year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.6062,NaN,9.79,7.41,21.72,4.72,43.37,75.2,96.1,1.3,0.0000,0.4046,0.5891,0.0063,2.31e-15,0.0029,0.2103,0.0010,0.0079,0.0768,0.0015,0.2210,0.0505,0.0011,0.0890,0.2281,0.0000,0.0317,0.0782,0.0000
2,9,0.6119,0.8785,10.08,10.90,19.01,4.72,43.36,73.7,79.5,1.0,0.0000,0.5168,0.4708,0.0124,1.30e-15,0.0411,0.1687,0.0025,0.0227,0.0599,0.0027,0.2323,0.0412,0.0019,0.0757,0.2413,0.0000,0.0166,0.0934,0.0000
3,9,0.6213,0.9114,10.11,12.77,17.66,4.72,43.35,68.2,72.2,0.8,0.0000,0.5966,0.3862,0.0172,3.28e-16,0.0703,0.1380,0.0039,0.0359,0.0449,0.0039,0.2356,0.0384,0.0020,0.0639,0.2532,0.0000,0.0090,0.1010,0.0000
4,9,0.6510,0.9257,10.13,13.76,16.97,4.72,43.34,63.9,67.0,0.6,0.0000,0.6522,0.3238,0.0240,4.13e-16,0.0961,0.1112,0.0047,0.0418,0.0364,0.0064,0.2359,0.0379,0.0026,0.0483,0.2687,0.0000,0.0058,0.1042,0.0000
5,9,0.6454,0.9479,10.14,14.29,16.61,4.72,43.34,60.5,62.8,0.5,0.0000,0.6912,0.2754,0.0334,1.13e-15,0.1178,0.0882,0.0060,0.0424,0.0321,0.0100,0.2358,0.0375,0.0031,0.0428,0.2741,0.0001,0.0042,0.1057,0.0000
6,9,0.6435,0.9514,10.14,14.58,16.42,4.72,43.34,57.7,59.4,0.5,0.0000,0.7253,0.2281,0.0465,4.29e-16,0.1378,0.0665,0.0077,0.0422,0.0286,0.0136,0.2356,0.0356,0.0053,0.0353,0.2815,0.0002,0.0036,0.1064,0.0000
7,9,0.6412,0.9628,10.14,14.73,16.32,4.72,43.34,55.4,56.6,0.5,0.0000,0.7580,0.1832,0.0588,3.69e-16,0.1573,0.0459,0.0088,0.0413,0.0262,0.0169,0.2357,0.0328,0.0080,0.0350,0.2817,0.0003,0.0031,0.1068,0.0000
8,9,0.6405,0.9711,10.14,14.82,16.26,4.72,43.34,53.6,54.4,0.4,0.0000,0.7818,0.1519,0.0663,4.05e-16,0.1714,0.0325,0.0081,0.0403,0.0245,0.0196,0.2363,0.0301,0.0102,0.0348,0.2819,0.0003,0.0028,0.1071,0.0000
9,10,0.6403,0.9786,10.14,14.86,16.24,4.72,43.34,52.6,52.8,0.4,0.0000,0.7969,0.1304,0.0727,2.19e-16,0.1809,0.0242,0.0070,0.0394,0.0227,0.0224,0.2364,0.0279,0.0123,0.0347,0.2820,0.0003,0.0027,0.1073,0.0000
10,9,0.6391,0.9840,10.14,14.88,16.22,4.73,43.34,51.7,51.7,0.4,0.0000,0.8071,0.1134,0.0794,7.97e-16,0.1873,0.0183,0.0064,0.0387,0.0208,0.0249,0.2365,0.0259,0.0142,0.0346,0.2821,0.0004,0.0025,0.1074,0.0000
