year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,12,0.6912,NaN,9.02,8.88,39.56,10.80,26.98,136.2,155.8,6.0,0.0001,0.4450,0.4529,0.1019,7.88e-15,0.0450,0.1187,0.0153,0.0563,0.0740,0.0183,0.1328,0.0455,0.0199,0.0469,0.1031,0.0351,0.1070,0.1354,0.0465
2,15,0.5713,0.6590,9.39,12.31,40.62,10.80,26.92,180.4,157.7,14.0,0.0005,0.6020,0.2276,0.1695,3.54e-15,0.1026,0.0494,0.0247,0.0905,0.0312,0.0246,0.1235,0.0391,0.0399,0.0356,0.0747,0.0752,0.0934,0.0934,0.1021
3,15,0.5476,0.8598,9.45,14.08,41.17,10.78,26.92,225.5,188.5,25.2,0.0010,0.5678,0.1975,0.2329,8.01e-16,0.1123,0.0337,0.0302,0.0880,0.0276,0.0303,0.0983,0.0426,0.0620,0.0321,0.0658,0.0882,0.0863,0.0833,0.1193
4,15,0.5361,0.9257,9.47,15.01,41.50,10.79,26.92,250.2,206.5,33.4,0.0015,0.5329,0.1826,0.2817,7.52e-16,0.1103,0.0308,0.0348,0.0824,0.0274,0.0359,0.0876,0.0379,0.0774,0.0309,0.0612,0.0945,0.0833,0.0778,0.1279
5,15,0.5311,0.9611,9.48,15.49,41.73,10.77,26.91,262.4,215.1,38.0,0.0019,0.5127,0.1741,0.3096,1.26e-15,0.1076,0.0291,0.0390,0.0791,0.0260,0.0404,0.0830,0.0364,0.0834,0.0303,0.0591,0.0976,0.0816,0.0754,0.1319
6,15,0.5302,0.9773,9.48,15.74,41.87,10.79,26.92,268.7,219.2,40.8,0.0023,0.5006,0.1674,0.3276,1.06e-15,0.1054,0.0274,0.0429,0.0767,0.0252,0.0435,0.0812,0.0355,0.0859,0.0299,0.0584,0.0990,0.0806,0.0745,0.1339
7,15,0.5308,0.9850,9.49,15.87,41.94,10.81,26.92,272.1,221.6,43.0,0.0026,0.4928,0.1630,0.3392,1.41e-15,0.1037,0.0262,0.0457,0.0752,0.0245,0.0455,0.0803,0.0350,0.0872,0.0298,0.0576,0.1002,0.0798,0.0737,0.1354
8,15,0.5305,0.9913,9.49,15.94,41.98,10.79,26.92,273.9,223.2,44.4,0.0029,0.4875,0.1602,0.3468,3.11e-16,0.1023,0.0256,0.0476,0.0743,0.0241,0.0469,0.0798,0.0346,0.0879,0.0299,0.0574,0.1007,0.0798,0.0734,0.1357
9,15,0.5294,0.9934,9.49,15.98,41.99,10.79,26.91,275.0,224.2,45.1,0.0031,0.4834,0.1590,0.3516,1.16e-15,0.1012,0.0253,0.0489,0.0735,0.0239,0.0477,0.0795,0.0344,0.0883,0.0299,0.0574,0.1009,0.0797,0.0732,0.1360
10,15,0.5293,0.9954,9.49,16.00,42.01,10.79,26.92,276.0,224.8,45.5,0.0034,0.4804,0.1583,0.3549,7.72e-16,0.1004,0.0251,0.0498,0.0730,0.0238,0.0483,0.0793,0.0343,0.0885,0.0299,0.0574,0.1010,0.0797,0.0732,0.1360
11,15,0.5292,0.9960,9.49,16.01,42.02,10.78,26.92,276.4,225.2,45.7,0.0035,0.4783,0.1578,0.3571,3.26e-16,0.0998,0.0251,0.0505,0.0727,0.0237,0.0487,0.0791,0.0342,0.0887,0.0300,0.0573,0.1013,0.0797,0.0730,0.1363
