year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.6308,NaN,12.08,6.38,35.59,5.72,61.91,118.4,103.3,50.3,0.0002,0.6657,0.2281,0.1054,1.08e-14,0.0457,0.0533,0.0269,0.0210,0.0059,0.0056,0.1429,0.0126,0.0007,0.0173,0.0294,0.0228,0.2625,0.2599,0.0934
2,9,0.7366,0.7223,12.51,12.41,23.84,5.76,61.96,159.5,75.9,72.0,0.0005,0.7713,0.1323,0.0947,5.65e-15,0.0830,0.0180,0.0237,0.0217,0.0059,0.0045,0.1383,0.0178,0.0016,0.0093,0.0285,0.0321,0.1439,0.3214,0.1504
3,10,0.6405,0.8635,12.55,15.32,18.44,5.74,61.94,191.9,89.4,95.1,0.0007,0.7327,0.1520,0.1131,2.95e-15,0.0769,0.0191,0.0286,0.0213,0.0058,0.0049,0.1327,0.0230,0.0022,0.0044,0.0301,0.0355,0.0625,0.3745,0.1787
4,10,0.4718,0.9041,12.58,16.72,15.86,5.74,61.95,210.1,96.6,109.1,0.0008,0.7064,0.1679,0.1231,2.90e-15,0.0721,0.0213,0.0310,0.0210,0.0056,0.0052,0.1295,0.0259,0.0026,0.0011,0.0315,0.0375,0.0000,0.4208,0.1949
5,10,0.4795,0.9830,12.58,17.39,14.62,5.72,61.95,219.8,100.3,116.3,0.0009,0.6916,0.1779,0.1278,1.55e-15,0.0692,0.0231,0.0321,0.0208,0.0057,0.0053,0.1279,0.0273,0.0028,0.0008,0.0307,0.0386,0.0000,0.4116,0.2042
6,10,0.6386,0.9541,12.59,17.72,14.03,5.69,61.94,224.0,102.2,120.0,0.0009,0.6843,0.1828,0.1299,1.15e-15,0.0677,0.0240,0.0326,0.0207,0.0057,0.0054,0.1272,0.0279,0.0029,0.0008,0.0282,0.0412,0.0000,0.3715,0.2443
7,10,0.6697,0.9880,12.59,17.88,13.79,5.68,61.95,226.6,103.1,121.7,0.0010,0.6809,0.1851,0.1310,1.26e-15,0.0671,0.0244,0.0329,0.0206,0.0057,0.0054,0.1268,0.0282,0.0030,0.0008,0.0276,0.0418,0.0000,0.3616,0.2541
8,10,0.6827,0.9959,12.59,17.95,13.72,5.66,61.94,227.5,103.7,122.6,0.0010,0.6792,0.1863,0.1314,1.29e-15,0.0667,0.0246,0.0329,0.0206,0.0057,0.0054,0.1266,0.0284,0.0030,0.0008,0.0274,0.0421,0.0000,0.3585,0.2572
9,10,0.6931,0.9962,12.59,17.99,13.68,5.63,61.95,227.9,103.9,123.0,0.0010,0.6784,0.1868,0.1316,1.12e-15,0.0666,0.0247,0.0330,0.0206,0.0057,0.0054,0.1265,0.0284,0.0030,0.0008,0.0273,0.0422,0.0000,0.3554,0.2604
10,10,0.6958,0.9989,12.59,18.01,13.66,5.62,61.95,228.5,104.1,123.3,0.0010,0.6781,0.1870,0.1317,9.34e-16,0.0666,0.0248,0.0330,0.0206,0.0057,0.0054,0.1264,0.0285,0.0030,0.0008,0.0273,0.0423,0.0000,0.3547,0.2610
