year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,4,0.2307,NaN,-0.71,1.30,9.65,32.15,18.87,69.9,72.4,0.0,0.0000,0.0062,0.9908,0.0031,3.39e-15,0.0009,0.1822,0.0008,0.0010,0.1180,0.0002,0.0000,0.0000,0.0000,0.0414,0.0001,0.0000,0.6555,0.0000,0.0000
2,5,0.4062,0.8597,-0.50,2.30,9.62,32.15,18.91,71.6,71.9,0.0,0.0000,0.0199,0.9666,0.0135,4.84e-15,0.0019,0.1765,0.0022,0.0041,0.1163,0.0018,0.0000,0.0000,0.0000,0.0355,0.0060,0.0000,0.5325,0.1230,0.0000
3,5,0.3206,0.8509,-0.49,3.11,9.60,32.17,18.89,71.2,71.3,0.1,0.0000,0.0619,0.8940,0.0441,1.31e-15,0.0072,0.1651,0.0080,0.0115,0.1058,0.0053,0.0000,0.0000,0.0000,0.0302,0.0112,0.0000,0.4120,0.2435,0.0000
4,6,0.3061,0.9046,-0.48,3.75,9.58,32.17,18.88,71.0,70.8,0.1,0.0000,0.1258,0.7856,0.0886,1.97e-15,0.0169,0.1463,0.0168,0.0212,0.0917,0.0100,0.0000,0.0000,0.0000,0.0273,0.0142,0.0000,0.3539,0.3016,0.0000
5,8,0.3004,0.9286,-0.47,4.27,9.57,32.30,18.89,70.9,70.5,0.2,0.0000,0.1839,0.6905,0.1256,2.72e-15,0.0266,0.1298,0.0234,0.0291,0.0795,0.0147,0.0000,0.0000,0.0000,0.0250,0.0165,0.0000,0.3155,0.3400,0.0000
6,8,0.2959,0.9459,-0.46,4.69,9.56,32.12,18.92,70.9,70.3,0.5,0.0000,0.2279,0.6188,0.1533,2.45e-15,0.0343,0.1169,0.0284,0.0348,0.0706,0.0181,0.0000,0.0000,0.0000,0.0227,0.0188,0.0000,0.2875,0.3680,0.0000
7,10,0.2927,0.9577,-0.46,5.03,9.56,32.18,18.96,70.8,70.0,0.7,0.0000,0.2613,0.5633,0.1754,1.59e-15,0.0403,0.1067,0.0323,0.0389,0.0640,0.0208,0.0000,0.0000,0.0000,0.0207,0.0208,0.0000,0.2664,0.3891,0.0000
8,9,0.2901,0.9655,-0.45,5.30,9.56,32.19,19.02,70.7,69.8,0.9,0.0000,0.2872,0.5186,0.1942,1.26e-15,0.0452,0.0985,0.0357,0.0418,0.0587,0.0232,0.0000,0.0000,0.0000,0.0191,0.0224,0.0000,0.2497,0.4058,0.0000
9,9,0.2878,0.9726,-0.45,5.52,9.56,32.27,19.07,70.6,69.5,1.0,0.0000,0.3075,0.4817,0.2109,1.37e-15,0.0490,0.0915,0.0388,0.0442,0.0545,0.0251,0.0000,0.0000,0.0000,0.0177,0.0238,0.0000,0.2378,0.4177,0.0000
10,9,0.2889,0.9758,-0.45,5.70,9.56,32.16,19.13,70.5,69.3,1.1,0.0000,0.3249,0.4501,0.2250,1.44e-15,0.0523,0.0856,0.0414,0.0461,0.0508,0.0268,0.0000,0.0000,0.0000,0.0167,0.0248,0.0000,0.2273,0.4282,0.0000
