year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,6,0.4629,NaN,20.64,25.01,21.13,18.52,47.80,168.4,141.5,27.6,0.0001,0.7090,0.2082,0.0825,1.14e-15,0.0389,0.0341,0.0105,0.0159,0.0133,0.0087,0.1260,0.0057,0.0018,0.0000,0.0064,0.0299,0.0000,0.1514,0.5573
2,6,0.4432,0.9041,20.85,27.71,22.52,18.45,47.84,220.2,169.6,41.0,0.0001,0.6402,0.2398,0.1195,2.20e-16,0.0292,0.0393,0.0147,0.0127,0.0122,0.0130,0.1214,0.0096,0.0028,0.0000,0.0042,0.0321,0.0000,0.0900,0.6187
3,6,0.4076,0.9637,20.89,29.00,23.20,18.50,47.86,253.6,199.5,48.1,0.0002,0.5980,0.2530,0.1482,6.18e-16,0.0239,0.0402,0.0190,0.0110,0.0121,0.0148,0.1177,0.0123,0.0039,0.0001,0.0032,0.0332,0.0000,0.0731,0.6356
4,7,0.3972,0.9833,20.91,29.62,23.53,18.46,47.87,271.8,216.9,51.5,0.0002,0.5786,0.2568,0.1637,6.38e-17,0.0220,0.0396,0.0215,0.0102,0.0121,0.0155,0.1154,0.0138,0.0047,0.0001,0.0029,0.0335,0.0000,0.0658,0.6429
5,7,0.3920,0.9916,20.91,29.92,23.68,18.47,47.88,280.8,225.6,53.1,0.0003,0.5688,0.2589,0.1713,8.19e-17,0.0211,0.0393,0.0226,0.0098,0.0122,0.0159,0.1141,0.0146,0.0052,0.0001,0.0028,0.0337,0.0000,0.0620,0.6467
6,7,0.3920,0.9974,20.91,30.06,23.76,18.49,47.90,285.2,230.0,53.9,0.0003,0.5635,0.2602,0.1753,4.41e-16,0.0206,0.0390,0.0233,0.0096,0.0122,0.0161,0.1134,0.0151,0.0054,0.0001,0.0028,0.0337,0.0000,0.0619,0.6468
7,7,0.3918,0.9977,20.92,30.13,23.80,18.44,47.90,287.1,232.1,54.2,0.0003,0.5614,0.2606,0.1770,2.28e-16,0.0205,0.0390,0.0235,0.0096,0.0122,0.0162,0.1131,0.0153,0.0055,0.0001,0.0027,0.0337,0.0000,0.0607,0.6480
8,7,0.3916,0.9995,20.92,30.16,23.81,18.50,47.90,288.0,233.1,54.4,0.0003,0.5604,0.2608,0.1777,3.94e-16,0.0204,0.0389,0.0236,0.0095,0.0122,0.0162,0.1130,0.0154,0.0055,0.0001,0.0027,0.0337,0.0000,0.0606,0.6481
9,7,0.3868,0.9985,20.92,30.17,23.82,18.46,47.90,288.4,233.8,54.4,0.0003,0.5598,0.2611,0.1780,6.01e-16,0.0204,0.0389,0.0236,0.0095,0.0122,0.0162,0.1129,0.0155,0.0055,0.0001,0.0027,0.0337,0.0000,0.0595,0.6493
10,7,0.3868,0.9998,20.92,30.18,23.82,18.48,47.89,288.6,234.3,54.5,0.0003,0.5596,0.2612,0.1782,7.76e-16,0.0203,0.0389,0.0237,0.0095,0.0122,0.0162,0.1128,0.0155,0.0056,0.0001,0.0027,0.0337,0.0000,0.0594,0.6493
