year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.6306,NaN,-0.39,1.44,14.19,6.68,40.39,43.0,74.9,1.1,0.0000,0.5580,0.3852,0.0568,1.03e-15,0.1607,0.0688,0.0179,0.0483,0.1169,0.0096,0.0610,0.0006,0.0000,0.0802,0.0407,0.0000,0.2868,0.1083,0.0000
2,9,0.6361,0.7741,-0.25,3.33,13.04,6.75,40.44,45.3,43.1,1.6,0.0001,0.7798,0.1578,0.0621,1.09e-15,0.1864,0.0406,0.0145,0.1291,0.0358,0.0156,0.0620,0.0000,0.0000,0.0610,0.0601,0.0000,0.2231,0.1720,0.0000
3,9,0.6619,0.9250,-0.20,4.38,12.35,6.70,40.45,50.5,43.8,2.3,0.0003,0.7637,0.1587,0.0771,4.38e-16,0.1830,0.0396,0.0179,0.1249,0.0368,0.0194,0.0618,0.0004,0.0000,0.0523,0.0689,0.0000,0.1795,0.2155,0.0000
4,11,0.6443,0.9532,-0.18,4.95,12.01,6.66,40.46,54.1,46.6,3.0,0.0003,0.7417,0.1628,0.0948,1.91e-16,0.1782,0.0397,0.0222,0.1194,0.0382,0.0236,0.0613,0.0009,0.0000,0.0490,0.0723,0.0000,0.1560,0.2390,0.0000
5,11,0.6336,0.9746,-0.17,5.28,11.82,6.72,40.46,56.4,48.9,3.7,0.0005,0.7256,0.1618,0.1117,5.31e-16,0.1748,0.0390,0.0262,0.1154,0.0381,0.0278,0.0610,0.0012,0.0000,0.0478,0.0736,0.0000,0.1483,0.2467,0.0000
6,11,0.6306,0.9831,-0.17,5.45,11.71,6.76,40.47,57.7,50.4,4.2,0.0006,0.7149,0.1595,0.1244,4.04e-16,0.1726,0.0385,0.0288,0.1126,0.0376,0.0311,0.0608,0.0011,0.0003,0.0471,0.0744,0.0000,0.1439,0.2512,0.0000
7,11,0.6332,0.9881,-0.17,5.55,11.66,6.65,40.47,58.5,51.3,4.7,0.0006,0.7083,0.1577,0.1328,4.40e-16,0.1712,0.0380,0.0306,0.1110,0.0372,0.0331,0.0607,0.0011,0.0005,0.0466,0.0750,0.0000,0.1402,0.2549,0.0000
8,11,0.6322,0.9912,-0.16,5.61,11.63,6.68,40.48,59.0,51.8,4.8,0.0007,0.7041,0.1566,0.1378,7.60e-16,0.1702,0.0378,0.0318,0.1100,0.0369,0.0343,0.0606,0.0011,0.0006,0.0459,0.0757,0.0000,0.1369,0.2581,0.0000
9,11,0.6463,0.9930,-0.16,5.64,11.61,6.75,40.48,59.2,52.2,4.9,0.0008,0.7017,0.1560,0.1407,5.91e-16,0.1697,0.0376,0.0325,0.1093,0.0368,0.0350,0.0606,0.0011,0.0006,0.0453,0.0764,0.0000,0.1335,0.2616,0.0000
10,11,0.6510,0.9958,-0.16,5.66,11.60,6.71,40.48,59.4,52.4,4.9,0.0009,0.7001,0.1554,0.1427,9.01e-17,0.1694,0.0374,0.0330,0.1089,0.0367,0.0354,0.0606,0.0011,0.0007,0.0451,0.0767,0.0000,0.1315,0.2635,0.0000
