year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.5581,NaN,16.27,9.30,41.29,3.15,52.81,50.0,86.6,1.2,0.0000,0.6331,0.3362,0.0307,1.62e-16,0.0434,0.0946,0.0032,0.0197,0.0247,0.0046,0.2155,0.0286,0.0057,0.0291,0.0169,0.0261,0.1858,0.1390,0.1630
2,10,0.5654,0.7881,17.10,14.22,34.61,3.16,52.74,52.3,55.9,1.9,0.0001,0.8115,0.1256,0.0627,2.49e-15,0.1017,0.0323,0.0038,0.0340,0.0070,0.0073,0.2213,0.0160,0.0165,0.0208,0.0218,0.0296,0.1412,0.1506,0.1961
3,9,0.5977,0.8761,17.30,17.17,30.96,3.15,52.72,53.9,50.4,2.4,0.0002,0.8547,0.0778,0.0671,3.68e-15,0.1202,0.0151,0.0019,0.0358,0.0051,0.0069,0.2201,0.0140,0.0208,0.0141,0.0265,0.0317,0.0951,0.1766,0.2161
4,9,0.5979,0.9188,17.39,18.95,28.79,3.16,52.72,58.0,51.9,3.1,0.0002,0.8454,0.0818,0.0723,2.48e-15,0.1197,0.0157,0.0017,0.0355,0.0054,0.0065,0.2168,0.0150,0.0236,0.0099,0.0295,0.0330,0.0572,0.2009,0.2298
5,9,0.5587,0.9511,17.45,20.02,27.96,3.17,52.71,61.6,54.8,3.8,0.0003,0.8302,0.0905,0.0786,2.81e-15,0.1168,0.0182,0.0020,0.0346,0.0058,0.0068,0.2139,0.0158,0.0259,0.0071,0.0314,0.0338,0.0351,0.2150,0.2378
6,9,0.5311,0.9654,17.47,20.67,27.52,3.16,52.71,64.0,57.1,4.4,0.0003,0.8177,0.0975,0.0842,2.20e-15,0.1141,0.0204,0.0023,0.0338,0.0061,0.0071,0.2118,0.0164,0.0277,0.0048,0.0331,0.0345,0.0181,0.2271,0.2427
7,9,0.4947,0.9758,17.49,21.07,27.26,3.15,52.71,65.5,58.6,4.8,0.0003,0.8094,0.1019,0.0880,7.93e-16,0.1123,0.0220,0.0025,0.0334,0.0062,0.0074,0.2105,0.0167,0.0289,0.0036,0.0340,0.0348,0.0053,0.2359,0.2467
8,9,0.4703,0.9888,17.50,21.31,27.10,3.15,52.71,66.4,59.6,5.0,0.0003,0.8042,0.1047,0.0904,4.49e-16,0.1112,0.0229,0.0027,0.0331,0.0062,0.0076,0.2096,0.0169,0.0295,0.0030,0.0344,0.0350,0.0000,0.2395,0.2483
9,9,0.4737,0.9959,17.50,21.46,27.00,3.17,52.71,67.0,60.1,5.2,0.0003,0.8008,0.1065,0.0919,6.94e-16,0.1105,0.0235,0.0028,0.0328,0.0063,0.0077,0.2090,0.0171,0.0299,0.0028,0.0345,0.0352,0.0000,0.2381,0.2498
10,9,0.4733,0.9984,17.51,21.54,26.94,3.16,52.71,67.3,60.5,5.3,0.0004,0.7988,0.1076,0.0927,6.16e-16,0.1101,0.0238,0.0028,0.0327,0.0063,0.0078,0.2086,0.0173,0.0302,0.0027,0.0345,0.0353,0.0000,0.2380,0.2498
