year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.2446,NaN,16.59,9.84,51.94,23.99,2.44,264.9,284.4,0.0,0.0000,0.2959,0.7041,0.0000,5.22e-15,0.0002,0.1633,0.0000,0.0057,0.1454,0.0000,0.1914,0.1610,0.0000,0.0517,0.0934,0.0616,0.0517,0.0620,0.0125
2,10,0.1559,0.8513,16.66,13.07,52.43,24.00,2.37,259.7,260.5,0.0,0.0000,0.3790,0.6209,0.0000,2.98e-15,0.0010,0.1620,0.0000,0.0166,0.1340,0.0000,0.2352,0.1182,0.0000,0.0429,0.0736,0.0903,0.0399,0.0585,0.0279
3,11,0.1350,0.9086,16.68,15.01,52.81,24.00,2.37,266.5,265.3,0.0,0.0000,0.4288,0.5709,0.0003,1.54e-15,0.0008,0.1620,0.0000,0.0249,0.1257,0.0000,0.2603,0.0931,0.0002,0.0391,0.0630,0.1046,0.0344,0.0556,0.0363
4,11,0.1701,0.8891,16.68,16.18,53.10,24.00,2.37,280.9,278.7,0.0,0.0000,0.3842,0.6128,0.0030,1.85e-15,0.0003,0.1625,0.0000,0.0238,0.1262,0.0005,0.2321,0.1200,0.0015,0.0371,0.0579,0.1117,0.0305,0.0549,0.0409
5,11,0.1352,0.9025,16.69,16.89,53.29,24.00,2.37,297.8,295.2,0.0,0.0000,0.3235,0.6687,0.0079,1.55e-15,0.0002,0.1625,0.0000,0.0204,0.1282,0.0019,0.1951,0.1553,0.0034,0.0360,0.0545,0.1163,0.0283,0.0537,0.0443
6,11,0.1212,0.9325,16.69,17.32,53.41,24.00,2.37,314.7,312.0,0.0,0.0000,0.2867,0.6990,0.0143,1.21e-15,0.0008,0.1617,0.0002,0.0202,0.1264,0.0040,0.1703,0.1782,0.0053,0.0355,0.0531,0.1182,0.0278,0.0528,0.0457
7,10,0.1084,0.9456,16.69,17.57,53.48,24.00,2.37,330.7,328.0,0.0,0.0000,0.2612,0.7097,0.0291,9.71e-16,0.0014,0.1607,0.0007,0.0197,0.1237,0.0071,0.1531,0.1890,0.0117,0.0351,0.0519,0.1197,0.0269,0.0526,0.0468
8,11,0.1124,0.9524,16.69,17.73,53.53,24.00,2.37,345.6,342.9,0.0,0.0000,0.2375,0.7094,0.0530,5.40e-16,0.0020,0.1593,0.0015,0.0192,0.1196,0.0117,0.1373,0.1943,0.0222,0.0349,0.0516,0.1202,0.0265,0.0527,0.0471
9,11,0.1220,0.9519,16.69,17.82,53.55,24.00,2.37,360.1,357.4,0.0,0.0000,0.2178,0.6957,0.0865,8.84e-16,0.0026,0.1575,0.0026,0.0185,0.1143,0.0177,0.1242,0.1922,0.0374,0.0347,0.0513,0.1207,0.0260,0.0527,0.0475
10,12,0.1270,0.9531,16.69,17.88,53.57,24.00,2.37,374.4,371.7,0.0,0.0000,0.2000,0.6769,0.1231,5.55e-16,0.0033,0.1554,0.0041,0.0180,0.1083,0.0242,0.1122,0.1878,0.0538,0.0347,0.0508,0.1212,0.0260,0.0524,0.0478
