year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.3732,NaN,-2.39,1.12,33.06,20.29,10.51,204.4,199.6,0.6,0.0001,0.1064,0.7925,0.1011,6.40e-16,0.0100,0.3354,0.0237,0.0506,0.1163,0.0339,0.0000,0.0000,0.0000,0.0443,0.0166,0.0000,0.1732,0.1961,0.0000
2,10,0.2683,0.7405,-2.35,4.61,34.31,20.28,10.48,249.4,222.4,7.6,0.0006,0.1972,0.4691,0.3327,4.27e-16,0.0538,0.2118,0.1025,0.0586,0.0556,0.0871,0.0000,0.0000,0.0000,0.0383,0.0231,0.0000,0.1295,0.2397,0.0000
3,10,0.2210,0.8818,-2.34,5.97,34.80,20.28,10.48,274.3,241.5,15.7,0.0015,0.2063,0.3440,0.4471,3.85e-16,0.0678,0.1538,0.1460,0.0498,0.0423,0.1088,0.0000,0.0000,0.0000,0.0373,0.0250,0.0000,0.1177,0.2515,0.0000
4,10,0.2072,0.9364,-2.34,6.49,35.00,20.28,10.48,285.8,251.4,18.8,0.0024,0.2021,0.2831,0.5106,3.80e-16,0.0712,0.1212,0.1747,0.0440,0.0402,0.1163,0.0000,0.0000,0.0000,0.0373,0.0258,0.0000,0.1144,0.2548,0.0000
5,10,0.1975,0.9604,-2.34,6.69,35.08,20.28,10.48,291.6,256.8,20.0,0.0032,0.1979,0.2490,0.5476,2.30e-16,0.0722,0.1015,0.1930,0.0406,0.0405,0.1191,0.0000,0.0000,0.0000,0.0376,0.0264,0.0000,0.1117,0.2575,0.0000
6,10,0.1930,0.9772,-2.34,6.77,35.11,20.28,10.48,294.9,260.1,20.9,0.0037,0.1931,0.2305,0.5699,5.10e-16,0.0710,0.0907,0.2046,0.0390,0.0407,0.1202,0.0000,0.0000,0.0000,0.0378,0.0266,0.0000,0.1117,0.2575,0.0000
7,10,0.1908,0.9824,-2.34,6.80,35.12,20.28,10.48,297.1,262.4,21.7,0.0041,0.1892,0.2161,0.5875,1.60e-17,0.0699,0.0820,0.2141,0.0379,0.0412,0.1208,0.0000,0.0000,0.0000,0.0381,0.0268,0.0000,0.1117,0.2575,0.0000
8,10,0.1891,0.9868,-2.34,6.82,35.12,20.28,10.48,298.5,263.9,22.0,0.0045,0.1867,0.2048,0.6005,2.23e-16,0.0691,0.0752,0.2214,0.0373,0.0415,0.1209,0.0000,0.0000,0.0000,0.0384,0.0269,0.0000,0.1117,0.2575,0.0000
9,10,0.1877,0.9902,-2.34,6.82,35.13,20.28,10.48,299.6,265.0,22.1,0.0049,0.1855,0.1956,0.6102,3.87e-16,0.0689,0.0698,0.2269,0.0369,0.0418,0.1209,0.0000,0.0000,0.0000,0.0386,0.0271,0.0000,0.1117,0.2575,0.0000
10,10,0.1869,0.9927,-2.34,6.82,35.13,20.28,10.48,300.3,265.8,22.2,0.0053,0.1859,0.1879,0.6170,4.08e-16,0.0693,0.0653,0.2306,0.0366,0.0417,0.1211,0.0000,0.0000,0.0000,0.0389,0.0272,0.0000,0.1117,0.2575,0.0000
11,10,0.1857,0.9948,-2.34,6.82,35.13,20.28,10.48,300.8,266.3,22.6,0.0057,0.1859,0.1828,0.6215,1.45e-16,0.0694,0.0624,0.2332,0.0365,0.0418,0.1210,0.0000,0.0000,0.0000,0.0391,0.0273,0.0000,0.1117,0.2575,0.0000
12,10,0.1856,0.9967,-2.34,6.82,35.13,20.28,10.48,301.1,266.5,23.3,0.0060,0.1856,0.1801,0.6237,2.41e-16,0.0693,0.0609,0.2346,0.0364,0.0418,0.1209,0.0000,0.0000,0.0000,0.0394,0.0274,0.0000,0.1117,0.2575,0.0000
13,10,0.1855,0.9973,-2.34,6.82,35.13,20.28,10.48,301.4,266.7,24.8,0.0065,0.1854,0.1781,0.6251,2.10e-17,0.0693,0.0597,0.2356,0.0364,0.0418,0.1208,0.0000,0.0000,0.0000,0.0397,0.0276,0.0000,0.1117,0.2575,0.0000
14,10,0.1852,0.9980,-2.34,6.82,35.12,20.28,10.48,301.5,266.9,24.8,0.0067,0.1851,0.1767,0.6264,2.22e-16,0.0691,0.0590,0.2363,0.0364,0.0418,0.1207,0.0000,0.0000,0.0000,0.0398,0.0277,0.0000,0.1117,0.2575,0.0000
15,10,0.1852,0.9984,-2.34,6.82,35.12,20.28,10.48,301.7,267.0,24.8,0.0070,0.1846,0.1761,0.6270,4.60e-16,0.0688,0.0586,0.2367,0.0364,0.0417,0.1207,0.0000,0.0000,0.0000,0.0401,0.0277,0.0000,0.1117,0.2575,0.0000
16,10,0.1851,0.9985,-2.34,6.82,35.12,20.28,10.48,301.8,267.2,24.8,0.0073,0.1838,0.1758,0.6276,3.35e-16,0.0684,0.0585,0.2371,0.0364,0.0417,0.1206,0.0000,0.0000,0.0000,0.0403,0.0278,0.0000,0.1117,0.2575,0.0000
17,10,0.1852,0.9988,-2.34,6.82,35.13,20.28,10.48,301.8,267.3,25.5,0.0075,0.1831,0.1756,0.6281,6.05e-17,0.0680,0.0584,0.2375,0.0364,0.0417,0.1206,0.0000,0.0000,0.0000,0.0403,0.0280,0.0000,0.1117,0.2575,0.0000
18,10,0.1852,0.9989,-2.34,6.82,35.13,20.28,10.48,301.9,267.4,28.4,0.0077,0.1824,0.1756,0.6284,2.67e-16,0.0676,0.0584,0.2377,0.0363,0.0417,0.1205,0.0000,0.0000,0.0000,0.0404,0.0281,0.0000,0.1117,0.2575,0.0000
19,10,0.1849,0.9988,-2.34,6.82,35.13,20.28,10.48,302.0,267.6,29.3,0.0080,0.1818,0.1752,0.6290,3.41e-17,0.0673,0.0583,0.2379,0.0363,0.0415,0.1206,0.0000,0.0000,0.0000,0.0406,0.0282,0.0000,0.1117,0.2575,0.0000
20,10,0.1851,0.9988,-2.34,6.82,35.13,20.28,10.48,302.1,267.7,29.5,0.0082,0.1811,0.1750,0.6296,2.54e-16,0.0669,0.0583,0.2382,0.0363,0.0415,0.1206,0.0000,0.0000,0.0000,0.0407,0.0282,0.0000,0.1117,0.2575,0.0000
