year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,4,0.6740,NaN,-4.38,-6.81,11.21,17.07,34.70,40.6,48.0,0.2,0.0000,0.0227,0.9684,0.0089,2.54e-15,0.0000,0.3984,0.0030,0.0154,0.2571,0.0031,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
2,6,0.6748,0.9104,-3.73,-5.34,11.19,17.27,34.79,42.2,45.2,0.8,0.0000,0.1202,0.8537,0.0261,3.77e-16,0.0344,0.3527,0.0107,0.0470,0.2252,0.0070,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
3,6,0.6746,0.9195,-3.73,-4.20,11.06,17.52,34.67,40.7,42.5,1.0,0.0000,0.2072,0.7527,0.0401,2.19e-15,0.0640,0.3193,0.0162,0.0763,0.1902,0.0110,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
4,7,0.6752,0.9140,-3.69,-3.32,11.27,17.28,34.78,38.9,40.7,1.1,0.0000,0.2831,0.6450,0.0719,4.84e-17,0.0879,0.2773,0.0314,0.1037,0.1593,0.0173,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
5,8,0.6753,0.9182,-3.70,-2.63,11.13,17.53,34.67,38.1,38.7,1.2,0.0000,0.3501,0.5475,0.1024,8.13e-16,0.1139,0.2408,0.0436,0.1231,0.1298,0.0257,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
6,8,0.6756,0.9249,-3.67,-2.10,11.33,17.38,34.77,36.7,37.6,1.3,0.0000,0.4134,0.4633,0.1233,1.00e-15,0.1354,0.2080,0.0530,0.1445,0.1057,0.0305,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
7,8,0.6757,0.9370,-3.69,-1.69,11.17,17.63,34.66,36.4,36.1,1.3,0.0000,0.4628,0.4002,0.1370,7.07e-16,0.1605,0.1802,0.0571,0.1528,0.0908,0.0357,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
8,8,0.6759,0.9444,-3.66,-1.37,11.37,17.46,34.77,35.2,35.4,1.4,0.0000,0.5021,0.3515,0.1463,6.79e-16,0.1752,0.1583,0.0628,0.1648,0.0797,0.0363,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
9,8,0.6758,0.9513,-3.68,-1.12,11.20,17.38,34.67,35.1,34.2,1.4,0.0001,0.5340,0.3144,0.1515,4.61e-16,0.1952,0.1399,0.0621,0.1663,0.0729,0.0405,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
10,8,0.6759,0.9590,-3.66,-0.92,11.39,17.52,34.77,34.1,33.9,1.5,0.0001,0.5565,0.2887,0.1547,2.58e-16,0.2032,0.1273,0.0659,0.1735,0.0681,0.0389,0.0000,0.0000,0.0000,0.1726,0.0000,0.0000,0.1504,0.0000,0.0000
11,8,0.6757,0.9635,-3.68,-0.77,11.22,17.23,34.67,34.2,32.9,1.6,0.0001,0.5725,0.2712,0.1561,4.80e-16,0.2145,0.1195,0.0630,0.1731,0.0641,0.0427,0.0000,0.0000,0.0000,0.1726,0.0001,0.0000,0.1504,0.0000,0.0000
12,8,0.6759,0.9661,-3.65,-0.65,11.40,17.43,34.76,33.3,32.7,1.6,0.0002,0.5850,0.2584,0.1563,3.53e-16,0.2179,0.1129,0.0660,0.1782,0.0621,0.0399,0.0000,0.0000,0.0000,0.1726,0.0001,0.0000,0.1504,0.0000,0.0000
13,8,0.6758,0.9675,-3.68,-0.56,11.24,17.27,34.67,33.4,31.9,1.7,0.0002,0.5969,0.2463,0.1565,4.15e-16,0.2270,0.1074,0.0623,0.1771,0.0594,0.0436,0.0000,0.0000,0.0000,0.1726,0.0001,0.0000,0.1504,0.0000,0.0000
14,8,0.6761,0.9671,-3.65,-0.48,11.41,17.52,34.76,32.6,31.9,1.7,0.0002,0.6092,0.2342,0.1563,8.06e-16,0.2312,0.1005,0.0654,0.1812,0.0581,0.0404,0.0000,0.0000,0.0000,0.1726,0.0002,0.0000,0.1504,0.0000,0.0000
15,8,0.6758,0.9694,-3.68,-0.43,11.25,17.34,34.67,32.8,31.2,1.7,0.0002,0.6191,0.2241,0.1564,4.62e-17,0.2389,0.0962,0.0613,0.1802,0.0555,0.0445,0.0000,0.0000,0.0000,0.1726,0.0002,0.0000,0.1504,0.0000,0.0000
