year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.5411,NaN,23.81,12.44,37.99,22.14,22.82,634.1,659.7,2.2,0.0000,0.3047,0.6657,0.0297,1.35e-15,0.0000,0.0634,0.0031,0.0013,0.0857,0.0038,0.1584,0.1997,0.0087,0.0431,0.0327,0.0454,0.1075,0.1294,0.1178
2,13,0.4973,0.6998,23.98,16.67,38.04,22.13,22.75,679.4,667.9,7.4,0.0000,0.5011,0.3657,0.1332,1.12e-16,0.0411,0.0203,0.0043,0.0304,0.0442,0.0148,0.1911,0.1271,0.0507,0.0355,0.0298,0.0559,0.0630,0.1591,0.1327
3,12,0.4596,0.8171,24.04,19.14,38.37,22.13,22.73,792.1,767.0,17.3,0.0001,0.5027,0.2687,0.2284,3.49e-16,0.0501,0.0123,0.0031,0.0374,0.0323,0.0195,0.1759,0.0962,0.0971,0.0292,0.0292,0.0629,0.0418,0.1622,0.1508
4,13,0.4371,0.8899,24.07,20.58,38.58,22.13,22.73,887.5,855.2,24.4,0.0004,0.4824,0.2216,0.2952,2.40e-16,0.0541,0.0084,0.0030,0.0358,0.0287,0.0245,0.1629,0.0790,0.1272,0.0253,0.0296,0.0667,0.0327,0.1558,0.1662
5,13,0.4295,0.9280,24.08,21.43,38.74,22.13,22.74,950.0,914.0,29.0,0.0009,0.4569,0.2081,0.3332,1.99e-16,0.0562,0.0062,0.0030,0.0310,0.0291,0.0289,0.1523,0.0737,0.1428,0.0227,0.0304,0.0690,0.0261,0.1516,0.1772
6,13,0.4218,0.9587,24.09,21.93,38.84,22.14,22.74,990.5,952.9,31.8,0.0013,0.4345,0.2074,0.3557,2.80e-17,0.0569,0.0054,0.0030,0.0267,0.0305,0.0316,0.1440,0.0728,0.1517,0.0215,0.0307,0.0703,0.0237,0.1499,0.1812
7,13,0.4200,0.9713,24.10,22.22,38.90,22.13,22.74,1017.0,979.0,33.3,0.0015,0.4207,0.2045,0.3719,3.65e-17,0.0574,0.0048,0.0031,0.0241,0.0303,0.0343,0.1389,0.0720,0.1575,0.0208,0.0308,0.0711,0.0221,0.1475,0.1852
8,13,0.4206,0.9828,24.10,22.39,38.93,22.13,22.73,1034.0,996.1,34.1,0.0017,0.4112,0.2024,0.3831,7.94e-17,0.0576,0.0045,0.0033,0.0222,0.0299,0.0365,0.1357,0.0716,0.1609,0.0206,0.0307,0.0716,0.0218,0.1465,0.1864
9,13,0.4209,0.9866,24.10,22.49,38.95,22.13,22.72,1045.3,1007.3,34.5,0.0019,0.4041,0.2019,0.3903,1.83e-16,0.0576,0.0044,0.0034,0.0207,0.0299,0.0380,0.1335,0.0714,0.1632,0.0201,0.0311,0.0719,0.0210,0.1460,0.1878
10,11,0.4229,0.9895,24.10,22.55,38.97,22.13,22.72,1052.4,1014.3,34.8,0.0021,0.3992,0.2019,0.3949,1.01e-16,0.0575,0.0044,0.0034,0.0194,0.0302,0.0390,0.1322,0.0713,0.1645,0.0199,0.0311,0.0723,0.0206,0.1438,0.1904
