year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.2145,NaN,14.40,9.51,51.55,12.21,20.43,21.6,51.6,0.0,0.0000,0.3677,0.6311,0.0012,1.53e-14,0.0021,0.0668,0.0000,0.0064,0.0407,0.0001,0.0739,0.0339,0.0001,0.0293,0.0107,0.0241,0.2574,0.1929,0.2614
2,8,0.1497,0.9067,15.28,11.18,52.43,11.76,20.18,20.2,27.2,0.0,0.0000,0.5621,0.4347,0.0033,1.14e-14,0.0067,0.0603,0.0002,0.0185,0.0260,0.0003,0.1007,0.0111,0.0002,0.0281,0.0096,0.0265,0.2453,0.1772,0.2892
3,8,0.1463,0.9440,15.44,12.56,52.92,12.22,20.31,20.2,23.0,0.0,0.0000,0.6463,0.3488,0.0049,6.79e-15,0.0127,0.0538,0.0004,0.0257,0.0183,0.0006,0.1063,0.0060,0.0001,0.0269,0.0099,0.0274,0.2339,0.1675,0.3104
4,8,0.1558,0.9566,15.52,13.72,53.34,11.98,20.17,23.3,23.8,0.0,0.0000,0.6999,0.2938,0.0062,3.27e-15,0.0184,0.0477,0.0006,0.0300,0.0140,0.0007,0.1084,0.0042,0.0000,0.0260,0.0102,0.0280,0.2224,0.1624,0.3269
5,9,0.1453,0.9652,15.57,14.68,53.70,11.94,20.08,27.6,26.6,0.0,0.0000,0.7377,0.2555,0.0067,5.64e-15,0.0230,0.0429,0.0008,0.0327,0.0111,0.0007,0.1095,0.0033,0.0001,0.0252,0.0104,0.0286,0.2129,0.1584,0.3405
6,9,0.1441,0.9761,15.63,15.49,54.02,12.24,20.23,31.9,30.2,0.0,0.0000,0.7560,0.2379,0.0062,3.93e-15,0.0266,0.0392,0.0008,0.0336,0.0102,0.0005,0.1091,0.0038,0.0000,0.0247,0.0104,0.0290,0.2093,0.1518,0.3507
7,9,0.1469,0.9771,15.69,16.17,54.29,11.77,20.30,36.4,34.3,0.0,0.0000,0.7557,0.2388,0.0056,1.34e-15,0.0286,0.0370,0.0008,0.0342,0.0099,0.0004,0.1065,0.0065,0.0001,0.0243,0.0105,0.0294,0.2033,0.1516,0.3568
8,9,0.1596,0.9756,15.70,16.73,54.52,12.22,20.13,40.7,38.1,0.0,0.0000,0.7344,0.2591,0.0065,2.62e-15,0.0302,0.0354,0.0007,0.0339,0.0104,0.0002,0.1004,0.0122,0.0005,0.0238,0.0106,0.0297,0.1992,0.1490,0.3636
9,10,0.1611,0.9757,15.71,17.20,54.72,11.97,20.10,44.8,41.6,0.0,0.0000,0.6966,0.2939,0.0095,2.13e-15,0.0316,0.0341,0.0007,0.0330,0.0112,0.0002,0.0915,0.0205,0.0012,0.0236,0.0106,0.0300,0.1963,0.1463,0.3692
10,10,0.1604,0.9760,15.75,17.60,54.89,11.96,20.27,48.2,45.1,0.0,0.0000,0.6515,0.3328,0.0157,1.07e-15,0.0326,0.0331,0.0007,0.0320,0.0118,0.0005,0.0814,0.0296,0.0023,0.0234,0.0105,0.0303,0.1935,0.1450,0.3733
11,10,0.1728,0.9785,15.77,17.93,55.03,12.25,20.28,51.3,48.7,0.0,0.0000,0.6083,0.3636,0.0281,2.28e-15,0.0333,0.0322,0.0008,0.0312,0.0123,0.0010,0.0718,0.0370,0.0045,0.0232,0.0105,0.0304,0.1920,0.1438,0.3760
12,10,0.1770,0.9745,15.77,18.21,55.18,11.78,20.10,54.5,51.3,0.0,0.0000,0.5643,0.3918,0.0439,1.39e-15,0.0337,0.0316,0.0009,0.0298,0.0132,0.0015,0.0629,0.0429,0.0075,0.0231,0.0105,0.0306,0.1879,0.1437,0.3802
13,10,0.1765,0.9822,15.77,18.44,55.32,12.22,20.14,57.1,53.8,0.0,0.0000,0.5245,0.4122,0.0633,1.02e-15,0.0341,0.0311,0.0011,0.0279,0.0146,0.0020,0.0555,0.0467,0.0111,0.0230,0.0105,0.0307,0.1879,0.1424,0.3815
14,10,0.1847,0.9829,15.80,18.63,55.44,11.96,20.30,59.1,56.4,0.0,0.0000,0.4899,0.4250,0.0850,1.06e-16,0.0343,0.0307,0.0013,0.0260,0.0157,0.0026,0.0494,0.0489,0.0152,0.0229,0.0106,0.0307,0.1879,0.1407,0.3832
15,10,0.1847,0.9791,15.81,18.80,55.55,11.97,20.24,61.1,58.9,0.0,0.0000,0.4605,0.4311,0.1083,3.95e-16,0.0344,0.0302,0.0016,0.0248,0.0165,0.0032,0.0440,0.0499,0.0195,0.0227,0.0107,0.0308,0.1852,0.1395,0.3870
16,11,0.1801,0.9866,15.79,18.93,55.64,12.23,20.08,63.1,60.3,0.0,0.0000,0.4341,0.4367,0.1290,3.76e-16,0.0345,0.0298,0.0019,0.0234,0.0172,0.0039,0.0394,0.0508,0.0232,0.0226,0.0107,0.0309,0.1848,0.1400,0.3870
17,11,0.1780,0.9875,15.80,19.04,55.70,11.77,20.18,64.5,61.8,0.0,0.0001,0.4125,0.4405,0.1467,4.23e-16,0.0347,0.0293,0.0022,0.0221,0.0177,0.0046,0.0356,0.0517,0.0261,0.0225,0.0107,0.0310,0.1835,0.1412,0.3871
18,11,0.1664,0.9858,15.82,19.14,55.77,12.24,20.31,65.6,63.7,0.0,0.0001,0.3936,0.4419,0.1640,4.77e-16,0.0347,0.0290,0.0025,0.0210,0.0181,0.0051,0.0324,0.0519,0.0290,0.0225,0.0107,0.0311,0.1822,0.1397,0.3899
19,11,0.1648,0.9911,15.82,19.22,55.83,11.94,20.19,66.8,65.0,0.0,0.0002,0.3780,0.4426,0.1786,5.51e-16,0.0348,0.0284,0.0029,0.0202,0.0185,0.0057,0.0296,0.0522,0.0314,0.0225,0.0107,0.0312,0.1822,0.1397,0.3899
20,10,0.1630,0.9923,15.80,19.29,55.87,11.96,20.08,68.0,65.5,0.1,0.0002,0.3652,0.4416,0.1924,2.55e-16,0.0350,0.0280,0.0033,0.0195,0.0186,0.0064,0.0274,0.0524,0.0334,0.0225,0.0107,0.0312,0.1822,0.1396,0.3900
