year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.6229,NaN,7.75,12.94,34.09,33.11,3.20,660.1,634.9,8.3,0.0001,0.2498,0.5179,0.2321,1.43e-15,0.0156,0.1001,0.0382,0.0376,0.0670,0.0430,0.0427,0.0317,0.0079,0.0067,0.0133,0.0120,0.1349,0.2930,0.1562
2,12,0.2478,0.6451,7.84,17.28,37.37,33.11,3.13,915.6,855.2,39.1,0.0007,0.2173,0.2773,0.5036,7.73e-16,0.0259,0.0495,0.0779,0.0394,0.0334,0.0741,0.0181,0.0236,0.0414,0.0053,0.0073,0.0201,0.0969,0.1921,0.2950
3,11,0.1950,0.9155,7.87,18.68,38.53,33.11,3.15,983.1,913.5,52.7,0.0015,0.2123,0.2055,0.5783,5.02e-16,0.0286,0.0343,0.0902,0.0362,0.0303,0.0799,0.0167,0.0144,0.0520,0.0052,0.0073,0.0209,0.0859,0.1780,0.3202
4,11,0.1831,0.9689,7.87,19.13,38.90,33.11,3.13,999.8,926.4,58.2,0.0020,0.2091,0.1866,0.5992,1.12e-16,0.0290,0.0286,0.0952,0.0349,0.0297,0.0818,0.0165,0.0134,0.0530,0.0052,0.0075,0.0212,0.0803,0.1761,0.3276
5,11,0.1789,0.9902,7.87,19.27,39.03,33.11,3.14,1005.7,931.1,60.5,0.0024,0.2070,0.1785,0.6083,8.29e-17,0.0289,0.0259,0.0979,0.0343,0.0295,0.0824,0.0164,0.0131,0.0532,0.0053,0.0076,0.0214,0.0803,0.1761,0.3276
6,11,0.1806,0.9924,7.87,19.32,39.06,33.11,3.14,1008.3,933.8,61.2,0.0026,0.2055,0.1745,0.6131,9.31e-17,0.0285,0.0244,0.0996,0.0341,0.0296,0.0825,0.0163,0.0130,0.0534,0.0054,0.0077,0.0215,0.0803,0.1746,0.3292
7,11,0.1796,0.9958,7.87,19.33,39.08,33.11,3.13,1009.5,934.6,61.4,0.0028,0.2038,0.1727,0.6162,2.52e-16,0.0280,0.0237,0.1008,0.0340,0.0297,0.0824,0.0163,0.0129,0.0534,0.0055,0.0077,0.0215,0.0803,0.1746,0.3292
8,11,0.1795,0.9967,7.87,19.34,39.08,33.11,3.15,1010.2,935.4,61.6,0.0030,0.2020,0.1717,0.6186,2.34e-16,0.0274,0.0232,0.1018,0.0339,0.0298,0.0823,0.0163,0.0129,0.0534,0.0056,0.0078,0.0215,0.0803,0.1746,0.3292
9,11,0.1789,0.9975,7.87,19.34,39.08,33.11,3.13,1010.9,935.9,61.9,0.0031,0.2006,0.1709,0.6204,1.77e-16,0.0269,0.0229,0.1025,0.0339,0.0299,0.0823,0.0163,0.0129,0.0534,0.0056,0.0079,0.0216,0.0803,0.1746,0.3292
10,11,0.1783,0.9977,7.87,19.34,39.08,33.11,3.14,1011.6,936.7,62.2,0.0033,0.1992,0.1700,0.6222,1.52e-16,0.0264,0.0227,0.1032,0.0338,0.0298,0.0823,0.0163,0.0128,0.0534,0.0057,0.0079,0.0216,0.0803,0.1746,0.3292
11,11,0.1781,0.9981,7.87,19.34,39.08,33.11,3.14,1012.0,937.5,62.2,0.0034,0.1980,0.1695,0.6236,2.38e-16,0.0260,0.0225,0.1037,0.0338,0.0297,0.0823,0.0162,0.0128,0.0535,0.0057,0.0080,0.0216,0.0803,0.1746,0.3292
12,11,0.1779,0.9984,7.87,19.34,39.08,33.11,3.13,1012.7,937.9,62.3,0.0036,0.1969,0.1694,0.6245,2.82e-16,0.0257,0.0225,0.1039,0.0337,0.0297,0.0824,0.0162,0.0128,0.0535,0.0058,0.0080,0.0216,0.0803,0.1746,0.3292
