year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.5624,NaN,12.99,8.52,24.01,28.93,15.75,202.5,239.0,0.1,0.0000,0.4409,0.5563,0.0028,1.07e-15,0.0239,0.0894,0.0002,0.0726,0.1315,0.0011,0.1187,0.0506,0.0001,0.1155,0.2304,0.0000,0.0264,0.1398,0.0000
2,9,0.5377,0.7784,13.20,12.02,23.71,28.95,15.69,173.8,179.8,0.1,0.0000,0.7536,0.2415,0.0050,2.14e-15,0.0672,0.0433,0.0013,0.1496,0.0495,0.0011,0.1509,0.0251,0.0000,0.0789,0.2652,0.0018,0.0152,0.1509,0.0000
3,10,0.6149,0.8278,13.23,13.51,23.55,28.92,15.69,174.4,175.0,0.1,0.0000,0.8330,0.1630,0.0041,9.72e-16,0.0874,0.0231,0.0010,0.1601,0.0386,0.0009,0.1590,0.0178,0.0000,0.0638,0.2418,0.0403,0.0119,0.0998,0.0545
4,9,0.5869,0.9138,13.25,14.15,23.48,28.94,15.68,182.1,181.2,0.0,0.0000,0.8524,0.1441,0.0036,1.30e-15,0.0953,0.0152,0.0009,0.1608,0.0379,0.0008,0.1598,0.0172,0.0000,0.0575,0.2252,0.0632,0.0107,0.0823,0.0732
5,10,0.5808,0.9624,13.25,14.42,23.45,28.93,15.68,189.8,188.5,0.0,0.0000,0.8432,0.1533,0.0035,1.14e-15,0.0974,0.0131,0.0008,0.1577,0.0410,0.0009,0.1564,0.0207,0.0000,0.0552,0.2191,0.0716,0.0104,0.0774,0.0783
6,10,0.5808,0.9806,13.25,14.54,23.43,28.93,15.68,195.7,194.5,0.0,0.0000,0.8282,0.1680,0.0038,1.05e-15,0.0975,0.0130,0.0008,0.1536,0.0451,0.0010,0.1532,0.0239,0.0000,0.0540,0.2170,0.0748,0.0102,0.0760,0.0800
7,10,0.5796,0.9873,13.25,14.59,23.44,28.94,15.68,199.6,198.7,0.0,0.0000,0.8182,0.1755,0.0062,9.71e-16,0.0971,0.0133,0.0008,0.1509,0.0467,0.0019,0.1513,0.0256,0.0003,0.0532,0.2161,0.0765,0.0099,0.0750,0.0812
8,10,0.5797,0.9917,13.25,14.61,23.44,28.93,15.68,202.0,201.5,0.0,0.0000,0.8122,0.1764,0.0114,1.14e-15,0.0967,0.0138,0.0008,0.1493,0.0468,0.0033,0.1503,0.0255,0.0015,0.0532,0.2151,0.0775,0.0099,0.0747,0.0815
9,10,0.5806,0.9946,13.25,14.62,23.44,28.95,15.69,203.4,203.2,0.0,0.0000,0.8089,0.1739,0.0171,6.01e-16,0.0964,0.0141,0.0008,0.1486,0.0465,0.0042,0.1498,0.0243,0.0034,0.0532,0.2151,0.0776,0.0099,0.0747,0.0815
10,10,0.5799,0.9962,13.25,14.63,23.43,28.92,15.68,204.3,204.2,0.0,0.0000,0.8070,0.1716,0.0214,5.68e-16,0.0962,0.0144,0.0008,0.1483,0.0462,0.0048,0.1493,0.0232,0.0048,0.0532,0.2151,0.0776,0.0099,0.0747,0.0815
