year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.6695,NaN,19.25,18.07,29.15,8.56,40.80,83.8,121.5,0.8,0.0000,0.5788,0.3629,0.0583,2.13e-14,0.0073,0.1368,0.0075,0.0266,0.0328,0.0128,0.2965,0.0376,0.0130,0.0390,0.1352,0.1879,0.0084,0.0195,0.0391
2,10,0.5991,0.7984,19.72,21.19,30.89,8.58,40.81,104.1,100.2,7.4,0.0004,0.6921,0.1957,0.1115,1.21e-14,0.0757,0.0617,0.0106,0.0416,0.0173,0.0130,0.2779,0.0327,0.0401,0.0223,0.1249,0.2153,0.0052,0.0173,0.0444
3,8,0.5868,0.8764,19.74,22.65,32.07,8.55,40.81,107.0,93.9,11.9,0.0008,0.8149,0.0842,0.0995,7.84e-15,0.1295,0.0152,0.0032,0.0496,0.0115,0.0106,0.2862,0.0214,0.0430,0.0177,0.1206,0.2245,0.0042,0.0166,0.0461
4,9,0.5902,0.9589,19.75,23.34,32.62,8.57,40.81,107.1,94.0,10.5,0.0008,0.8179,0.0975,0.0831,4.99e-15,0.1224,0.0219,0.0036,0.0519,0.0137,0.0062,0.2928,0.0201,0.0377,0.0154,0.1185,0.2290,0.0037,0.0164,0.0468
5,9,0.5834,0.9758,19.75,23.66,32.89,8.58,40.81,111.5,98.1,11.0,0.0009,0.7899,0.1243,0.0843,4.64e-15,0.1096,0.0344,0.0039,0.0507,0.0145,0.0065,0.2907,0.0222,0.0377,0.0140,0.1182,0.2308,0.0034,0.0165,0.0470
6,9,0.5848,0.9853,19.75,23.81,33.05,8.56,40.81,114.3,100.6,11.9,0.0009,0.7700,0.1410,0.0874,4.76e-15,0.1012,0.0426,0.0041,0.0501,0.0147,0.0069,0.2884,0.0231,0.0390,0.0139,0.1170,0.2320,0.0034,0.0163,0.0472
7,9,0.5841,0.9940,19.75,23.88,33.12,8.56,40.81,115.7,101.9,12.4,0.0010,0.7613,0.1481,0.0889,3.71e-15,0.0976,0.0461,0.0042,0.0498,0.0148,0.0070,0.2873,0.0236,0.0396,0.0139,0.1170,0.2321,0.0034,0.0163,0.0472
8,9,0.5838,0.9971,19.75,23.92,33.15,8.58,40.80,116.3,102.5,12.6,0.0010,0.7573,0.1512,0.0897,3.16e-15,0.0960,0.0477,0.0042,0.0497,0.0149,0.0072,0.2867,0.0238,0.0399,0.0139,0.1170,0.2322,0.0034,0.0163,0.0472
9,9,0.5837,0.9987,19.75,23.93,33.17,8.57,40.80,116.6,102.7,12.7,0.0011,0.7556,0.1525,0.0900,3.03e-15,0.0953,0.0484,0.0042,0.0496,0.0149,0.0072,0.2865,0.0239,0.0400,0.0139,0.1170,0.2322,0.0034,0.0163,0.0472
10,9,0.5836,0.9994,19.75,23.94,33.17,8.55,40.80,116.7,102.8,12.7,0.0011,0.7548,0.1531,0.0902,2.54e-15,0.0950,0.0486,0.0042,0.0496,0.0149,0.0072,0.2864,0.0239,0.0401,0.0139,0.1170,0.2322,0.0034,0.0163,0.0472
11,9,0.5814,0.9991,19.75,23.94,33.18,8.58,40.80,116.8,102.9,12.8,0.0011,0.7544,0.1534,0.0902,2.33e-15,0.0949,0.0488,0.0042,0.0496,0.0149,0.0072,0.2863,0.0239,0.0401,0.0139,0.1165,0.2327,0.0034,0.0162,0.0473
12,9,0.5813,0.9998,19.75,23.94,33.18,8.58,40.80,116.8,102.9,12.8,0.0011,0.7542,0.1535,0.0902,2.55e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0400,0.0139,0.1165,0.2328,0.0034,0.0162,0.0473
13,9,0.5814,0.9998,19.75,23.95,33.18,8.55,40.80,116.9,102.9,12.8,0.0012,0.7542,0.1536,0.0902,2.07e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0400,0.0139,0.1165,0.2328,0.0034,0.0162,0.0473
14,9,0.5813,0.9999,19.75,23.95,33.18,8.57,40.80,116.9,102.9,12.8,0.0012,0.7541,0.1536,0.0901,2.51e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0400,0.0139,0.1165,0.2328,0.0034,0.0162,0.0473
15,9,0.5813,0.9999,19.75,23.95,33.18,8.58,40.80,116.9,102.9,12.8,0.0012,0.7541,0.1536,0.0901,1.43e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0400,0.0139,0.1165,0.2329,0.0034,0.0162,0.0473
16,9,0.5813,0.9999,19.75,23.95,33.18,8.56,40.80,116.9,102.9,12.8,0.0012,0.7541,0.1536,0.0901,1.71e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0400,0.0139,0.1165,0.2329,0.0034,0.0162,0.0473
17,9,0.5813,0.9999,19.75,23.95,33.18,8.55,40.80,116.9,102.9,12.8,0.0013,0.7541,0.1536,0.0900,1.79e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0399,0.0139,0.1165,0.2329,0.0034,0.0162,0.0473
18,9,0.5813,0.9999,19.75,23.95,33.18,8.59,40.80,116.9,102.9,12.8,0.0013,0.7541,0.1536,0.0900,1.40e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0399,0.0139,0.1165,0.2329,0.0034,0.0162,0.0473
19,9,0.5813,0.9999,19.75,23.95,33.18,8.57,40.80,116.9,102.9,12.8,0.0013,0.7541,0.1536,0.0899,1.12e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0399,0.0139,0.1165,0.2330,0.0034,0.0162,0.0473
20,9,0.5814,0.9999,19.75,23.95,33.18,8.55,40.80,116.9,102.9,12.8,0.0014,0.7541,0.1536,0.0899,1.40e-15,0.0948,0.0489,0.0042,0.0496,0.0149,0.0072,0.2863,0.0240,0.0398,0.0139,0.1165,0.2330,0.0034,0.0162,0.0473
