year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,6,0.5398,NaN,20.59,8.30,17.41,93.97,6.17,739.7,763.1,0.0,0.0000,0.1290,0.8699,0.0012,1.04e-16,0.0000,0.0000,0.0000,0.0165,0.2135,0.0004,0.0446,0.1989,0.0001,0.0148,0.1970,0.0000,0.0336,0.2806,0.0000
2,6,0.4729,0.7439,20.80,9.88,16.21,93.98,6.21,741.1,741.0,0.0,0.0000,0.2310,0.7684,0.0006,4.62e-16,0.0000,0.0000,0.0000,0.0304,0.1829,0.0002,0.0791,0.1813,0.0001,0.0001,0.2116,0.0000,0.0005,0.3138,0.0000
3,6,0.4708,0.7694,20.84,11.20,15.04,93.98,6.33,729.0,730.9,0.0,0.0000,0.3035,0.6962,0.0003,1.83e-16,0.0000,0.0000,0.0000,0.0437,0.1690,0.0001,0.1001,0.1610,0.0001,0.0000,0.2117,0.0000,0.0000,0.3142,0.0000
4,6,0.4689,0.7655,20.89,12.28,14.08,93.98,6.21,722.3,724.1,0.0,0.0000,0.3569,0.6429,0.0002,9.97e-18,0.0000,0.0000,0.0000,0.0511,0.1580,0.0001,0.1180,0.1468,0.0001,0.0000,0.2117,0.0000,0.0000,0.3142,0.0000
5,6,0.4683,0.7701,20.88,13.18,13.29,93.98,6.09,719.0,718.9,0.0,0.0000,0.3922,0.6077,0.0001,1.57e-16,0.0000,0.0000,0.0000,0.0578,0.1480,0.0000,0.1281,0.1401,0.0000,0.0000,0.2117,0.0000,0.0000,0.3142,0.0000
6,6,0.4735,0.7782,20.85,13.92,12.63,93.98,6.08,716.7,715.8,0.0,0.0000,0.4347,0.5653,0.0000,9.03e-18,0.0000,0.0000,0.0000,0.0674,0.1465,0.0000,0.1386,0.1215,0.0000,0.0000,0.2115,0.0003,0.0000,0.3142,0.0000
7,6,0.4710,0.7746,20.83,14.53,12.08,93.98,6.21,715.5,714.9,0.0,0.0000,0.4772,0.5228,0.0000,3.37e-19,0.0000,0.0000,0.0000,0.0808,0.1307,0.0000,0.1454,0.1171,0.0000,0.0000,0.2101,0.0017,0.0000,0.3142,0.0000
8,6,0.4725,0.7788,20.87,15.04,11.63,93.98,6.32,714.6,714.9,0.0,0.0000,0.5272,0.4728,0.0000,9.17e-18,0.0000,0.0000,0.0000,0.0934,0.1169,0.0000,0.1565,0.1073,0.0000,0.0000,0.2073,0.0044,0.0000,0.3142,0.0000
9,6,0.4734,0.7675,20.91,15.46,11.27,93.97,6.24,714.1,715.0,0.0,0.0000,0.5607,0.4393,0.0000,7.56e-17,0.0000,0.0000,0.0000,0.0868,0.1190,0.0000,0.1790,0.0892,0.0000,0.0000,0.1990,0.0127,0.0000,0.3142,0.0000
10,7,0.4769,0.7712,20.91,15.81,10.97,93.98,6.11,715.4,716.0,0.0,0.0000,0.5780,0.4220,0.0000,1.14e-16,0.0000,0.0000,0.0000,0.0960,0.1088,0.0000,0.1780,0.0913,0.0000,0.0000,0.1870,0.0247,0.0000,0.3134,0.0008
