year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.4122,NaN,24.10,7.45,48.29,45.53,12.78,187.9,224.7,0.0,0.0000,0.6769,0.3230,0.0001,2.17e-15,0.0016,0.0641,0.0000,0.0113,0.1195,0.0000,0.4609,0.0425,0.0000,0.0393,0.0801,0.0483,0.0794,0.0526,0.0003
2,10,0.3980,0.9059,24.23,9.15,47.92,45.52,12.41,196.7,196.9,0.0,0.0000,0.7278,0.2720,0.0002,2.23e-15,0.0039,0.0616,0.0001,0.0313,0.0975,0.0001,0.4743,0.0313,0.0000,0.0352,0.0629,0.0696,0.0735,0.0553,0.0035
3,10,0.4259,0.9355,24.23,10.51,47.48,45.62,12.53,192.8,193.1,0.0,0.0000,0.7335,0.2616,0.0049,1.68e-16,0.0086,0.0539,0.0033,0.0438,0.0849,0.0001,0.4611,0.0444,0.0000,0.0323,0.0542,0.0812,0.0691,0.0549,0.0083
4,10,0.4378,0.9254,24.28,11.61,47.11,45.47,12.58,190.3,191.2,0.0,0.0000,0.7227,0.2572,0.0202,1.12e-15,0.0132,0.0382,0.0140,0.0550,0.0734,0.0001,0.4378,0.0685,0.0000,0.0301,0.0496,0.0881,0.0656,0.0545,0.0122
5,10,0.4358,0.9282,24.25,12.48,46.84,45.64,12.42,189.4,189.4,0.0,0.0000,0.7107,0.2587,0.0306,3.46e-16,0.0198,0.0260,0.0197,0.0651,0.0617,0.0017,0.4126,0.0934,0.0000,0.0285,0.0461,0.0930,0.0632,0.0535,0.0156
6,12,0.4180,0.9389,24.23,13.18,46.63,45.50,12.50,189.3,189.1,0.0,0.0000,0.7008,0.2565,0.0427,6.59e-17,0.0232,0.0212,0.0214,0.0741,0.0462,0.0085,0.3932,0.1122,0.0000,0.0273,0.0438,0.0965,0.0612,0.0529,0.0182
7,12,0.4067,0.9531,24.28,13.74,46.43,45.58,12.60,189.6,190.0,0.0,0.0000,0.7019,0.2441,0.0540,3.10e-16,0.0250,0.0166,0.0238,0.0818,0.0343,0.0123,0.3846,0.1200,0.0016,0.0265,0.0419,0.0993,0.0599,0.0521,0.0203
8,12,0.4115,0.9608,24.27,14.19,46.29,45.57,12.45,190.7,190.6,0.0,0.0000,0.7096,0.2251,0.0653,5.62e-16,0.0260,0.0151,0.0242,0.0885,0.0273,0.0127,0.3822,0.1152,0.0088,0.0259,0.0404,0.1014,0.0587,0.0516,0.0219
9,12,0.4144,0.9647,24.23,14.56,46.19,45.50,12.46,192.2,191.7,0.0,0.0000,0.7191,0.2049,0.0760,2.64e-16,0.0276,0.0142,0.0239,0.0953,0.0210,0.0126,0.3804,0.1083,0.0167,0.0252,0.0395,0.1030,0.0575,0.0517,0.0231
10,12,0.4254,0.9650,24.27,14.84,46.08,45.63,12.60,193.6,193.6,0.0,0.0001,0.7287,0.1803,0.0908,2.72e-16,0.0290,0.0130,0.0234,0.1005,0.0156,0.0124,0.3806,0.0976,0.0278,0.0249,0.0386,0.1043,0.0568,0.0514,0.0241
