year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,11,0.6196,NaN,15.26,13.26,9.56,3.36,19.17,90.2,97.3,8.9,0.0005,0.5245,0.2956,0.1790,2.65e-15,0.0632,0.0343,0.0252,0.0770,0.0937,0.0625,0.1867,0.0562,0.0238,0.0000,0.1459,0.0002,0.0000,0.2314,0.0000
2,9,0.5706,0.8082,15.62,15.57,10.01,3.35,19.23,107.6,74.4,19.2,0.0018,0.6312,0.1190,0.2470,1.02e-15,0.0798,0.0200,0.0186,0.1085,0.0208,0.0929,0.2049,0.0334,0.0424,0.0001,0.1458,0.0015,0.0000,0.2314,0.0000
3,10,0.5862,0.9466,15.68,17.00,10.23,3.35,19.23,123.4,77.5,28.4,0.0025,0.6028,0.1222,0.2710,1.18e-16,0.0775,0.0207,0.0196,0.1011,0.0211,0.0975,0.1970,0.0343,0.0518,0.0001,0.1357,0.0123,0.0000,0.2314,0.0000
4,13,0.6764,0.8934,15.71,17.89,10.37,3.35,19.23,135.5,81.7,36.2,0.0031,0.5719,0.1280,0.2951,6.44e-17,0.0742,0.0219,0.0215,0.0930,0.0233,0.1021,0.1891,0.0346,0.0603,0.0002,0.1068,0.0418,0.0000,0.1902,0.0412
5,13,0.6579,0.9148,15.73,18.44,10.46,3.35,19.23,143.9,85.1,42.0,0.0037,0.5492,0.1297,0.3152,5.34e-16,0.0719,0.0221,0.0234,0.0876,0.0238,0.1062,0.1827,0.0348,0.0668,0.0002,0.0908,0.0583,0.0000,0.1494,0.0820
6,13,0.6520,0.9533,15.74,18.79,10.52,3.35,19.23,149.4,87.6,45.8,0.0043,0.5344,0.1294,0.3293,9.23e-16,0.0705,0.0219,0.0249,0.0840,0.0238,0.1092,0.1784,0.0349,0.0710,0.0002,0.0833,0.0664,0.0000,0.1300,0.1014
7,13,0.6496,0.9715,15.74,19.01,10.57,3.35,19.23,153.1,89.2,48.0,0.0049,0.5244,0.1290,0.3386,3.76e-16,0.0695,0.0220,0.0257,0.0819,0.0234,0.1113,0.1753,0.0350,0.0739,0.0003,0.0787,0.0715,0.0000,0.1198,0.1116
8,13,0.6481,0.9820,15.75,19.15,10.60,3.35,19.23,155.4,90.3,49.4,0.0054,0.5174,0.1288,0.3452,2.95e-16,0.0686,0.0220,0.0265,0.0803,0.0232,0.1127,0.1733,0.0350,0.0758,0.0003,0.0762,0.0745,0.0000,0.1140,0.1174
9,13,0.6473,0.9887,15.75,19.24,10.62,3.35,19.23,156.9,91.1,50.4,0.0058,0.5128,0.1287,0.3492,7.23e-16,0.0682,0.0219,0.0270,0.0794,0.0232,0.1134,0.1719,0.0351,0.0771,0.0004,0.0748,0.0762,0.0000,0.1105,0.1209
10,13,0.6473,0.9920,15.75,19.30,10.63,3.35,19.23,157.9,91.6,50.9,0.0061,0.5098,0.1282,0.3522,4.60e-17,0.0678,0.0220,0.0273,0.0788,0.0229,0.1140,0.1710,0.0349,0.0781,0.0004,0.0742,0.0771,0.0000,0.1077,0.1237
11,13,0.6498,0.9946,15.75,19.33,10.63,3.35,19.23,158.7,92.2,51.8,0.0065,0.5066,0.1277,0.3554,8.29e-17,0.0672,0.0221,0.0278,0.0783,0.0228,0.1145,0.1701,0.0346,0.0791,0.0004,0.0740,0.0777,0.0000,0.1070,0.1244
12,13,0.6476,0.9948,15.75,19.35,10.64,3.35,19.23,159.2,92.6,52.7,0.0068,0.5047,0.1275,0.3569,7.54e-17,0.0670,0.0221,0.0279,0.0780,0.0227,0.1147,0.1694,0.0346,0.0797,0.0005,0.0734,0.0786,0.0000,0.1053,0.1261
13,13,0.6459,0.9958,15.75,19.37,10.64,3.35,19.23,159.5,92.8,53.3,0.0071,0.5033,0.1275,0.3578,2.77e-16,0.0668,0.0221,0.0282,0.0778,0.0227,0.1148,0.1690,0.0347,0.0799,0.0005,0.0732,0.0790,0.0000,0.1035,0.1279
14,13,0.6459,0.9982,15.75,19.38,10.64,3.35,19.23,159.9,93.0,54.1,0.0074,0.5021,0.1274,0.3586,5.43e-16,0.0666,0.0221,0.0283,0.0776,0.0227,0.1149,0.1686,0.0346,0.0803,0.0005,0.0733,0.0792,0.0000,0.1035,0.1279
15,13,0.6460,0.9983,15.75,19.38,10.64,3.35,19.23,160.1,93.3,56.2,0.0077,0.5011,0.1274,0.3592,1.68e-16,0.0664,0.0221,0.0284,0.0776,0.0226,0.1149,0.1682,0.0346,0.0805,0.0005,0.0734,0.0793,0.0000,0.1035,0.1279
16,13,0.6460,0.9986,15.75,19.38,10.64,3.35,19.23,160.3,93.5,56.7,0.0079,0.5002,0.1272,0.3599,1.39e-16,0.0663,0.0221,0.0286,0.0775,0.0225,0.1150,0.1679,0.0346,0.0807,0.0005,0.0735,0.0795,0.0000,0.1035,0.1279
17,13,0.6460,0.9989,15.75,19.39,10.64,3.35,19.23,160.5,93.6,57.0,0.0081,0.4997,0.1271,0.3602,3.73e-16,0.0663,0.0220,0.0286,0.0774,0.0225,0.1150,0.1677,0.0346,0.0808,0.0006,0.0736,0.0796,0.0000,0.1035,0.1279
18,13,0.6460,0.9991,15.75,19.39,10.64,3.35,19.23,160.5,93.7,57.7,0.0084,0.4993,0.1270,0.3602,3.84e-16,0.0662,0.0220,0.0286,0.0774,0.0225,0.1150,0.1675,0.0346,0.0808,0.0006,0.0737,0.0797,0.0000,0.1035,0.1279
19,13,0.6460,0.9994,15.75,19.39,10.64,3.35,19.23,160.6,93.7,58.0,0.0086,0.4992,0.1269,0.3602,1.31e-16,0.0662,0.0220,0.0287,0.0773,0.0225,0.1149,0.1674,0.0346,0.0808,0.0006,0.0737,0.0798,0.0000,0.1035,0.1279
20,13,0.6460,0.9996,15.75,19.39,10.64,3.35,19.23,160.6,93.7,58.2,0.0086,0.4991,0.1268,0.3603,8.05e-17,0.0662,0.0220,0.0287,0.0773,0.0224,0.1149,0.1674,0.0345,0.0809,0.0006,0.0738,0.0799,0.0000,0.1035,0.1279
