year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.2863,NaN,22.17,22.14,36.32,99.35,22.63,947.4,996.8,0.0,0.0000,0.6195,0.3590,0.0216,5.88e-16,0.0001,0.0638,0.0069,0.0106,0.0551,0.0015,0.2309,0.0212,0.0000,0.0032,0.0055,0.0267,0.0514,0.0898,0.4334
2,7,0.2828,0.8449,22.41,24.47,37.07,99.65,22.50,922.7,920.6,0.1,0.0000,0.9045,0.0815,0.0141,5.01e-16,0.0535,0.0128,0.0030,0.0515,0.0132,0.0024,0.2477,0.0058,0.0000,0.0026,0.0050,0.0278,0.0412,0.0850,0.4484
3,7,0.2887,0.9443,22.47,26.34,37.55,99.61,22.57,1079.5,1076.5,0.3,0.0000,0.8931,0.0906,0.0162,5.62e-16,0.0590,0.0082,0.0018,0.0488,0.0143,0.0045,0.2405,0.0128,0.0001,0.0022,0.0050,0.0283,0.0343,0.0802,0.4600
4,8,0.2988,0.9542,22.49,27.85,37.95,99.55,22.52,1226.0,1226.8,0.7,0.0000,0.8453,0.1323,0.0224,3.28e-16,0.0573,0.0093,0.0023,0.0422,0.0195,0.0059,0.2301,0.0228,0.0005,0.0018,0.0051,0.0286,0.0273,0.0779,0.4694
5,9,0.3080,0.9595,22.48,29.06,38.43,99.46,22.43,1355.4,1357.9,1.3,0.0000,0.7932,0.1794,0.0274,3.19e-16,0.0544,0.0117,0.0027,0.0374,0.0235,0.0064,0.2175,0.0347,0.0015,0.0014,0.0052,0.0288,0.0219,0.0768,0.4758
6,8,0.3179,0.9642,22.43,30.04,38.93,99.36,22.25,1468.7,1470.1,1.9,0.0000,0.7457,0.2221,0.0321,2.69e-16,0.0519,0.0139,0.0032,0.0345,0.0263,0.0070,0.2045,0.0464,0.0023,0.0012,0.0053,0.0290,0.0184,0.0755,0.4807
7,8,0.3433,0.9629,22.39,30.83,39.32,99.25,22.23,1566.9,1564.5,2.5,0.0001,0.6917,0.2718,0.0364,1.35e-16,0.0497,0.0156,0.0038,0.0315,0.0288,0.0077,0.1885,0.0616,0.0027,0.0010,0.0053,0.0292,0.0149,0.0758,0.4839
8,8,0.3546,0.9662,22.36,31.46,39.62,99.02,22.29,1650.6,1643.1,3.0,0.0001,0.6374,0.3220,0.0403,1.36e-16,0.0475,0.0174,0.0043,0.0288,0.0306,0.0087,0.1723,0.0776,0.0028,0.0008,0.0053,0.0294,0.0140,0.0735,0.4871
9,8,0.3617,0.9689,22.37,31.97,39.86,99.05,22.31,1719.5,1706.5,3.6,0.0001,0.5939,0.3618,0.0440,1.59e-16,0.0452,0.0193,0.0047,0.0264,0.0317,0.0096,0.1600,0.0900,0.0029,0.0007,0.0052,0.0296,0.0114,0.0730,0.4902
10,9,0.3616,0.9735,22.40,32.38,40.07,98.96,22.37,1776.0,1761.3,4.0,0.0001,0.5547,0.3977,0.0473,1.32e-16,0.0432,0.0213,0.0049,0.0243,0.0326,0.0103,0.1488,0.1012,0.0033,0.0006,0.0051,0.0298,0.0105,0.0723,0.4918
