year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,7,0.2501,NaN,17.60,14.45,49.36,7.65,32.37,33.0,75.5,0.0,0.0000,0.6333,0.3368,0.0299,4.21e-14,0.0436,0.0135,0.0019,0.0156,0.0245,0.0030,0.0896,0.0412,0.0022,0.0115,0.0164,0.0196,0.1527,0.2171,0.3477
2,7,0.2275,0.8902,17.93,16.06,48.68,7.65,32.37,39.4,40.1,0.0,0.0000,0.8665,0.1140,0.0195,2.94e-14,0.0511,0.0070,0.0005,0.0329,0.0078,0.0013,0.1196,0.0120,0.0028,0.0104,0.0146,0.0225,0.1471,0.1908,0.3796
3,7,0.2304,0.9497,18.02,17.44,48.03,7.65,32.37,48.8,43.7,0.1,0.0000,0.8425,0.1199,0.0376,1.47e-14,0.0512,0.0066,0.0006,0.0332,0.0065,0.0022,0.1136,0.0151,0.0060,0.0098,0.0130,0.0247,0.1417,0.1715,0.4044
4,7,0.2325,0.9560,18.09,18.62,47.55,7.65,32.38,59.6,52.1,0.6,0.0000,0.7978,0.1367,0.0653,1.29e-14,0.0501,0.0074,0.0007,0.0321,0.0060,0.0037,0.1053,0.0187,0.0109,0.0094,0.0117,0.0264,0.1358,0.1598,0.4219
5,8,0.2367,0.9607,18.14,19.63,47.13,7.65,32.38,70.9,61.3,2.0,0.0001,0.7535,0.1474,0.0988,1.12e-14,0.0488,0.0083,0.0011,0.0307,0.0060,0.0050,0.0975,0.0204,0.0171,0.0091,0.0109,0.0276,0.1314,0.1493,0.4368
6,9,0.2348,0.9623,18.18,20.50,46.79,7.65,32.37,81.9,69.7,4.4,0.0001,0.7109,0.1545,0.1340,8.20e-15,0.0473,0.0091,0.0017,0.0294,0.0060,0.0062,0.0903,0.0212,0.0236,0.0088,0.0103,0.0285,0.1264,0.1412,0.4500
7,9,0.2366,0.9685,18.21,21.24,46.51,7.65,32.37,92.1,76.8,7.5,0.0002,0.6703,0.1617,0.1670,5.86e-15,0.0458,0.0098,0.0024,0.0283,0.0061,0.0072,0.0835,0.0220,0.0297,0.0086,0.0099,0.0292,0.1234,0.1340,0.4601
8,9,0.2365,0.9734,18.24,21.87,46.29,7.65,32.37,101.5,82.6,11.1,0.0003,0.6344,0.1674,0.1968,5.09e-15,0.0444,0.0106,0.0030,0.0271,0.0063,0.0080,0.0775,0.0224,0.0353,0.0084,0.0096,0.0298,0.1204,0.1298,0.4673
9,9,0.2337,0.9753,18.26,22.42,46.11,7.65,32.37,109.9,87.2,14.7,0.0004,0.6016,0.1731,0.2235,5.60e-15,0.0430,0.0113,0.0036,0.0261,0.0066,0.0088,0.0722,0.0228,0.0402,0.0082,0.0094,0.0302,0.1175,0.1257,0.4744
10,9,0.2319,0.9792,18.28,22.89,45.95,7.65,32.37,117.3,90.8,18.5,0.0005,0.5727,0.1787,0.2463,3.99e-15,0.0418,0.0119,0.0042,0.0252,0.0069,0.0094,0.0677,0.0232,0.0443,0.0081,0.0093,0.0307,0.1146,0.1236,0.4794
