year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,11,0.5621,NaN,18.92,10.07,48.55,18.81,40.19,88.7,135.7,0.7,0.0000,0.6422,0.3012,0.0565,8.21e-15,0.0395,0.1077,0.0186,0.0226,0.0192,0.0079,0.3220,0.0532,0.0072,0.0565,0.0523,0.0863,0.0926,0.0488,0.0655
2,11,0.5596,0.7820,19.14,13.78,45.27,18.82,40.19,91.9,93.4,0.8,0.0001,0.8526,0.1090,0.0382,4.46e-15,0.1323,0.0254,0.0073,0.0343,0.0079,0.0070,0.3433,0.0319,0.0086,0.0479,0.0465,0.1007,0.0849,0.0441,0.0779
3,11,0.5680,0.9139,19.18,16.19,43.03,18.82,40.19,107.8,101.8,1.1,0.0001,0.8608,0.0991,0.0400,2.81e-15,0.1342,0.0270,0.0035,0.0358,0.0064,0.0068,0.3448,0.0258,0.0136,0.0415,0.0452,0.1084,0.0800,0.0416,0.0854
4,11,0.5736,0.9403,19.20,17.75,41.56,18.81,40.19,127.7,120.3,2.5,0.0001,0.8068,0.1397,0.0533,3.91e-15,0.1163,0.0433,0.0051,0.0349,0.0056,0.0085,0.3313,0.0347,0.0182,0.0371,0.0450,0.1130,0.0763,0.0410,0.0897
5,12,0.5786,0.9565,19.22,18.77,40.60,18.82,40.18,143.0,135.1,4.0,0.0003,0.7667,0.1668,0.0660,2.87e-15,0.1058,0.0519,0.0069,0.0338,0.0055,0.0096,0.3189,0.0423,0.0230,0.0342,0.0451,0.1161,0.0735,0.0413,0.0922
6,12,0.5784,0.9672,19.22,19.43,39.98,18.83,40.17,153.2,144.8,5.2,0.0006,0.7376,0.1865,0.0750,1.05e-15,0.0995,0.0564,0.0086,0.0329,0.0059,0.0101,0.3086,0.0492,0.0261,0.0319,0.0452,0.1186,0.0710,0.0415,0.0944
7,12,0.5802,0.9791,19.23,19.86,39.83,18.80,40.17,159.9,151.1,6.1,0.0008,0.7185,0.1987,0.0815,1.41e-15,0.0956,0.0588,0.0102,0.0319,0.0065,0.0104,0.3021,0.0536,0.0281,0.0304,0.0460,0.1195,0.0692,0.0428,0.0949
8,12,0.5832,0.9839,19.23,20.15,39.82,18.83,40.17,164.4,155.3,6.8,0.0010,0.7057,0.2062,0.0865,1.93e-15,0.0931,0.0598,0.0117,0.0310,0.0072,0.0106,0.2979,0.0563,0.0294,0.0291,0.0460,0.1209,0.0680,0.0430,0.0959
9,12,0.5824,0.9899,19.23,20.33,39.82,18.81,40.18,167.4,158.2,7.4,0.0011,0.6974,0.2104,0.0903,1.04e-15,0.0914,0.0602,0.0129,0.0305,0.0076,0.0108,0.2952,0.0580,0.0303,0.0285,0.0464,0.1213,0.0669,0.0439,0.0961
10,12,0.5828,0.9937,19.23,20.45,39.81,18.83,40.18,169.5,160.1,7.8,0.0013,0.6923,0.2131,0.0925,8.97e-16,0.0903,0.0607,0.0136,0.0302,0.0078,0.0108,0.2935,0.0590,0.0309,0.0284,0.0460,0.1220,0.0668,0.0435,0.0966
11,12,0.5861,0.9946,19.23,20.53,39.81,18.81,40.19,170.8,161.3,8.0,0.0014,0.6889,0.2150,0.0938,4.13e-16,0.0896,0.0610,0.0139,0.0300,0.0079,0.0109,0.2924,0.0596,0.0313,0.0278,0.0464,0.1223,0.0658,0.0444,0.0968
12,12,0.5851,0.9973,19.23,20.58,39.81,18.81,40.19,171.7,162.3,8.2,0.0015,0.6867,0.2162,0.0947,4.61e-16,0.0892,0.0612,0.0142,0.0298,0.0081,0.0109,0.2916,0.0600,0.0315,0.0277,0.0464,0.1224,0.0657,0.0444,0.0968
13,12,0.5851,0.9978,19.23,20.61,39.81,18.84,40.18,172.3,163.0,8.3,0.0015,0.6850,0.2170,0.0953,6.79e-16,0.0889,0.0614,0.0143,0.0297,0.0081,0.0109,0.2911,0.0603,0.0317,0.0276,0.0464,0.1226,0.0656,0.0445,0.0968
14,12,0.5839,0.9983,19.23,20.63,39.81,18.80,40.17,172.8,163.4,8.4,0.0016,0.6841,0.2174,0.0958,7.65e-16,0.0887,0.0614,0.0144,0.0296,0.0082,0.0110,0.2908,0.0604,0.0319,0.0276,0.0463,0.1227,0.0656,0.0444,0.0969
15,12,0.5836,0.9986,19.23,20.65,39.81,18.83,40.17,173.1,163.8,8.5,0.0016,0.6834,0.2176,0.0961,7.51e-16,0.0885,0.0615,0.0145,0.0296,0.0082,0.0110,0.2906,0.0605,0.0320,0.0276,0.0463,0.1228,0.0656,0.0444,0.0969
16,12,0.5835,0.9984,19.23,20.66,39.81,18.81,40.17,173.3,163.9,8.5,0.0017,0.6830,0.2178,0.0964,7.83e-16,0.0884,0.0616,0.0146,0.0296,0.0082,0.0110,0.2904,0.0605,0.0321,0.0275,0.0462,0.1230,0.0656,0.0442,0.0971
17,12,0.5835,0.9990,19.23,20.66,39.81,18.82,40.17,173.5,164.1,8.6,0.0017,0.6826,0.2180,0.0965,5.22e-16,0.0884,0.0616,0.0146,0.0295,0.0082,0.0110,0.2903,0.0605,0.0322,0.0275,0.0462,0.1230,0.0656,0.0442,0.0971
18,12,0.5835,0.9991,19.23,20.67,39.81,18.82,40.18,173.6,164.2,8.6,0.0018,0.6824,0.2180,0.0966,2.18e-16,0.0884,0.0616,0.0146,0.0295,0.0083,0.0110,0.2902,0.0605,0.0322,0.0275,0.0462,0.1231,0.0656,0.0442,0.0971
19,12,0.5834,0.9991,19.23,20.67,39.81,18.81,40.19,173.7,164.2,8.6,0.0018,0.6823,0.2180,0.0967,4.01e-16,0.0884,0.0616,0.0146,0.0295,0.0083,0.0110,0.2902,0.0605,0.0322,0.0275,0.0462,0.1231,0.0656,0.0442,0.0971
20,12,0.5834,0.9991,19.23,20.67,39.81,18.84,40.19,173.8,164.3,8.6,0.0018,0.6822,0.2181,0.0968,4.60e-16,0.0884,0.0616,0.0146,0.0295,0.0083,0.0110,0.2901,0.0605,0.0322,0.0275,0.0462,0.1231,0.0656,0.0442,0.0971
