year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,6,0.2775,NaN,6.32,-6.12,37.01,4.85,13.24,17.4,29.3,0.0,0.0000,0.0860,0.9073,0.0067,3.82e-14,0.0069,0.0783,0.0017,0.0160,0.1630,0.0001,0.0000,0.0000,0.0000,0.0425,0.0265,0.0000,0.6016,0.0635,0.0000
2,8,0.2416,0.8293,6.93,-4.61,34.56,4.87,13.16,18.8,23.8,0.0,0.0000,0.4151,0.5238,0.0611,2.67e-14,0.0213,0.0446,0.0113,0.0891,0.0947,0.0050,0.0000,0.0000,0.0000,0.0320,0.0369,0.0000,0.5505,0.1146,0.0000
3,8,0.2257,0.9130,6.97,-3.39,32.13,4.80,13.15,19.8,20.6,0.0,0.0000,0.5200,0.3522,0.1278,1.88e-14,0.0290,0.0285,0.0191,0.1093,0.0652,0.0149,0.0000,0.0000,0.0000,0.0266,0.0424,0.0000,0.5164,0.1486,0.0000
4,10,0.2233,0.9467,7.00,-2.40,30.18,4.92,13.13,21.4,19.1,0.0,0.0001,0.5437,0.2835,0.1726,1.59e-14,0.0313,0.0224,0.0226,0.1133,0.0531,0.0233,0.0000,0.0000,0.0000,0.0231,0.0460,0.0000,0.4913,0.1738,0.0000
5,9,0.2211,0.9594,7.02,-1.59,28.60,4.79,13.14,23.2,18.8,0.2,0.0002,0.5359,0.2544,0.2092,1.21e-14,0.0318,0.0196,0.0248,0.1107,0.0480,0.0308,0.0000,0.0000,0.0000,0.0207,0.0484,0.0000,0.4723,0.1927,0.0000
6,8,0.2178,0.9637,7.04,-0.93,27.32,4.87,13.16,25.0,19.1,0.5,0.0003,0.5155,0.2391,0.2444,8.89e-15,0.0316,0.0178,0.0269,0.1055,0.0458,0.0381,0.0000,0.0000,0.0000,0.0188,0.0504,0.0000,0.4568,0.2083,0.0000
7,8,0.2198,0.9684,7.05,-0.40,26.29,4.85,13.17,26.7,19.8,0.9,0.0005,0.4902,0.2298,0.2781,9.26e-15,0.0308,0.0165,0.0288,0.0996,0.0446,0.0452,0.0000,0.0000,0.0000,0.0171,0.0523,0.0000,0.4452,0.2199,0.0000
8,8,0.2195,0.9701,7.06,0.03,25.46,4.81,13.15,28.2,20.5,1.3,0.0006,0.4644,0.2170,0.3161,9.41e-15,0.0297,0.0154,0.0307,0.0939,0.0423,0.0534,0.0000,0.0000,0.0000,0.0157,0.0539,0.0000,0.4355,0.2295,0.0000
9,8,0.2184,0.9735,7.06,0.39,24.79,4.91,13.14,29.5,21.3,1.9,0.0008,0.4386,0.2042,0.3542,7.51e-15,0.0287,0.0147,0.0323,0.0880,0.0397,0.0619,0.0000,0.0000,0.0000,0.0145,0.0553,0.0000,0.4285,0.2365,0.0000
10,8,0.2159,0.9761,7.07,0.67,24.26,4.78,13.14,30.7,22.1,2.5,0.0010,0.4162,0.1887,0.3915,5.87e-15,0.0279,0.0139,0.0338,0.0828,0.0363,0.0703,0.0000,0.0000,0.0000,0.0134,0.0565,0.0000,0.4226,0.2425,0.0000
11,8,0.2134,0.9810,7.07,0.91,23.83,4.89,13.16,31.6,22.7,2.8,0.0012,0.3999,0.1739,0.4219,5.53e-15,0.0273,0.0131,0.0354,0.0790,0.0331,0.0768,0.0000,0.0000,0.0000,0.0126,0.0575,0.0000,0.4179,0.2471,0.0000
12,8,0.2117,0.9841,7.07,1.09,23.50,4.83,13.17,32.4,23.3,3.2,0.0014,0.3873,0.1618,0.4457,4.81e-15,0.0268,0.0125,0.0365,0.0763,0.0305,0.0820,0.0000,0.0000,0.0000,0.0120,0.0583,0.0000,0.4133,0.2518,0.0000
13,8,0.2134,0.9874,7.07,1.25,23.24,4.83,13.16,33.1,23.8,3.5,0.0016,0.3772,0.1516,0.4653,4.28e-15,0.0261,0.0120,0.0374,0.0743,0.0283,0.0863,0.0000,0.0000,0.0000,0.0115,0.0591,0.0000,0.4100,0.2550,0.0000
14,8,0.2104,0.9906,7.08,1.37,23.02,4.90,13.14,33.6,24.1,4.0,0.0017,0.3689,0.1437,0.4809,4.39e-15,0.0255,0.0117,0.0382,0.0727,0.0265,0.0898,0.0000,0.0000,0.0000,0.0111,0.0596,0.0000,0.4083,0.2567,0.0000
15,8,0.2108,0.9899,7.08,1.47,22.84,4.78,13.14,34.0,24.4,4.4,0.0019,0.3625,0.1372,0.4932,3.77e-15,0.0251,0.0114,0.0388,0.0713,0.0251,0.0924,0.0000,0.0000,0.0000,0.0106,0.0603,0.0000,0.4045,0.2606,0.0000
16,8,0.2090,0.9945,7.08,1.56,22.70,4.91,13.15,34.3,24.7,4.6,0.0020,0.3571,0.1327,0.5026,4.28e-15,0.0249,0.0113,0.0394,0.0701,0.0240,0.0943,0.0000,0.0000,0.0000,0.0105,0.0605,0.0000,0.4038,0.2613,0.0000
17,8,0.2125,0.9941,7.08,1.62,22.59,4.81,13.17,34.6,24.9,4.8,0.0022,0.3526,0.1287,0.5104,3.20e-15,0.0246,0.0111,0.0399,0.0691,0.0232,0.0959,0.0000,0.0000,0.0000,0.0103,0.0609,0.0000,0.4022,0.2628,0.0000
18,8,0.2122,0.9956,7.08,1.68,22.50,4.85,13.17,34.8,25.0,4.9,0.0023,0.3487,0.1261,0.5164,3.29e-15,0.0243,0.0109,0.0402,0.0685,0.0226,0.0972,0.0000,0.0000,0.0000,0.0100,0.0613,0.0000,0.4014,0.2636,0.0000
19,8,0.2107,0.9955,7.08,1.72,22.43,4.87,13.15,35.0,25.2,5.2,0.0025,0.3454,0.1244,0.5209,2.55e-15,0.0240,0.0108,0.0404,0.0679,0.0223,0.0981,0.0000,0.0000,0.0000,0.0099,0.0615,0.0000,0.4000,0.2651,0.0000
20,8,0.2092,0.9966,7.08,1.76,22.36,4.79,13.14,35.1,25.3,5.5,0.0026,0.3426,0.1228,0.5249,2.86e-15,0.0238,0.0107,0.0406,0.0673,0.0220,0.0990,0.0000,0.0000,0.0000,0.0099,0.0617,0.0000,0.3991,0.2659,0.0000
