year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,12,0.6864,NaN,27.70,26.15,16.34,52.88,50.71,1399.3,1355.0,65.0,0.0023,0.6509,0.1626,0.1828,6.15e-16,0.0424,0.0715,0.0602,0.0290,0.0052,0.0308,0.3322,0.0241,0.0223,0.0099,0.0422,0.1588,0.0000,0.0214,0.1501
2,11,0.6513,0.8647,27.80,29.63,16.50,52.98,50.71,1798.0,1671.3,103.9,0.0042,0.6694,0.1426,0.1812,4.20e-17,0.0698,0.0576,0.0459,0.0266,0.0078,0.0303,0.3186,0.0230,0.0361,0.0005,0.0251,0.1872,0.0000,0.0170,0.1545
3,10,0.6355,0.9473,27.82,30.95,16.62,52.84,50.71,2067.4,1918.1,129.6,0.0059,0.6311,0.1514,0.2079,1.36e-16,0.0534,0.0653,0.0542,0.0248,0.0060,0.0336,0.3130,0.0226,0.0411,0.0007,0.0180,0.1958,0.0000,0.0152,0.1562
4,10,0.6277,0.9809,27.82,31.46,16.67,52.97,50.72,2193.7,2035.1,142.4,0.0070,0.6191,0.1516,0.2179,2.27e-16,0.0497,0.0646,0.0585,0.0238,0.0065,0.0338,0.3104,0.0229,0.0428,0.0009,0.0160,0.1987,0.0000,0.0141,0.1573
5,10,0.6261,0.9906,27.83,31.65,16.69,52.87,50.72,2273.7,2112.1,148.3,0.0078,0.6137,0.1502,0.2234,1.98e-16,0.0485,0.0633,0.0609,0.0235,0.0067,0.0337,0.3086,0.0232,0.0439,0.0010,0.0154,0.1999,0.0000,0.0141,0.1573
6,10,0.6252,0.9941,27.83,31.73,16.70,52.90,50.73,2335.7,2173.7,151.5,0.0086,0.6103,0.1502,0.2256,2.11e-16,0.0480,0.0629,0.0616,0.0233,0.0067,0.0336,0.3071,0.0236,0.0447,0.0012,0.0153,0.2007,0.0000,0.0141,0.1573
7,10,0.6243,0.9960,27.83,31.76,16.70,52.90,50.73,2380.3,2219.0,153.7,0.0093,0.6084,0.1501,0.2266,1.69e-16,0.0479,0.0626,0.0619,0.0233,0.0067,0.0334,0.3061,0.0237,0.0452,0.0013,0.0155,0.2010,0.0000,0.0141,0.1573
8,10,0.6240,0.9967,27.83,31.77,16.70,52.89,50.72,2414.5,2254.3,155.5,0.0098,0.6073,0.1498,0.2271,1.87e-16,0.0479,0.0623,0.0621,0.0233,0.0068,0.0332,0.3053,0.0238,0.0455,0.0014,0.0156,0.2013,0.0000,0.0141,0.1573
9,10,0.6237,0.9972,27.83,31.77,16.70,52.95,50.71,2440.6,2280.9,156.9,0.0102,0.6064,0.1498,0.2273,2.21e-16,0.0479,0.0622,0.0620,0.0233,0.0067,0.0332,0.3047,0.0240,0.0457,0.0016,0.0157,0.2015,0.0000,0.0141,0.1573
10,10,0.6234,0.9973,27.83,31.77,16.70,52.93,50.69,2461.5,2302.3,158.2,0.0105,0.6057,0.1498,0.2276,1.87e-16,0.0479,0.0621,0.0620,0.0233,0.0068,0.0332,0.3044,0.0240,0.0459,0.0017,0.0157,0.2016,0.0000,0.0141,0.1573
11,10,0.6230,0.9977,27.84,31.77,16.70,52.92,50.68,2474.8,2316.0,159.5,0.0107,0.6051,0.1499,0.2277,1.91e-16,0.0478,0.0621,0.0619,0.0232,0.0067,0.0332,0.3041,0.0241,0.0461,0.0018,0.0157,0.2017,0.0000,0.0141,0.1573
