year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,4,0.1191,NaN,13.88,9.32,5.94,3.77,4.06,51.6,64.6,0.0,0.0000,0.0857,0.9048,0.0095,5.92e-15,0.0000,0.0000,0.0000,0.0442,0.4660,0.0049,0.0000,0.0000,0.0000,0.0015,0.1659,0.0000,0.0037,0.3138,0.0000
2,5,0.0831,0.8709,14.72,12.00,5.82,3.77,2.50,57.2,59.4,0.2,0.0000,0.2889,0.6654,0.0457,5.13e-15,0.0000,0.0000,0.0000,0.1488,0.3427,0.0235,0.0000,0.0000,0.0000,0.0000,0.1674,0.0000,0.0000,0.3176,0.0000
3,5,0.0640,0.9111,14.83,13.82,5.77,3.76,2.48,57.0,57.4,0.1,0.0000,0.3943,0.5103,0.0954,1.58e-15,0.0000,0.0000,0.0000,0.2031,0.2628,0.0491,0.0000,0.0000,0.0000,0.0000,0.1674,0.0000,0.0000,0.3176,0.0000
4,5,0.0612,0.9269,14.89,15.06,5.89,3.77,2.47,58.3,57.0,0.0,0.0000,0.4353,0.4264,0.1382,2.44e-15,0.0000,0.0000,0.0000,0.2242,0.2196,0.0712,0.0000,0.0000,0.0000,0.0000,0.1674,0.0000,0.0000,0.3176,0.0000
5,5,0.0566,0.9307,14.93,15.91,6.17,3.76,2.46,60.7,57.9,0.3,0.0000,0.4350,0.3867,0.1782,1.64e-15,0.0000,0.0000,0.0000,0.2241,0.1992,0.0918,0.0000,0.0000,0.0000,0.0000,0.1674,0.0000,0.0000,0.3176,0.0000
6,5,0.0536,0.9372,14.95,16.49,6.36,3.77,2.46,63.5,59.6,0.7,0.0000,0.4296,0.3397,0.2306,1.12e-15,0.0000,0.0000,0.0000,0.2213,0.1750,0.1188,0.0000,0.0000,0.0000,0.0000,0.1674,0.0000,0.0000,0.3176,0.0000
7,5,0.0412,0.9469,14.96,16.89,6.49,3.76,2.46,66.3,61.6,1.6,0.0000,0.4280,0.2867,0.2852,7.12e-16,0.0000,0.0000,0.0000,0.2204,0.1477,0.1469,0.0000,0.0000,0.0000,0.0000,0.1674,0.0000,0.0000,0.3176,0.0000
8,5,0.0330,0.9602,14.97,17.16,6.58,3.77,2.46,68.6,63.5,2.5,0.0000,0.4273,0.2455,0.3271,7.68e-16,0.0000,0.0000,0.0000,0.2200,0.1265,0.1685,0.0000,0.0000,0.0000,0.0000,0.1675,0.0000,0.0000,0.3176,0.0000
9,5,0.0258,0.9694,14.98,17.35,6.65,3.76,2.46,70.5,65.0,3.4,0.0001,0.4267,0.2159,0.3572,5.08e-16,0.0000,0.0000,0.0000,0.2198,0.1112,0.1840,0.0000,0.0000,0.0000,0.0000,0.1675,0.0000,0.0000,0.3176,0.0000
10,5,0.0215,0.9756,14.98,17.48,6.69,3.77,2.46,71.8,66.1,3.9,0.0001,0.4260,0.1942,0.3796,4.47e-16,0.0000,0.0000,0.0000,0.2194,0.1000,0.1955,0.0000,0.0000,0.0000,0.0000,0.1675,0.0000,0.0000,0.3176,0.0000
