year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,5,0.3955,NaN,-5.92,2.90,26.13,22.47,23.70,54.9,56.1,0.0,0.0000,0.0061,0.9925,0.0014,2.69e-15,0.0023,0.4408,0.0006,0.0014,0.1606,0.0002,0.0000,0.0000,0.0000,0.0236,0.0132,0.0000,0.2193,0.1378,0.0000
2,4,0.3585,0.9143,-5.78,4.29,27.10,22.47,23.66,56.8,56.1,0.1,0.0000,0.0157,0.9793,0.0050,2.11e-15,0.0047,0.4358,0.0013,0.0048,0.1577,0.0018,0.0000,0.0000,0.0000,0.0181,0.0187,0.0000,0.1522,0.2050,0.0000
3,5,0.3506,0.9484,-5.75,5.36,27.88,22.40,23.72,56.9,56.4,0.1,0.0000,0.0250,0.9642,0.0108,1.38e-15,0.0067,0.4315,0.0027,0.0084,0.1528,0.0039,0.0000,0.0000,0.0000,0.0152,0.0217,0.0000,0.1158,0.2413,0.0000
4,5,0.3468,0.9541,-5.74,6.17,28.48,22.53,23.66,57.1,56.6,0.2,0.0000,0.0385,0.9367,0.0249,3.81e-15,0.0095,0.4244,0.0070,0.0138,0.1433,0.0081,0.0000,0.0000,0.0000,0.0133,0.0236,0.0000,0.0920,0.2651,0.0000
5,6,0.3464,0.9550,-5.75,6.80,28.90,22.39,23.69,57.7,56.6,0.2,0.0000,0.0556,0.8988,0.0455,1.03e-15,0.0134,0.4138,0.0142,0.0203,0.1309,0.0134,0.0000,0.0000,0.0000,0.0119,0.0250,0.0000,0.0749,0.2823,0.0000
6,7,0.3433,0.9580,-5.73,7.28,29.29,22.44,23.70,57.6,57.1,0.3,0.0000,0.0742,0.8565,0.0693,1.22e-16,0.0186,0.3985,0.0231,0.0264,0.1205,0.0189,0.0000,0.0000,0.0000,0.0110,0.0258,0.0000,0.0632,0.2940,0.0000
7,9,0.3364,0.9632,-5.74,7.65,29.56,22.53,23.66,58.2,57.1,0.3,0.0000,0.0922,0.8133,0.0945,9.54e-17,0.0244,0.3836,0.0331,0.0315,0.1093,0.0241,0.0000,0.0000,0.0000,0.0104,0.0264,0.0000,0.0568,0.3003,0.0000
8,9,0.3335,0.9659,-5.73,7.93,29.78,22.41,23.72,58.4,57.4,0.4,0.0000,0.1090,0.7721,0.1189,1.77e-16,0.0300,0.3677,0.0430,0.0360,0.1001,0.0290,0.0000,0.0000,0.0000,0.0100,0.0268,0.0000,0.0521,0.3050,0.0000
9,9,0.3308,0.9682,-5.72,8.15,29.97,22.45,23.67,58.4,57.7,0.4,0.0000,0.1257,0.7317,0.1426,8.62e-16,0.0362,0.3512,0.0531,0.0400,0.0923,0.0334,0.0000,0.0000,0.0000,0.0098,0.0271,0.0000,0.0491,0.3080,0.0000
10,9,0.3324,0.9712,-5.75,8.32,30.07,22.51,23.67,59.0,57.7,0.4,0.0000,0.1412,0.6933,0.1654,6.47e-16,0.0421,0.3359,0.0633,0.0435,0.0843,0.0369,0.0000,0.0000,0.0000,0.0096,0.0272,0.0000,0.0476,0.3095,0.0000
11,9,0.3330,0.9738,-5.72,8.45,30.20,22.39,23.72,58.8,58.1,0.5,0.0000,0.1556,0.6578,0.1866,7.48e-16,0.0477,0.3198,0.0727,0.0467,0.0788,0.0403,0.0000,0.0000,0.0000,0.0095,0.0273,0.0000,0.0470,0.3101,0.0000
12,9,0.3334,0.9753,-5.73,8.54,30.27,22.52,23.66,59.1,58.1,0.5,0.0000,0.1689,0.6245,0.2066,4.39e-16,0.0532,0.3055,0.0821,0.0491,0.0729,0.0431,0.0000,0.0000,0.0000,0.0095,0.0273,0.0000,0.0465,0.3107,0.0000
13,9,0.3346,0.9766,-5.74,8.62,30.32,22.44,23.71,59.5,58.2,0.5,0.0000,0.1812,0.5939,0.2249,6.00e-16,0.0582,0.2919,0.0909,0.0516,0.0680,0.0453,0.0000,0.0000,0.0000,0.0095,0.0274,0.0000,0.0456,0.3115,0.0000
14,9,0.3347,0.9787,-5.72,8.68,30.39,22.40,23.69,59.2,58.6,0.5,0.0000,0.1922,0.5660,0.2417,1.13e-15,0.0628,0.2786,0.0987,0.0537,0.0644,0.0478,0.0000,0.0000,0.0000,0.0094,0.0274,0.0000,0.0454,0.3118,0.0000
15,9,0.3341,0.9800,-5.74,8.72,30.40,22.53,23.66,59.7,58.4,0.6,0.0000,0.2025,0.5402,0.2573,2.51e-16,0.0673,0.2676,0.1064,0.0554,0.0598,0.0496,0.0000,0.0000,0.0000,0.0094,0.0274,0.0000,0.0451,0.3121,0.0000
