year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.8006,NaN,19.47,16.43,32.03,10.66,52.86,392.2,346.6,60.9,0.0002,0.5384,0.3152,0.1459,4.09e-17,0.0183,0.0936,0.0243,0.0118,0.0174,0.0148,0.1944,0.0204,0.0217,0.0217,0.0199,0.0519,0.1068,0.1197,0.2633
2,11,0.7498,0.7491,19.98,22.39,23.29,10.66,52.58,540.0,415.5,107.5,0.0007,0.6259,0.1584,0.2141,7.00e-16,0.0664,0.0359,0.0321,0.0159,0.0088,0.0192,0.1788,0.0214,0.0380,0.0106,0.0216,0.0617,0.0397,0.1302,0.3199
3,11,0.7389,0.9211,20.04,23.71,21.70,10.66,52.55,585.7,452.0,125.7,0.0009,0.5753,0.1828,0.2397,4.97e-16,0.0518,0.0452,0.0371,0.0142,0.0084,0.0214,0.1740,0.0227,0.0414,0.0085,0.0206,0.0650,0.0180,0.1324,0.3394
4,11,0.7372,0.9671,20.05,24.00,21.35,10.66,52.55,595.3,460.0,129.6,0.0010,0.5656,0.1869,0.2451,5.87e-16,0.0491,0.0465,0.0383,0.0138,0.0082,0.0220,0.1730,0.0231,0.0419,0.0070,0.0207,0.0666,0.0060,0.1333,0.3504
5,11,0.7370,0.9914,20.05,24.06,21.28,10.66,52.55,597.5,461.9,130.6,0.0012,0.5635,0.1876,0.2461,3.73e-16,0.0486,0.0468,0.0386,0.0137,0.0082,0.0221,0.1727,0.0232,0.0420,0.0064,0.0209,0.0671,0.0030,0.1333,0.3535
6,11,0.7369,0.9980,20.05,24.08,21.26,10.66,52.55,598.2,462.5,130.9,0.0012,0.5631,0.1876,0.2463,3.14e-16,0.0485,0.0469,0.0386,0.0136,0.0082,0.0221,0.1727,0.0232,0.0420,0.0062,0.0210,0.0672,0.0017,0.1346,0.3535
7,11,0.7368,0.9992,20.05,24.08,21.26,10.66,52.55,598.6,463.0,131.4,0.0013,0.5629,0.1876,0.2464,4.56e-16,0.0485,0.0469,0.0386,0.0136,0.0082,0.0221,0.1726,0.0232,0.0420,0.0062,0.0211,0.0673,0.0013,0.1350,0.3535
8,11,0.7367,0.9997,20.05,24.08,21.26,10.66,52.55,598.9,463.3,131.4,0.0013,0.5628,0.1876,0.2464,6.24e-16,0.0485,0.0469,0.0386,0.0136,0.0082,0.0221,0.1726,0.0232,0.0420,0.0062,0.0211,0.0673,0.0013,0.1350,0.3535
9,11,0.7367,0.9995,20.05,24.08,21.26,10.66,52.55,599.1,463.5,131.5,0.0014,0.5627,0.1876,0.2464,3.09e-16,0.0485,0.0469,0.0386,0.0136,0.0082,0.0221,0.1726,0.0231,0.0420,0.0062,0.0211,0.0673,0.0010,0.1352,0.3535
10,11,0.7367,0.9998,20.05,24.08,21.26,10.66,52.55,599.2,463.6,131.5,0.0014,0.5627,0.1876,0.2463,3.74e-16,0.0485,0.0469,0.0386,0.0136,0.0082,0.0221,0.1726,0.0231,0.0420,0.0062,0.0211,0.0674,0.0010,0.1352,0.3535
11,11,0.7367,0.9997,20.05,24.08,21.26,10.67,52.55,599.6,464.0,131.6,0.0015,0.5625,0.1875,0.2465,1.18e-17,0.0485,0.0469,0.0386,0.0136,0.0082,0.0222,0.1725,0.0231,0.0420,0.0062,0.0211,0.0674,0.0010,0.1352,0.3535
