year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,7,0.8851,NaN,24.66,20.45,6.20,2.71,10.24,80.1,111.3,1.4,0.0000,0.8192,0.1399,0.0409,6.24e-15,0.0000,0.0001,0.0001,0.0265,0.0063,0.0052,0.1430,0.0225,0.0031,0.0000,0.0487,0.1010,0.0000,0.2716,0.3716
2,5,0.3267,0.6983,25.26,23.89,6.55,2.71,10.37,129.9,97.2,6.4,0.0000,0.7216,0.1960,0.0824,3.32e-15,0.0000,0.0001,0.0001,0.0191,0.0090,0.0087,0.1303,0.0315,0.0083,0.0000,0.0091,0.1407,0.0000,0.0662,0.5770
3,6,0.2681,0.8873,25.34,25.12,6.65,2.71,10.40,180.6,140.4,14.0,0.0001,0.4491,0.2951,0.2552,1.94e-15,0.0000,0.0001,0.0001,0.0150,0.0096,0.0118,0.0780,0.0515,0.0408,0.0000,0.0063,0.1436,0.0000,0.0390,0.6042
4,6,0.2313,0.9421,25.37,25.57,6.80,2.71,10.41,204.0,163.3,22.1,0.0008,0.3606,0.2221,0.4135,8.25e-16,0.0000,0.0000,0.0002,0.0132,0.0096,0.0135,0.0615,0.0363,0.0720,0.0000,0.0055,0.1450,0.0000,0.0325,0.6108
5,6,0.2138,0.9770,25.37,25.73,6.87,2.71,10.41,212.5,172.4,25.9,0.0013,0.3267,0.1967,0.4703,7.22e-16,0.0000,0.0000,0.0002,0.0122,0.0095,0.0145,0.0554,0.0312,0.0827,0.0000,0.0052,0.1459,0.0000,0.0293,0.6140
6,6,0.2118,0.9909,25.38,25.79,6.90,2.71,10.41,215.6,176.0,27.1,0.0017,0.3134,0.1894,0.4889,7.78e-16,0.0000,0.0000,0.0002,0.0118,0.0094,0.0150,0.0531,0.0298,0.0861,0.0000,0.0050,0.1464,0.0000,0.0277,0.6155
7,6,0.2113,0.9967,25.38,25.81,6.91,2.71,10.41,216.9,177.5,27.6,0.0020,0.3080,0.1861,0.4963,1.05e-15,0.0000,0.0000,0.0002,0.0117,0.0093,0.0152,0.0521,0.0292,0.0874,0.0000,0.0050,0.1467,0.0000,0.0277,0.6155
8,6,0.2109,0.9983,25.38,25.82,6.91,2.71,10.41,217.5,178.1,27.9,0.0023,0.3052,0.1847,0.4992,1.40e-15,0.0000,0.0000,0.0002,0.0116,0.0093,0.0153,0.0516,0.0289,0.0879,0.0000,0.0051,0.1469,0.0000,0.0277,0.6155
9,6,0.2107,0.9991,25.38,25.82,6.91,2.71,10.41,217.8,178.6,28.0,0.0025,0.3039,0.1838,0.5005,1.37e-15,0.0000,0.0000,0.0002,0.0115,0.0092,0.0153,0.0514,0.0288,0.0881,0.0000,0.0051,0.1471,0.0000,0.0277,0.6155
10,6,0.2108,0.9994,25.38,25.82,6.91,2.71,10.41,217.9,178.8,28.6,0.0026,0.3030,0.1835,0.5009,1.30e-15,0.0000,0.0000,0.0002,0.0115,0.0092,0.0154,0.0512,0.0287,0.0882,0.0000,0.0051,0.1473,0.0000,0.0277,0.6155
11,6,0.2109,0.9994,25.38,25.82,6.91,2.71,10.41,218.1,179.0,29.8,0.0028,0.3023,0.1833,0.5008,1.29e-15,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0511,0.0287,0.0881,0.0000,0.0051,0.1475,0.0000,0.0277,0.6155
12,6,0.2108,0.9997,25.38,25.82,6.91,2.71,10.41,218.2,179.1,30.3,0.0030,0.3020,0.1832,0.5005,1.17e-15,0.0000,0.0000,0.0002,0.0115,0.0092,0.0154,0.0511,0.0287,0.0880,0.0000,0.0051,0.1476,0.0000,0.0277,0.6155
13,6,0.2108,0.9998,25.38,25.82,6.91,2.71,10.41,218.2,179.2,30.4,0.0031,0.3019,0.1830,0.5004,1.32e-15,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0510,0.0286,0.0880,0.0000,0.0051,0.1477,0.0000,0.0277,0.6155
14,6,0.2107,0.9998,25.38,25.82,6.91,2.71,10.41,218.3,179.2,30.4,0.0032,0.3018,0.1828,0.4999,1.19e-15,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0510,0.0286,0.0879,0.0000,0.0051,0.1479,0.0000,0.0277,0.6155
15,6,0.2108,0.9999,25.38,25.82,6.91,2.71,10.41,218.3,179.3,30.8,0.0033,0.3018,0.1827,0.4996,1.04e-15,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0510,0.0286,0.0879,0.0000,0.0051,0.1479,0.0000,0.0277,0.6155
16,6,0.2107,0.9997,25.38,25.82,6.91,2.71,10.41,218.3,179.3,31.2,0.0034,0.3017,0.1824,0.4994,8.62e-16,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0510,0.0285,0.0878,0.0000,0.0051,0.1481,0.0000,0.0277,0.6155
17,6,0.2106,0.9998,25.38,25.82,6.91,2.71,10.41,218.4,179.4,31.9,0.0035,0.3016,0.1821,0.4992,8.04e-16,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0510,0.0285,0.0878,0.0000,0.0051,0.1482,0.0000,0.0277,0.6155
18,6,0.2105,0.9998,25.38,25.82,6.91,2.71,10.41,218.4,179.4,32.6,0.0036,0.3015,0.1820,0.4989,8.79e-16,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0510,0.0284,0.0877,0.0000,0.0051,0.1483,0.0000,0.0277,0.6155
19,6,0.2105,0.9999,25.38,25.82,6.91,2.71,10.41,218.4,179.4,32.7,0.0037,0.3015,0.1819,0.4990,7.99e-16,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0510,0.0284,0.0877,0.0000,0.0051,0.1483,0.0000,0.0277,0.6155
20,6,0.2105,0.9999,25.38,25.82,6.91,2.71,10.41,218.4,179.4,32.9,0.0037,0.3015,0.1817,0.4991,7.78e-16,0.0000,0.0000,0.0002,0.0114,0.0092,0.0154,0.0510,0.0284,0.0877,0.0000,0.0051,0.1483,0.0000,0.0277,0.6155
