year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.3067,NaN,1.85,-1.46,27.89,8.08,32.77,35.0,64.1,0.1,0.0000,0.3774,0.5607,0.0618,2.17e-14,0.0476,0.0584,0.0098,0.0235,0.0811,0.0063,0.0290,0.0092,0.0003,0.0352,0.0172,0.0000,0.4381,0.2445,0.0000
2,9,0.2896,0.8520,1.99,0.37,25.80,8.08,32.77,38.4,39.1,0.7,0.0001,0.6759,0.2044,0.1195,1.66e-14,0.0794,0.0208,0.0149,0.0628,0.0307,0.0167,0.0369,0.0026,0.0001,0.0321,0.0203,0.0000,0.4014,0.2812,0.0000
3,9,0.2826,0.9433,2.05,1.79,24.20,8.10,32.78,43.2,36.8,2.3,0.0002,0.6880,0.1509,0.1605,9.75e-15,0.0827,0.0149,0.0174,0.0625,0.0224,0.0248,0.0371,0.0027,0.0004,0.0296,0.0229,0.0000,0.3744,0.3082,0.0000
4,8,0.2753,0.9584,2.09,2.91,22.94,8.09,32.77,47.9,38.7,3.8,0.0003,0.6709,0.1347,0.1933,7.27e-15,0.0818,0.0136,0.0194,0.0591,0.0192,0.0310,0.0369,0.0029,0.0008,0.0279,0.0248,0.0000,0.3534,0.3292,0.0000
5,9,0.2729,0.9708,2.13,3.78,21.97,8.09,32.78,52.0,41.3,5.3,0.0004,0.6499,0.1287,0.2200,5.97e-15,0.0799,0.0138,0.0212,0.0558,0.0172,0.0358,0.0366,0.0031,0.0013,0.0268,0.0259,0.0000,0.3401,0.3425,0.0000
6,9,0.2702,0.9759,2.15,4.45,21.21,8.08,32.77,55.3,43.5,6.7,0.0005,0.6303,0.1258,0.2420,4.91e-15,0.0778,0.0142,0.0228,0.0530,0.0158,0.0396,0.0362,0.0033,0.0017,0.0261,0.0267,0.0000,0.3288,0.3538,0.0000
7,9,0.2684,0.9801,2.17,4.98,20.64,8.06,32.78,58.0,45.5,7.8,0.0006,0.6135,0.1267,0.2577,5.53e-15,0.0758,0.0148,0.0241,0.0507,0.0153,0.0422,0.0361,0.0035,0.0020,0.0255,0.0274,0.0000,0.3190,0.3636,0.0000
8,9,0.2651,0.9853,2.18,5.40,20.21,8.08,32.78,60.1,47.0,8.6,0.0006,0.5994,0.1282,0.2701,4.25e-15,0.0741,0.0152,0.0253,0.0490,0.0150,0.0440,0.0358,0.0037,0.0023,0.0251,0.0279,0.0000,0.3125,0.3701,0.0000
9,9,0.2647,0.9873,2.19,5.72,19.88,8.07,32.78,61.8,48.3,9.3,0.0007,0.5884,0.1279,0.2811,3.57e-15,0.0727,0.0154,0.0264,0.0475,0.0146,0.0455,0.0357,0.0038,0.0026,0.0248,0.0282,0.0000,0.3067,0.3759,0.0000
10,9,0.2644,0.9904,2.19,5.97,19.63,8.09,32.78,63.2,49.2,9.9,0.0007,0.5792,0.1282,0.2897,2.99e-15,0.0715,0.0156,0.0274,0.0465,0.0144,0.0467,0.0354,0.0040,0.0027,0.0246,0.0285,0.0000,0.3027,0.3799,0.0000
11,9,0.2643,0.9922,2.20,6.17,19.44,8.09,32.78,64.2,50.0,10.3,0.0008,0.5724,0.1277,0.2969,2.94e-15,0.0706,0.0157,0.0282,0.0457,0.0140,0.0476,0.0353,0.0041,0.0029,0.0245,0.0286,0.0000,0.2995,0.3832,0.0000
12,9,0.2667,0.9923,2.20,6.33,19.30,8.09,32.78,65.2,50.7,10.8,0.0009,0.5666,0.1275,0.3027,2.26e-15,0.0699,0.0158,0.0289,0.0451,0.0138,0.0484,0.0352,0.0042,0.0029,0.0244,0.0288,0.0000,0.2956,0.3870,0.0000
13,9,0.2638,0.9955,2.21,6.45,19.23,8.08,32.79,65.7,51.2,11.0,0.0009,0.5620,0.1275,0.3072,1.31e-15,0.0693,0.0159,0.0294,0.0445,0.0137,0.0489,0.0351,0.0043,0.0031,0.0243,0.0289,0.0000,0.2943,0.3883,0.0000
14,9,0.2639,0.9966,2.21,6.54,19.17,8.07,32.78,66.3,51.6,11.3,0.0009,0.5583,0.1273,0.3109,1.73e-15,0.0688,0.0159,0.0298,0.0442,0.0135,0.0495,0.0350,0.0043,0.0031,0.0243,0.0290,0.0000,0.2936,0.3890,0.0000
