year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.3344,NaN,10.82,4.38,28.88,9.42,24.93,36.9,57.8,0.1,0.0000,0.2396,0.7493,0.0110,5.15e-15,0.0093,0.0725,0.0014,0.0161,0.0887,0.0018,0.0456,0.0605,0.0001,0.0846,0.1388,0.0000,0.2392,0.2414,0.0000
2,10,0.3241,0.8712,11.66,6.08,28.46,9.51,24.87,40.5,47.4,0.8,0.0000,0.4924,0.4633,0.0443,4.58e-15,0.0301,0.0443,0.0040,0.0435,0.0505,0.0068,0.0722,0.0424,0.0024,0.0729,0.1506,0.0000,0.2185,0.2620,0.0000
3,10,0.3154,0.9277,11.82,7.41,28.02,9.63,24.87,38.4,42.4,0.8,0.0000,0.5985,0.3327,0.0688,2.99e-15,0.0421,0.0313,0.0041,0.0540,0.0343,0.0100,0.0811,0.0328,0.0063,0.0645,0.1586,0.0003,0.2022,0.2783,0.0000
4,10,0.3210,0.9427,11.91,8.45,27.79,9.56,24.87,38.5,39.7,0.6,0.0000,0.6594,0.2581,0.0825,2.59e-15,0.0511,0.0224,0.0036,0.0587,0.0262,0.0121,0.0854,0.0278,0.0087,0.0575,0.1629,0.0031,0.1894,0.2911,0.0000
5,9,0.3261,0.9473,11.98,9.27,27.64,9.46,24.86,39.6,39.1,0.5,0.0000,0.6857,0.2208,0.0934,2.68e-15,0.0576,0.0159,0.0030,0.0606,0.0223,0.0135,0.0847,0.0271,0.0112,0.0525,0.1613,0.0097,0.1800,0.3006,0.0000
6,11,0.3626,0.8941,12.03,9.91,27.53,9.60,24.86,41.4,39.7,0.5,0.0001,0.6944,0.1998,0.1054,1.57e-15,0.0642,0.0097,0.0026,0.0607,0.0205,0.0144,0.0806,0.0289,0.0142,0.0487,0.1392,0.0357,0.1723,0.2717,0.0366
7,11,0.3431,0.9321,12.05,10.41,27.41,9.58,24.86,43.5,40.7,0.4,0.0002,0.6847,0.1949,0.1198,6.71e-16,0.0674,0.0068,0.0022,0.0594,0.0203,0.0156,0.0759,0.0307,0.0176,0.0462,0.1284,0.0490,0.1688,0.2524,0.0594
8,11,0.3348,0.9482,12.08,10.80,27.35,9.45,24.86,45.3,42.3,0.5,0.0002,0.6713,0.1891,0.1388,7.74e-16,0.0681,0.0058,0.0021,0.0579,0.0200,0.0173,0.0727,0.0302,0.0217,0.0437,0.1240,0.0560,0.1617,0.2457,0.0732
9,11,0.3374,0.9606,12.10,11.11,27.31,9.54,24.86,47.4,43.9,0.5,0.0002,0.6598,0.1752,0.1643,5.14e-16,0.0686,0.0057,0.0020,0.0561,0.0190,0.0196,0.0706,0.0272,0.0270,0.0422,0.1198,0.0617,0.1602,0.2362,0.0842
10,12,0.3389,0.9655,12.11,11.36,27.33,9.60,24.86,49.1,45.3,0.7,0.0003,0.6481,0.1627,0.1882,3.23e-16,0.0682,0.0057,0.0020,0.0550,0.0183,0.0216,0.0686,0.0241,0.0321,0.0404,0.1181,0.0652,0.1550,0.2349,0.0907
11,12,0.3285,0.9737,12.12,11.55,27.37,9.54,24.86,50.4,46.9,1.0,0.0004,0.6379,0.1505,0.2103,4.36e-16,0.0679,0.0060,0.0020,0.0540,0.0175,0.0234,0.0669,0.0211,0.0369,0.0397,0.1159,0.0682,0.1538,0.2302,0.0966
