year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.7340,NaN,1.78,-3.10,13.79,11.21,41.60,115.2,127.9,4.5,0.0000,0.2899,0.6852,0.0248,1.10e-15,0.0474,0.2581,0.0120,0.0052,0.1317,0.0035,0.1341,0.0515,0.0005,0.2008,0.0348,0.0000,0.0997,0.0206,0.0000
2,11,0.6994,0.7946,1.90,-0.15,11.09,11.22,41.62,99.9,105.7,3.4,0.0000,0.4615,0.4757,0.0627,9.71e-16,0.1232,0.1656,0.0277,0.0205,0.1084,0.0106,0.1535,0.0323,0.0020,0.1697,0.0660,0.0000,0.0828,0.0375,0.0000
3,11,0.6965,0.8583,1.92,1.57,9.54,11.25,41.60,89.2,91.1,2.8,0.0000,0.5840,0.3123,0.1037,1.36e-15,0.1732,0.1039,0.0393,0.0380,0.0790,0.0224,0.1648,0.0183,0.0052,0.1569,0.0788,0.0000,0.0762,0.0441,0.0000
4,11,0.6979,0.9103,1.93,2.58,8.65,11.24,41.59,82.3,82.0,3.0,0.0000,0.6578,0.2169,0.1252,3.39e-16,0.2026,0.0690,0.0447,0.0495,0.0593,0.0306,0.1716,0.0113,0.0053,0.1493,0.0864,0.0000,0.0728,0.0475,0.0000
5,11,0.7001,0.9423,1.94,3.18,8.13,11.23,41.60,76.9,75.6,3.2,0.0000,0.7000,0.1613,0.1386,3.27e-16,0.2180,0.0512,0.0472,0.0567,0.0457,0.0372,0.1761,0.0070,0.0049,0.1445,0.0912,0.0000,0.0709,0.0494,0.0000
6,11,0.7017,0.9599,1.94,3.53,7.82,11.23,41.61,72.8,70.6,3.2,0.0001,0.7290,0.1266,0.1443,5.60e-16,0.2281,0.0405,0.0478,0.0618,0.0365,0.0411,0.1796,0.0046,0.0040,0.1414,0.0944,0.0000,0.0697,0.0506,0.0000
7,11,0.7038,0.9713,1.94,3.73,7.65,11.24,41.61,70.1,67.4,3.2,0.0001,0.7480,0.1032,0.1486,1.20e-16,0.2347,0.0330,0.0486,0.0651,0.0302,0.0438,0.1819,0.0032,0.0034,0.1399,0.0959,0.0000,0.0691,0.0512,0.0000
8,11,0.7047,0.9768,1.94,3.85,7.55,11.24,41.60,68.3,65.3,3.2,0.0002,0.7620,0.0861,0.1516,5.59e-17,0.2396,0.0275,0.0491,0.0677,0.0254,0.0459,0.1834,0.0025,0.0027,0.1385,0.0974,0.0000,0.0685,0.0518,0.0000
9,11,0.7038,0.9830,1.94,3.93,7.49,11.22,41.59,66.8,63.6,3.2,0.0003,0.7713,0.0752,0.1531,7.89e-16,0.2429,0.0242,0.0491,0.0695,0.0222,0.0476,0.1843,0.0020,0.0020,0.1380,0.0980,0.0000,0.0683,0.0520,0.0000
10,11,0.7052,0.9859,1.94,3.97,7.45,11.25,41.60,65.5,62.3,3.2,0.0004,0.7767,0.0689,0.1538,6.52e-16,0.2448,0.0224,0.0490,0.0706,0.0202,0.0486,0.1848,0.0018,0.0015,0.1374,0.0987,0.0000,0.0680,0.0523,0.0000
11,10,0.7055,0.9889,1.94,3.99,7.43,11.24,41.61,64.7,61.3,3.2,0.0005,0.7798,0.0650,0.1544,6.15e-17,0.2460,0.0211,0.0490,0.0708,0.0191,0.0492,0.1854,0.0017,0.0012,0.1373,0.0989,0.0000,0.0680,0.0523,0.0000
12,10,0.7062,0.9901,1.94,4.01,7.42,11.20,41.61,64.0,60.5,3.2,0.0007,0.7818,0.0622,0.1550,1.92e-16,0.2468,0.0201,0.0491,0.0706,0.0184,0.0497,0.1861,0.0015,0.0009,0.1372,0.0991,0.0000,0.0680,0.0523,0.0000
13,9,0.7062,0.9914,1.94,4.02,7.42,11.24,41.59,63.8,60.1,3.2,0.0008,0.7830,0.0598,0.1560,1.03e-16,0.2473,0.0192,0.0494,0.0705,0.0179,0.0503,0.1865,0.0014,0.0007,0.1372,0.0992,0.0000,0.0680,0.0523,0.0000
14,9,0.7062,0.9927,1.94,4.02,7.41,11.24,41.59,63.6,59.9,3.2,0.0008,0.7832,0.0584,0.1571,6.50e-17,0.2475,0.0187,0.0498,0.0705,0.0176,0.0508,0.1864,0.0013,0.0005,0.1373,0.0992,0.0000,0.0680,0.0523,0.0000
15,9,0.7062,0.9934,1.94,4.02,7.41,11.23,41.61,63.5,59.9,3.2,0.0009,0.7832,0.0575,0.1579,3.84e-16,0.2476,0.0183,0.0500,0.0704,0.0174,0.0512,0.1864,0.0013,0.0005,0.1373,0.0993,0.0000,0.0680,0.0523,0.0000
