year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,6,0.5335,NaN,-0.73,-5.67,17.06,21.26,27.31,131.6,139.2,4.0,0.0000,0.1398,0.8278,0.0324,1.44e-15,0.0414,0.2235,0.0108,0.0343,0.2252,0.0067,0.0000,0.0000,0.0000,0.3427,0.0000,0.0000,0.1153,0.0000,0.0000
2,7,0.5358,0.8856,-0.63,-3.57,15.10,21.12,27.29,122.2,123.4,4.3,0.0000,0.2855,0.6411,0.0734,1.80e-15,0.0740,0.1786,0.0212,0.0808,0.1689,0.0186,0.0000,0.0000,0.0000,0.3427,0.0001,0.0000,0.1153,0.0000,0.0000
3,8,0.5384,0.9193,-0.61,-2.24,13.86,21.11,27.26,118.5,115.1,5.4,0.0000,0.3726,0.5133,0.1140,2.75e-15,0.0942,0.1464,0.0326,0.1077,0.1318,0.0292,0.0000,0.0000,0.0000,0.3415,0.0013,0.0000,0.1153,0.0000,0.0000
4,9,0.5994,0.9036,-0.62,-1.40,13.29,21.15,27.29,117.2,111.0,6.4,0.0001,0.4315,0.4203,0.1480,9.10e-16,0.1097,0.1212,0.0423,0.1242,0.1066,0.0379,0.0000,0.0000,0.0000,0.3114,0.0313,0.0000,0.1103,0.0050,0.0000
5,9,0.5813,0.9225,-0.61,-0.87,12.98,21.29,27.31,117.0,109.3,7.0,0.0002,0.4738,0.3500,0.1758,3.82e-16,0.1213,0.1015,0.0506,0.1355,0.0882,0.0447,0.0000,0.0000,0.0000,0.2877,0.0552,0.0000,0.1051,0.0102,0.0000
6,9,0.5792,0.9462,-0.59,-0.54,12.85,21.29,27.28,117.6,109.3,7.4,0.0003,0.5059,0.2940,0.1996,5.21e-16,0.1308,0.0847,0.0576,0.1434,0.0747,0.0506,0.0000,0.0000,0.0000,0.2776,0.0654,0.0000,0.1035,0.0118,0.0000
7,9,0.5776,0.9627,-0.60,-0.32,12.75,21.31,27.26,119.1,110.2,7.8,0.0004,0.5187,0.2593,0.2213,7.10e-16,0.1344,0.0744,0.0640,0.1467,0.0661,0.0559,0.0000,0.0000,0.0000,0.2716,0.0715,0.0000,0.1027,0.0126,0.0000
8,9,0.5765,0.9719,-0.61,-0.19,12.67,21.33,27.30,121.3,111.4,8.0,0.0005,0.5237,0.2338,0.2416,7.93e-16,0.1362,0.0667,0.0701,0.1477,0.0600,0.0609,0.0000,0.0000,0.0000,0.2681,0.0751,0.0000,0.1022,0.0131,0.0000
9,9,0.5773,0.9780,-0.60,-0.10,12.63,21.15,27.30,122.8,113.2,8.1,0.0006,0.5254,0.2160,0.2575,7.16e-16,0.1370,0.0615,0.0746,0.1478,0.0556,0.0650,0.0000,0.0000,0.0000,0.2658,0.0774,0.0000,0.1019,0.0134,0.0000
10,9,0.5776,0.9820,-0.59,-0.05,12.63,21.11,27.26,124.8,115.5,8.2,0.0007,0.5248,0.2025,0.2714,5.03e-17,0.1372,0.0572,0.0783,0.1472,0.0526,0.0688,0.0000,0.0000,0.0000,0.2647,0.0786,0.0000,0.1017,0.0136,0.0000
11,9,0.5776,0.9844,-0.60,-0.02,12.60,21.12,27.27,127.0,117.2,8.2,0.0008,0.5224,0.1912,0.2849,2.54e-16,0.1371,0.0533,0.0823,0.1461,0.0503,0.0722,0.0000,0.0000,0.0000,0.2638,0.0796,0.0000,0.1016,0.0137,0.0000
12,9,0.5776,0.9866,-0.61,0.00,12.58,21.22,27.31,129.0,119.1,8.3,0.0009,0.5172,0.1840,0.2972,1.19e-17,0.1361,0.0510,0.0857,0.1442,0.0487,0.0754,0.0000,0.0000,0.0000,0.2632,0.0803,0.0000,0.1015,0.0138,0.0000
13,9,0.5790,0.9887,-0.59,0.02,12.59,21.33,27.29,130.2,120.9,8.3,0.0009,0.5099,0.1826,0.3059,2.08e-16,0.1341,0.0507,0.0880,0.1423,0.0483,0.0778,0.0000,0.0000,0.0000,0.2629,0.0807,0.0000,0.1015,0.0138,0.0000
14,9,0.5790,0.9887,-0.59,0.03,12.60,21.31,27.25,131.6,122.5,8.3,0.0010,0.5015,0.1814,0.3153,4.06e-17,0.1317,0.0502,0.0905,0.1401,0.0481,0.0803,0.0000,0.0000,0.0000,0.2629,0.0808,0.0000,0.1015,0.0138,0.0000
15,9,0.5791,0.9900,-0.61,0.03,12.57,21.35,27.29,133.1,123.4,8.3,0.0010,0.4953,0.1786,0.3242,5.67e-17,0.1306,0.0486,0.0933,0.1379,0.0482,0.0824,0.0000,0.0000,0.0000,0.2629,0.0808,0.0000,0.1015,0.0138,0.0000
16,9,0.5788,0.9925,-0.60,0.04,12.56,21.19,27.31,133.7,124.5,8.4,0.0011,0.4914,0.1751,0.3315,1.37e-16,0.1297,0.0472,0.0958,0.1366,0.0477,0.0839,0.0000,0.0000,0.0000,0.2630,0.0808,0.0000,0.1015,0.0138,0.0000
17,9,0.5790,0.9936,-0.59,0.04,12.59,21.12,27.27,134.3,125.6,8.4,0.0011,0.4878,0.1728,0.3374,4.35e-16,0.1287,0.0464,0.0973,0.1356,0.0472,0.0855,0.0000,0.0000,0.0000,0.2630,0.0808,0.0000,0.1015,0.0138,0.0000
18,9,0.5790,0.9945,-0.60,0.04,12.58,21.09,27.26,135.0,126.1,8.4,0.0012,0.4840,0.1720,0.3419,2.62e-16,0.1276,0.0464,0.0984,0.1347,0.0468,0.0869,0.0000,0.0000,0.0000,0.2630,0.0808,0.0000,0.1015,0.0138,0.0000
