year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.8849,NaN,16.00,13.86,13.70,6.61,35.32,254.4,280.5,9.3,0.0000,0.4038,0.5780,0.0182,1.15e-15,0.0034,0.1475,0.0026,0.0162,0.0832,0.0039,0.1908,0.0705,0.0031,0.0443,0.1881,0.0566,0.0250,0.1319,0.0332
2,11,0.9064,0.7818,16.12,15.34,11.65,6.61,35.32,201.5,202.5,10.5,0.0000,0.6295,0.3266,0.0439,1.44e-15,0.0777,0.0697,0.0050,0.0386,0.0537,0.0108,0.2116,0.0468,0.0071,0.0309,0.1677,0.0904,0.0194,0.1234,0.0473
3,10,0.9010,0.8789,16.13,15.74,11.57,6.61,35.32,184.0,173.8,10.2,0.0000,0.7537,0.1921,0.0542,6.37e-16,0.1331,0.0154,0.0038,0.0445,0.0436,0.0150,0.2151,0.0412,0.0094,0.0267,0.1627,0.0997,0.0177,0.1213,0.0510
4,10,0.8993,0.9530,16.13,15.85,11.55,6.61,35.32,180.3,169.7,10.4,0.0000,0.7701,0.1655,0.0643,6.25e-16,0.1410,0.0077,0.0036,0.0438,0.0422,0.0171,0.2164,0.0363,0.0129,0.0236,0.1643,0.1010,0.0161,0.1227,0.0512
5,10,0.8965,0.9700,16.13,15.88,11.54,6.61,35.32,179.6,168.7,10.5,0.0000,0.7814,0.1453,0.0732,8.43e-16,0.1443,0.0046,0.0034,0.0456,0.0384,0.0191,0.2172,0.0326,0.0157,0.0233,0.1641,0.1017,0.0161,0.1226,0.0513
6,11,0.8963,0.9814,16.13,15.88,11.54,6.60,35.32,180.0,169.1,10.5,0.0001,0.7827,0.1369,0.0802,6.23e-16,0.1457,0.0033,0.0032,0.0466,0.0356,0.0209,0.2154,0.0324,0.0177,0.0233,0.1640,0.1018,0.0161,0.1226,0.0513
7,11,0.8963,0.9857,16.13,15.89,11.54,6.61,35.32,181.3,170.1,10.6,0.0001,0.7814,0.1327,0.0856,8.25e-16,0.1465,0.0028,0.0030,0.0463,0.0346,0.0223,0.2144,0.0318,0.0193,0.0233,0.1636,0.1022,0.0161,0.1223,0.0516
8,12,0.8963,0.9887,16.13,15.89,11.54,6.61,35.32,182.7,171.6,10.6,0.0001,0.7783,0.1308,0.0906,5.26e-16,0.1470,0.0023,0.0030,0.0454,0.0340,0.0236,0.2131,0.0318,0.0206,0.0233,0.1637,0.1022,0.0161,0.1223,0.0516
9,12,0.8963,0.9905,16.13,15.89,11.54,6.61,35.32,184.6,173.4,10.6,0.0002,0.7748,0.1295,0.0953,5.38e-16,0.1473,0.0020,0.0030,0.0449,0.0334,0.0248,0.2115,0.0322,0.0219,0.0233,0.1637,0.1022,0.0161,0.1223,0.0516
10,12,0.8962,0.9927,16.13,15.89,11.54,6.61,35.32,186.7,175.4,10.7,0.0002,0.7716,0.1277,0.1003,3.18e-16,0.1474,0.0019,0.0030,0.0444,0.0327,0.0260,0.2102,0.0320,0.0233,0.0233,0.1637,0.1022,0.0161,0.1223,0.0516
