year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,7,0.4643,NaN,4.52,8.72,27.93,15.68,53.05,28.8,66.8,0.1,0.0000,0.2478,0.7471,0.0051,1.53e-14,0.0004,0.1896,0.0000,0.0061,0.0944,0.0021,0.1015,0.0417,0.0001,0.0135,0.0389,0.0000,0.1667,0.3449,0.0000
2,9,0.4648,0.8012,6.27,10.22,25.49,16.60,52.86,50.0,52.0,0.2,0.0000,0.5353,0.3806,0.0841,1.04e-14,0.0570,0.1067,0.0174,0.0517,0.0392,0.0160,0.1247,0.0201,0.0033,0.0124,0.0392,0.0009,0.1459,0.3656,0.0000
3,10,0.5156,0.8821,6.27,11.45,23.98,16.65,52.80,45.6,45.6,0.3,0.0001,0.6444,0.2417,0.1138,5.21e-15,0.0880,0.0691,0.0243,0.0654,0.0210,0.0206,0.1276,0.0153,0.0048,0.0109,0.0353,0.0063,0.1270,0.3702,0.0144
4,10,0.5212,0.8659,6.32,12.45,24.13,16.63,52.79,43.3,43.0,0.8,0.0002,0.6779,0.1965,0.1251,6.72e-15,0.0984,0.0572,0.0249,0.0691,0.0161,0.0228,0.1281,0.0124,0.0069,0.0095,0.0251,0.0180,0.1086,0.3242,0.0787
5,11,0.5125,0.9121,6.33,13.27,24.32,16.64,52.85,42.1,41.4,1.0,0.0003,0.7020,0.1739,0.1235,3.18e-15,0.1068,0.0516,0.0225,0.0693,0.0134,0.0233,0.1301,0.0108,0.0081,0.0085,0.0212,0.0230,0.0902,0.3117,0.1096
6,9,0.5175,0.9265,6.32,13.94,24.44,16.43,52.80,41.4,40.3,1.2,0.0003,0.7284,0.1513,0.1196,5.84e-15,0.1177,0.0436,0.0199,0.0703,0.0118,0.0239,0.1296,0.0105,0.0084,0.0074,0.0194,0.0260,0.0695,0.3139,0.1281
7,9,0.5278,0.9349,6.35,14.49,24.56,16.66,52.78,40.7,40.0,1.3,0.0004,0.7524,0.1310,0.1158,2.29e-15,0.1287,0.0339,0.0177,0.0716,0.0119,0.0240,0.1277,0.0112,0.0088,0.0060,0.0192,0.0277,0.0481,0.3223,0.1411
8,9,0.5255,0.9436,6.36,14.94,24.74,16.68,52.85,40.7,39.5,1.4,0.0004,0.7685,0.1200,0.1105,3.12e-15,0.1373,0.0277,0.0156,0.0694,0.0128,0.0235,0.1283,0.0118,0.0091,0.0045,0.0194,0.0289,0.0290,0.3312,0.1513
9,8,0.5092,0.9607,6.33,15.31,24.80,16.65,52.81,40.9,38.9,1.6,0.0005,0.7772,0.1170,0.1047,2.76e-15,0.1430,0.0249,0.0132,0.0682,0.0138,0.0237,0.1277,0.0123,0.0087,0.0032,0.0198,0.0298,0.0196,0.3331,0.1589
10,9,0.4862,0.9634,6.36,15.62,24.86,16.68,52.78,40.8,39.0,1.8,0.0005,0.7816,0.1167,0.1006,1.91e-15,0.1448,0.0243,0.0112,0.0696,0.0143,0.0235,0.1264,0.0124,0.0091,0.0021,0.0202,0.0306,0.0075,0.3392,0.1648
11,9,0.4636,0.9732,6.37,15.86,24.99,16.41,52.85,41.2,38.9,1.9,0.0005,0.7844,0.1161,0.0984,2.00e-15,0.1458,0.0242,0.0105,0.0685,0.0144,0.0228,0.1277,0.0120,0.0096,0.0012,0.0206,0.0311,0.0024,0.3389,0.1702
12,9,0.4542,0.9802,6.34,16.07,25.01,16.70,52.81,41.9,38.8,2.0,0.0005,0.7838,0.1175,0.0977,1.61e-15,0.1458,0.0252,0.0102,0.0681,0.0145,0.0228,0.1278,0.0116,0.0095,0.0005,0.0209,0.0316,0.0003,0.3374,0.1738
13,9,0.4559,0.9849,6.37,16.23,25.04,16.63,52.78,42.1,39.4,2.0,0.0005,0.7802,0.1203,0.0984,7.24e-16,0.1445,0.0260,0.0099,0.0692,0.0149,0.0232,0.1265,0.0116,0.0099,0.0002,0.0208,0.0319,0.0000,0.3345,0.1771
