year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.2968,NaN,13.77,4.02,35.38,3.03,47.40,66.2,74.2,4.8,0.0000,0.3869,0.5717,0.0414,5.86e-15,0.0233,0.0455,0.0052,0.0119,0.0459,0.0031,0.0597,0.0487,0.0018,0.0488,0.1005,0.0018,0.3115,0.2924,0.0000
2,11,0.3576,0.8492,13.63,6.29,32.15,3.06,47.36,55.7,60.3,6.0,0.0000,0.5937,0.3454,0.0609,2.10e-15,0.0376,0.0313,0.0045,0.0293,0.0303,0.0060,0.0786,0.0230,0.0044,0.0434,0.0882,0.0195,0.2876,0.2772,0.0392
3,11,0.3457,0.8888,13.79,8.07,29.41,3.06,47.39,47.4,50.2,4.8,0.0000,0.7115,0.2281,0.0604,1.30e-15,0.0487,0.0205,0.0036,0.0394,0.0203,0.0056,0.0862,0.0151,0.0056,0.0392,0.0786,0.0333,0.2661,0.2636,0.0742
4,9,0.3489,0.9199,13.89,9.48,27.27,3.06,47.40,41.7,43.0,4.0,0.0000,0.7900,0.1519,0.0581,1.03e-15,0.0569,0.0125,0.0029,0.0465,0.0132,0.0052,0.0902,0.0115,0.0061,0.0352,0.0751,0.0407,0.2459,0.2614,0.0967
5,9,0.3582,0.9321,13.96,10.59,25.58,3.06,47.42,38.0,38.0,3.5,0.0000,0.8505,0.0941,0.0554,3.52e-16,0.0633,0.0067,0.0022,0.0523,0.0074,0.0051,0.0927,0.0090,0.0063,0.0313,0.0739,0.0459,0.2261,0.2626,0.1153
6,9,0.3709,0.9417,14.01,11.47,24.26,3.06,47.43,36.1,34.9,2.8,0.0000,0.8901,0.0578,0.0521,3.79e-16,0.0669,0.0037,0.0016,0.0563,0.0036,0.0047,0.0949,0.0069,0.0064,0.0269,0.0742,0.0500,0.2041,0.2711,0.1287
7,9,0.3834,0.9531,14.05,12.16,23.22,3.06,47.43,35.8,33.5,2.6,0.0000,0.9072,0.0420,0.0508,3.44e-16,0.0684,0.0022,0.0014,0.0570,0.0030,0.0045,0.0969,0.0051,0.0066,0.0224,0.0766,0.0521,0.1825,0.2818,0.1395
8,8,0.4072,0.9574,14.08,12.71,22.40,3.06,47.43,36.2,33.3,2.5,0.0000,0.9087,0.0398,0.0515,9.54e-17,0.0685,0.0021,0.0014,0.0570,0.0029,0.0044,0.0971,0.0047,0.0068,0.0177,0.0793,0.0541,0.1589,0.2965,0.1485
9,8,0.4269,0.9588,14.10,13.14,21.75,3.06,47.44,36.9,33.8,2.5,0.0000,0.9074,0.0400,0.0525,2.90e-16,0.0684,0.0022,0.0014,0.0570,0.0029,0.0045,0.0970,0.0047,0.0070,0.0139,0.0811,0.0561,0.1328,0.3158,0.1553
10,8,0.4743,0.9574,14.11,13.48,21.24,3.06,47.44,37.7,34.4,2.6,0.0000,0.9054,0.0405,0.0540,4.67e-16,0.0683,0.0022,0.0014,0.0568,0.0029,0.0046,0.0968,0.0048,0.0072,0.0113,0.0824,0.0574,0.1003,0.3438,0.1597
11,8,0.4720,0.9734,14.12,13.75,20.83,3.06,47.44,38.4,35.1,2.7,0.0000,0.9026,0.0414,0.0558,7.07e-16,0.0681,0.0024,0.0015,0.0567,0.0029,0.0046,0.0964,0.0048,0.0076,0.0095,0.0835,0.0581,0.0789,0.3642,0.1608
12,8,0.4489,0.9842,14.13,13.96,20.51,3.06,47.45,39.0,35.7,2.8,0.0000,0.9000,0.0429,0.0570,2.82e-16,0.0679,0.0024,0.0015,0.0565,0.0030,0.0047,0.0960,0.0051,0.0078,0.0078,0.0847,0.0587,0.0699,0.3698,0.1641
13,8,0.4350,0.9858,14.14,14.13,20.27,3.06,47.44,39.6,36.2,2.9,0.0000,0.8977,0.0438,0.0582,2.85e-17,0.0678,0.0026,0.0015,0.0564,0.0030,0.0048,0.0958,0.0052,0.0079,0.0064,0.0854,0.0593,0.0620,0.3744,0.1674
14,8,0.4164,0.9895,14.14,14.26,20.07,3.06,47.44,40.0,36.7,2.9,0.0001,0.8953,0.0450,0.0595,2.06e-17,0.0676,0.0027,0.0015,0.0562,0.0030,0.0049,0.0955,0.0053,0.0082,0.0050,0.0866,0.0595,0.0553,0.3800,0.1686
