year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,11,0.6852,NaN,19.53,17.86,30.33,113.21,30.64,1239.9,1297.5,6.7,0.0004,0.8253,0.0953,0.0788,1.00e-15,0.0576,0.0549,0.0494,0.0827,0.0049,0.0002,0.3796,0.0002,0.0000,0.0283,0.0516,0.0685,0.0280,0.0618,0.1321
2,9,0.6175,0.8394,19.57,23.90,31.93,113.20,30.62,1608.7,1594.6,10.6,0.0007,0.8430,0.0917,0.0641,2.85e-16,0.0788,0.0443,0.0380,0.0718,0.0132,0.0024,0.3805,0.0003,0.0000,0.0132,0.0410,0.0945,0.0102,0.0502,0.1616
3,9,0.5975,0.9523,19.58,25.76,32.46,113.18,30.54,1851.8,1833.5,16.4,0.0009,0.8140,0.1135,0.0710,4.07e-16,0.0664,0.0527,0.0416,0.0657,0.0184,0.0031,0.3807,0.0004,0.0000,0.0094,0.0394,0.1002,0.0062,0.0459,0.1698
4,9,0.5897,0.9826,19.59,26.34,32.64,113.17,30.48,1932.6,1913.5,18.5,0.0010,0.8047,0.1193,0.0743,1.83e-16,0.0622,0.0549,0.0435,0.0644,0.0197,0.0033,0.3804,0.0006,0.0000,0.0084,0.0388,0.1019,0.0049,0.0448,0.1723
5,10,0.5887,0.9932,19.60,26.51,32.69,113.23,30.55,1957.8,1940.3,19.1,0.0011,0.8020,0.1208,0.0755,7.37e-17,0.0608,0.0555,0.0442,0.0645,0.0200,0.0033,0.3799,0.0006,0.0000,0.0082,0.0385,0.1024,0.0047,0.0442,0.1731
6,9,0.5887,0.9961,19.60,26.57,32.70,113.19,30.68,1965.6,1948.0,19.3,0.0011,0.8012,0.1212,0.0759,2.13e-16,0.0605,0.0558,0.0445,0.0648,0.0200,0.0033,0.3795,0.0006,0.0000,0.0081,0.0385,0.1025,0.0045,0.0442,0.1733
7,9,0.5891,0.9971,19.60,26.59,32.69,113.21,30.73,1968.2,1948.5,19.4,0.0011,0.8010,0.1213,0.0760,1.64e-17,0.0606,0.0559,0.0445,0.0648,0.0199,0.0034,0.3792,0.0006,0.0000,0.0080,0.0385,0.1025,0.0045,0.0442,0.1733
8,9,0.5887,0.9973,19.59,26.59,32.68,113.22,30.70,1969.5,1949.1,19.4,0.0011,0.8009,0.1214,0.0760,2.11e-16,0.0608,0.0559,0.0445,0.0645,0.0200,0.0034,0.3793,0.0006,0.0000,0.0080,0.0385,0.1025,0.0045,0.0442,0.1733
9,10,0.5874,0.9975,19.58,26.59,32.68,113.27,30.65,1970.0,1949.3,19.4,0.0011,0.8009,0.1214,0.0760,1.64e-16,0.0610,0.0557,0.0445,0.0640,0.0201,0.0034,0.3796,0.0006,0.0000,0.0081,0.0385,0.1025,0.0045,0.0442,0.1733
10,10,0.5869,0.9972,19.59,26.59,32.69,113.22,30.62,1969.9,1950.6,19.4,0.0011,0.8008,0.1214,0.0760,5.99e-17,0.0609,0.0556,0.0444,0.0635,0.0203,0.0034,0.3801,0.0006,0.0000,0.0081,0.0385,0.1025,0.0045,0.0442,0.1733
11,10,0.5872,0.9972,19.59,26.59,32.70,113.20,30.55,1969.8,1949.8,19.4,0.0011,0.8008,0.1215,0.0760,8.99e-17,0.0608,0.0555,0.0444,0.0633,0.0204,0.0035,0.3805,0.0007,0.0000,0.0081,0.0385,0.1025,0.0045,0.0442,0.1733
12,10,0.5870,0.9972,19.59,26.59,32.71,113.18,30.48,1969.4,1949.6,19.4,0.0011,0.8008,0.1214,0.0760,5.82e-17,0.0605,0.0556,0.0444,0.0636,0.0203,0.0034,0.3804,0.0006,0.0000,0.0081,0.0385,0.1025,0.0045,0.0442,0.1733
13,10,0.5875,0.9972,19.60,26.59,32.72,113.23,30.54,1969.1,1951.3,19.4,0.0011,0.8009,0.1214,0.0760,1.26e-16,0.0603,0.0557,0.0445,0.0643,0.0202,0.0034,0.3799,0.0006,0.0000,0.0081,0.0385,0.1025,0.0045,0.0442,0.1733
14,10,0.5886,0.9974,19.60,26.59,32.71,113.18,30.67,1969.1,1951.6,19.4,0.0011,0.8009,0.1214,0.0760,2.78e-17,0.0603,0.0558,0.0446,0.0647,0.0200,0.0033,0.3795,0.0006,0.0000,0.0081,0.0385,0.1025,0.0045,0.0442,0.1733
15,9,0.5891,0.9973,19.60,26.59,32.70,113.20,30.73,1969.2,1949.6,19.4,0.0011,0.8009,0.1214,0.0761,1.82e-17,0.0605,0.0559,0.0445,0.0648,0.0199,0.0034,0.3792,0.0006,0.0000,0.0080,0.0385,0.1025,0.0045,0.0442,0.1733
16,9,0.5888,0.9973,19.59,26.59,32.68,113.21,30.70,1969.8,1949.4,19.4,0.0011,0.8009,0.1214,0.0761,2.97e-17,0.0608,0.0559,0.0445,0.0645,0.0200,0.0034,0.3792,0.0006,0.0000,0.0080,0.0385,0.1025,0.0045,0.0442,0.1733
