year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.3580,NaN,16.71,14.11,52.99,9.93,20.26,322.0,340.2,7.4,0.0000,0.3846,0.5476,0.0677,8.20e-16,0.0007,0.0605,0.0008,0.0080,0.0290,0.0043,0.0767,0.0320,0.0099,0.0276,0.0460,0.0962,0.1679,0.1796,0.2607
2,10,0.2831,0.7883,17.02,18.58,53.03,9.93,20.17,475.4,441.4,20.9,0.0000,0.5033,0.3024,0.1941,1.75e-16,0.0171,0.0334,0.0109,0.0221,0.0112,0.0078,0.0726,0.0225,0.0244,0.0199,0.0356,0.1143,0.1347,0.1578,0.3157
3,10,0.2634,0.8997,17.06,20.45,53.10,9.93,20.16,620.6,572.0,36.0,0.0004,0.4859,0.2161,0.2963,1.23e-16,0.0254,0.0188,0.0170,0.0240,0.0063,0.0107,0.0584,0.0229,0.0381,0.0176,0.0328,0.1198,0.1207,0.1533,0.3341
4,10,0.2606,0.9511,17.08,21.22,53.16,9.93,20.16,693.8,641.1,42.0,0.0008,0.4491,0.1943,0.3530,2.73e-16,0.0279,0.0137,0.0194,0.0225,0.0049,0.0134,0.0492,0.0245,0.0455,0.0166,0.0317,0.1223,0.1142,0.1503,0.3436
5,11,0.2517,0.9769,17.08,21.55,53.19,9.93,20.16,730.7,676.7,44.8,0.0012,0.4305,0.1731,0.3909,7.57e-17,0.0291,0.0108,0.0210,0.0217,0.0037,0.0153,0.0447,0.0239,0.0504,0.0164,0.0316,0.1231,0.1114,0.1506,0.3462
6,11,0.2514,0.9901,17.08,21.69,53.20,9.93,20.17,748.9,694.5,46.1,0.0014,0.4210,0.1578,0.4147,3.75e-17,0.0297,0.0090,0.0221,0.0211,0.0032,0.0164,0.0426,0.0228,0.0536,0.0165,0.0316,0.1232,0.1114,0.1506,0.3462
7,11,0.2510,0.9923,17.08,21.74,53.21,9.93,20.17,759.2,704.7,47.1,0.0017,0.4138,0.1490,0.4294,1.66e-18,0.0299,0.0080,0.0229,0.0205,0.0029,0.0172,0.0415,0.0222,0.0552,0.0163,0.0319,0.1234,0.1104,0.1516,0.3462
8,11,0.2502,0.9959,17.08,21.77,53.22,9.93,20.18,765.5,711.1,47.5,0.0020,0.4095,0.1439,0.4377,1.41e-16,0.0300,0.0073,0.0235,0.0201,0.0026,0.0179,0.0408,0.0221,0.0558,0.0163,0.0320,0.1235,0.1104,0.1516,0.3462
9,10,0.2496,0.9957,17.08,21.78,53.22,9.93,20.18,770.6,716.1,47.9,0.0022,0.4054,0.1412,0.4434,2.50e-17,0.0298,0.0070,0.0239,0.0198,0.0025,0.0181,0.0403,0.0219,0.0564,0.0164,0.0317,0.1239,0.1104,0.1507,0.3471
10,10,0.2491,0.9976,17.08,21.78,53.22,9.93,20.19,774.0,719.5,48.9,0.0024,0.4025,0.1383,0.4483,8.46e-17,0.0296,0.0067,0.0243,0.0197,0.0025,0.0183,0.0401,0.0215,0.0569,0.0164,0.0318,0.1240,0.1104,0.1507,0.3471
11,10,0.2485,0.9982,17.08,21.78,53.22,9.93,20.19,776.6,722.1,49.1,0.0025,0.4001,0.1364,0.4521,1.22e-16,0.0294,0.0067,0.0246,0.0196,0.0025,0.0183,0.0399,0.0211,0.0575,0.0165,0.0318,0.1241,0.1104,0.1507,0.3471
12,10,0.2484,0.9986,17.08,21.78,53.22,9.93,20.19,778.1,723.5,50.7,0.0028,0.3987,0.1346,0.4542,7.86e-17,0.0292,0.0066,0.0248,0.0195,0.0024,0.0183,0.0398,0.0209,0.0577,0.0165,0.0319,0.1242,0.1104,0.1507,0.3471
13,10,0.2483,0.9988,17.08,21.78,53.22,9.93,20.19,779.0,724.4,51.4,0.0029,0.3970,0.1342,0.4559,8.55e-17,0.0289,0.0065,0.0251,0.0195,0.0025,0.0184,0.0397,0.0208,0.0578,0.0166,0.0319,0.1242,0.1104,0.1507,0.3471
14,10,0.2482,0.9991,17.08,21.78,53.22,9.93,20.19,779.7,724.9,51.5,0.0029,0.3954,0.1343,0.4570,6.81e-17,0.0286,0.0066,0.0253,0.0195,0.0024,0.0184,0.0397,0.0207,0.0578,0.0166,0.0320,0.1242,0.1104,0.1507,0.3471
15,10,0.2483,0.9992,17.08,21.78,53.22,9.93,20.19,780.2,725.3,51.5,0.0030,0.3940,0.1342,0.4583,8.63e-18,0.0283,0.0066,0.0256,0.0194,0.0024,0.0184,0.0397,0.0207,0.0578,0.0166,0.0320,0.1243,0.1104,0.1507,0.3471
16,10,0.2482,0.9991,17.08,21.78,53.22,9.93,20.19,780.9,725.9,51.5,0.0030,0.3920,0.1348,0.4596,4.57e-17,0.0280,0.0067,0.0258,0.0194,0.0025,0.0184,0.0396,0.0208,0.0578,0.0166,0.0320,0.1243,0.1104,0.1507,0.3471
17,10,0.2483,0.9992,17.08,21.78,53.22,9.93,20.19,781.5,726.5,51.5,0.0031,0.3902,0.1348,0.4613,2.52e-16,0.0277,0.0066,0.0262,0.0194,0.0025,0.0184,0.0396,0.0208,0.0578,0.0166,0.0320,0.1243,0.1104,0.1507,0.3471
18,10,0.2482,0.9991,17.08,21.78,53.22,9.93,20.18,781.9,726.9,51.6,0.0032,0.3885,0.1346,0.4626,3.75e-16,0.0274,0.0066,0.0265,0.0194,0.0025,0.0184,0.0395,0.0208,0.0578,0.0167,0.0320,0.1243,0.1104,0.1507,0.3471
19,10,0.2473,0.9990,17.08,21.78,53.22,9.93,20.18,782.9,727.9,51.7,0.0032,0.3871,0.1335,0.4649,2.41e-16,0.0271,0.0066,0.0267,0.0193,0.0025,0.0184,0.0395,0.0206,0.0581,0.0167,0.0321,0.1243,0.1104,0.1507,0.3471
20,10,0.2470,0.9993,17.08,21.78,53.22,9.93,20.17,783.3,728.5,51.8,0.0033,0.3862,0.1327,0.4662,2.09e-16,0.0269,0.0065,0.0270,0.0193,0.0025,0.0184,0.0395,0.0205,0.0581,0.0167,0.0321,0.1243,0.1104,0.1507,0.3471
