year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.4680,NaN,23.09,15.64,22.80,11.38,3.22,84.1,138.8,0.4,0.0000,0.6519,0.3267,0.0214,8.69e-15,0.0000,0.0018,0.0001,0.0640,0.1168,0.0065,0.3220,0.0748,0.0060,0.0146,0.1339,0.0792,0.0120,0.1140,0.0543
2,8,0.2727,0.6767,23.48,19.36,23.07,11.37,2.59,172.7,143.8,0.1,0.0000,0.7522,0.1982,0.0496,4.13e-15,0.0000,0.0009,0.0004,0.1159,0.0512,0.0134,0.3294,0.0651,0.0157,0.0009,0.1035,0.1233,0.0007,0.0896,0.0900
3,10,0.3585,0.6293,23.58,21.58,23.39,11.37,2.55,397.5,330.2,13.5,0.0006,0.3624,0.2855,0.3510,8.66e-16,0.0000,0.0005,0.0007,0.0728,0.0585,0.0474,0.1417,0.1100,0.1596,0.0000,0.0812,0.1471,0.0000,0.0758,0.1045
4,10,0.1536,0.7658,23.62,22.92,23.57,11.37,2.53,523.0,423.8,65.1,0.0031,0.2221,0.1910,0.5817,1.30e-15,0.0000,0.0005,0.0009,0.0484,0.0406,0.0884,0.0831,0.0720,0.2551,0.0000,0.0683,0.1625,0.0000,0.0685,0.1119
5,10,0.1170,0.9200,23.65,23.74,23.67,11.37,2.53,569.3,444.7,98.4,0.0051,0.1780,0.1727,0.6407,8.95e-16,0.0000,0.0004,0.0009,0.0389,0.0326,0.1049,0.0665,0.0692,0.2734,0.0000,0.0624,0.1704,0.0000,0.0645,0.1158
6,10,0.1063,0.9626,23.66,24.23,23.73,11.37,2.52,591.5,451.6,117.0,0.0066,0.1585,0.1670,0.6634,1.88e-16,0.0000,0.0004,0.0009,0.0331,0.0306,0.1120,0.0607,0.0678,0.2798,0.0000,0.0598,0.1744,0.0000,0.0613,0.1190
7,10,0.1030,0.9794,23.67,24.53,23.77,11.37,2.52,603.7,454.6,128.0,0.0077,0.1485,0.1640,0.6745,2.43e-16,0.0000,0.0003,0.0010,0.0299,0.0295,0.1160,0.0580,0.0673,0.2823,0.0000,0.0587,0.1767,0.0000,0.0593,0.1210
8,10,0.1016,0.9871,23.68,24.71,23.79,11.37,2.52,610.6,456.6,135.0,0.0087,0.1426,0.1623,0.6804,4.42e-16,0.0000,0.0003,0.0010,0.0279,0.0288,0.1184,0.0565,0.0671,0.2834,0.0000,0.0579,0.1785,0.0000,0.0580,0.1223
9,10,0.1005,0.9909,23.68,24.83,23.81,11.37,2.52,615.2,457.9,139.2,0.0095,0.1389,0.1608,0.6843,6.57e-16,0.0000,0.0003,0.0010,0.0267,0.0281,0.1200,0.0555,0.0668,0.2840,0.0000,0.0575,0.1796,0.0000,0.0571,0.1232
10,10,0.1017,0.9935,23.68,24.89,23.82,11.37,2.52,618.0,458.9,142.1,0.0101,0.1363,0.1594,0.6871,5.76e-17,0.0000,0.0002,0.0011,0.0259,0.0276,0.1212,0.0548,0.0666,0.2845,0.0000,0.0572,0.1806,0.0000,0.0566,0.1237
11,10,0.1004,0.9949,23.68,24.94,23.82,11.37,2.52,619.7,459.8,144.4,0.0107,0.1341,0.1590,0.6888,1.37e-16,0.0000,0.0002,0.0011,0.0252,0.0272,0.1220,0.0542,0.0667,0.2847,0.0000,0.0570,0.1814,0.0000,0.0562,0.1241
12,10,0.1002,0.9963,23.68,24.96,23.82,11.37,2.51,621.1,460.4,146.1,0.0113,0.1325,0.1584,0.6900,6.52e-16,0.0000,0.0002,0.0011,0.0248,0.0270,0.1226,0.0536,0.0666,0.2848,0.0000,0.0572,0.1818,0.0000,0.0562,0.1241
13,10,0.1004,0.9967,23.68,24.98,23.83,11.37,2.52,621.8,461.0,147.2,0.0118,0.1310,0.1583,0.6907,6.53e-17,0.0000,0.0002,0.0011,0.0244,0.0268,0.1229,0.0532,0.0666,0.2849,0.0000,0.0573,0.1822,0.0000,0.0562,0.1241
14,10,0.1001,0.9973,23.68,24.99,23.83,11.37,2.52,622.5,461.4,147.8,0.0123,0.1301,0.1580,0.6913,7.15e-16,0.0000,0.0002,0.0011,0.0240,0.0267,0.1233,0.0530,0.0666,0.2848,0.0000,0.0574,0.1825,0.0000,0.0562,0.1241
15,10,0.1001,0.9979,23.68,24.99,23.83,11.37,2.52,622.9,461.7,148.6,0.0126,0.1295,0.1577,0.6915,3.36e-16,0.0000,0.0002,0.0011,0.0237,0.0267,0.1235,0.0529,0.0665,0.2847,0.0000,0.0576,0.1828,0.0000,0.0562,0.1241
16,10,0.1002,0.9980,23.68,25.00,23.83,11.37,2.52,623.1,462.1,149.5,0.0130,0.1289,0.1575,0.6916,4.96e-16,0.0000,0.0002,0.0011,0.0235,0.0267,0.1236,0.0528,0.0664,0.2847,0.0000,0.0576,0.1830,0.0000,0.0562,0.1241
17,10,0.0998,0.9978,23.68,25.00,23.83,11.37,2.51,623.7,462.4,150.1,0.0134,0.1283,0.1572,0.6919,7.54e-17,0.0000,0.0002,0.0011,0.0234,0.0267,0.1236,0.0525,0.0662,0.2848,0.0000,0.0578,0.1833,0.0000,0.0562,0.1241
18,10,0.1000,0.9980,23.68,25.00,23.83,11.37,2.52,623.8,462.7,150.7,0.0137,0.1279,0.1568,0.6921,1.19e-16,0.0000,0.0002,0.0011,0.0233,0.0266,0.1237,0.0524,0.0661,0.2849,0.0000,0.0579,0.1835,0.0000,0.0562,0.1241
19,10,0.0997,0.9982,23.68,25.00,23.83,11.37,2.52,624.0,462.9,151.3,0.0140,0.1276,0.1566,0.6921,1.06e-16,0.0000,0.0002,0.0011,0.0232,0.0265,0.1237,0.0523,0.0660,0.2849,0.0000,0.0580,0.1837,0.0000,0.0562,0.1241
20,10,0.0997,0.9983,23.68,25.00,23.83,11.37,2.52,624.4,463.0,151.7,0.0143,0.1272,0.1564,0.6923,3.95e-16,0.0000,0.0002,0.0011,0.0231,0.0265,0.1237,0.0522,0.0659,0.2850,0.0000,0.0581,0.1838,0.0000,0.0562,0.1241
