year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,11,0.7349,NaN,9.71,10.95,44.04,15.13,43.68,241.9,225.7,34.6,0.0006,0.6395,0.2320,0.1274,2.64e-15,0.0885,0.0660,0.0286,0.0461,0.0299,0.0202,0.1935,0.0231,0.0165,0.0086,0.0084,0.0137,0.1674,0.1173,0.1721
2,9,0.7663,0.7649,9.92,17.61,35.19,15.13,43.68,257.9,184.6,59.1,0.0012,0.7796,0.0874,0.1306,2.17e-15,0.1397,0.0169,0.0253,0.0647,0.0073,0.0233,0.1955,0.0206,0.0184,0.0061,0.0085,0.0168,0.1052,0.1428,0.2088
3,9,0.7526,0.9345,9.93,19.73,35.21,15.12,43.66,283.3,197.3,72.2,0.0014,0.7640,0.0940,0.1391,9.73e-16,0.1363,0.0171,0.0285,0.0634,0.0084,0.0234,0.1922,0.0228,0.0195,0.0052,0.0088,0.0176,0.0775,0.1570,0.2223
4,10,0.7487,0.9854,9.94,20.41,35.48,15.14,43.68,292.2,203.7,76.6,0.0016,0.7585,0.0953,0.1430,6.30e-16,0.1354,0.0169,0.0295,0.0631,0.0083,0.0238,0.1906,0.0236,0.0201,0.0051,0.0087,0.0179,0.0743,0.1552,0.2274
5,10,0.7428,0.9941,9.94,20.63,35.58,15.13,43.66,295.7,205.7,78.6,0.0017,0.7569,0.0956,0.1441,4.14e-16,0.1352,0.0169,0.0298,0.0628,0.0083,0.0239,0.1903,0.0239,0.0202,0.0051,0.0087,0.0181,0.0722,0.1558,0.2288
6,10,0.7429,0.9975,9.94,20.70,35.60,15.15,43.67,296.3,206.7,82.2,0.0018,0.7564,0.0956,0.1445,4.06e-16,0.1351,0.0169,0.0299,0.0629,0.0083,0.0239,0.1900,0.0239,0.0203,0.0051,0.0087,0.0182,0.0722,0.1548,0.2297
7,10,0.7430,0.9988,9.95,20.72,35.62,15.14,43.67,297.2,207.2,83.0,0.0019,0.7561,0.0956,0.1446,4.01e-16,0.1350,0.0168,0.0300,0.0628,0.0083,0.0239,0.1901,0.0240,0.0203,0.0051,0.0087,0.0182,0.0722,0.1548,0.2297
8,10,0.7430,0.9987,9.94,20.73,35.62,15.16,43.67,298.0,208.5,83.4,0.0020,0.7558,0.0954,0.1449,1.42e-16,0.1351,0.0168,0.0300,0.0629,0.0082,0.0240,0.1897,0.0239,0.0204,0.0051,0.0088,0.0183,0.0722,0.1548,0.2297
9,10,0.7430,0.9987,9.95,20.73,35.63,15.16,43.67,298.9,209.5,83.5,0.0021,0.7554,0.0952,0.1452,1.39e-16,0.1350,0.0167,0.0301,0.0628,0.0082,0.0239,0.1898,0.0239,0.0205,0.0051,0.0088,0.0184,0.0722,0.1548,0.2297
10,10,0.7430,0.9989,9.93,20.73,35.62,15.16,43.66,299.5,210.1,83.6,0.0022,0.7552,0.0951,0.1454,1.19e-16,0.1350,0.0166,0.0301,0.0628,0.0082,0.0239,0.1895,0.0239,0.0205,0.0052,0.0088,0.0184,0.0722,0.1548,0.2297
11,10,0.7430,0.9991,9.95,20.73,35.62,15.17,43.67,299.6,210.6,84.0,0.0022,0.7551,0.0950,0.1455,2.38e-16,0.1350,0.0166,0.0301,0.0628,0.0082,0.0240,0.1896,0.0239,0.0206,0.0052,0.0088,0.0184,0.0722,0.1548,0.2297
12,10,0.7430,0.9992,9.94,20.73,35.62,15.17,43.66,300.0,210.7,84.5,0.0023,0.7550,0.0950,0.1456,2.39e-17,0.1350,0.0166,0.0302,0.0628,0.0082,0.0240,0.1895,0.0240,0.0206,0.0052,0.0088,0.0184,0.0722,0.1548,0.2297
13,10,0.7430,0.9991,9.95,20.73,35.62,15.18,43.67,300.2,211.6,84.7,0.0023,0.7548,0.0949,0.1458,1.95e-17,0.1350,0.0166,0.0302,0.0628,0.0082,0.0240,0.1895,0.0239,0.0207,0.0052,0.0088,0.0185,0.0722,0.1548,0.2297
14,10,0.7430,0.9991,9.94,20.73,35.62,15.18,43.66,301.1,211.9,84.8,0.0024,0.7547,0.0948,0.1459,1.13e-17,0.1350,0.0166,0.0302,0.0628,0.0082,0.0240,0.1894,0.0239,0.0207,0.0052,0.0088,0.0185,0.0722,0.1548,0.2297
15,10,0.7430,0.9992,9.94,20.73,35.62,15.19,43.68,301.0,212.6,84.8,0.0024,0.7546,0.0947,0.1460,1.69e-16,0.1350,0.0165,0.0302,0.0628,0.0082,0.0240,0.1893,0.0239,0.0207,0.0053,0.0088,0.0185,0.0722,0.1548,0.2297
16,10,0.7430,0.9992,9.94,20.73,35.63,15.19,43.66,301.6,212.5,84.9,0.0025,0.7546,0.0945,0.1461,1.05e-16,0.1350,0.0165,0.0302,0.0628,0.0081,0.0240,0.1894,0.0239,0.0207,0.0053,0.0088,0.0186,0.0722,0.1548,0.2297
17,10,0.7430,0.9993,9.94,20.73,35.62,15.20,43.68,301.3,212.8,84.9,0.0025,0.7545,0.0945,0.1461,1.08e-16,0.1350,0.0165,0.0302,0.0628,0.0082,0.0240,0.1892,0.0239,0.0207,0.0053,0.0088,0.0186,0.0722,0.1548,0.2297
18,10,0.7430,0.9993,9.94,20.73,35.63,15.21,43.66,301.7,212.7,84.9,0.0025,0.7545,0.0945,0.1461,1.68e-16,0.1350,0.0165,0.0302,0.0627,0.0081,0.0240,0.1894,0.0239,0.0207,0.0053,0.0088,0.0186,0.0722,0.1548,0.2297
19,10,0.7430,0.9993,9.94,20.73,35.62,15.20,43.67,301.5,212.9,84.9,0.0025,0.7545,0.0945,0.1461,2.04e-16,0.1350,0.0165,0.0302,0.0628,0.0081,0.0240,0.1892,0.0239,0.0207,0.0053,0.0088,0.0186,0.0722,0.1548,0.2297
20,10,0.7430,0.9993,9.95,20.73,35.63,15.21,43.67,301.8,212.9,84.9,0.0026,0.7544,0.0945,0.1461,3.14e-16,0.1349,0.0165,0.0302,0.0627,0.0081,0.0240,0.1894,0.0239,0.0208,0.0053,0.0088,0.0186,0.0722,0.1548,0.2297
