year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,6,0.6152,NaN,2.49,0.65,21.55,58.12,15.90,827.6,829.8,0.4,0.0000,0.0238,0.9609,0.0152,6.48e-16,0.0029,0.1816,0.0039,0.0070,0.2201,0.0025,0.0000,0.0000,0.0000,0.0528,0.0211,0.0000,0.3516,0.1565,0.0000
2,7,0.4560,0.8071,2.55,3.61,19.96,58.15,15.88,861.5,856.6,1.3,0.0000,0.0708,0.8514,0.0778,7.70e-16,0.0095,0.1635,0.0142,0.0201,0.1924,0.0183,0.0000,0.0000,0.0000,0.0367,0.0372,0.0000,0.2315,0.2766,0.0000
3,9,0.4395,0.8943,2.57,4.91,19.73,58.12,15.91,909.1,902.4,2.3,0.0000,0.1091,0.7183,0.1726,5.54e-16,0.0154,0.1417,0.0299,0.0302,0.1586,0.0423,0.0000,0.0000,0.0000,0.0331,0.0408,0.0000,0.1980,0.3101,0.0000
4,10,0.4312,0.9302,2.58,5.49,19.61,58.18,15.91,953.8,947.1,3.0,0.0000,0.1326,0.6187,0.2486,3.14e-16,0.0203,0.1232,0.0435,0.0351,0.1355,0.0604,0.0000,0.0000,0.0000,0.0316,0.0423,0.0000,0.1845,0.3236,0.0000
5,10,0.4316,0.9472,2.58,5.74,19.58,58.13,15.89,991.5,985.4,3.4,0.0001,0.1464,0.5424,0.3110,5.70e-16,0.0239,0.1087,0.0544,0.0373,0.1180,0.0756,0.0000,0.0000,0.0000,0.0309,0.0430,0.0000,0.1784,0.3297,0.0000
6,10,0.4291,0.9585,2.57,5.86,19.57,58.15,15.87,1023.5,1016.4,3.6,0.0001,0.1527,0.4835,0.3635,2.67e-16,0.0255,0.0978,0.0636,0.0384,0.1043,0.0883,0.0000,0.0000,0.0000,0.0307,0.0434,0.0000,0.1755,0.3326,0.0000
7,10,0.4295,0.9665,2.57,5.91,19.56,58.13,15.91,1051.0,1043.9,3.8,0.0002,0.1582,0.4371,0.4043,4.24e-16,0.0269,0.0889,0.0709,0.0392,0.0938,0.0981,0.0000,0.0000,0.0000,0.0306,0.0435,0.0000,0.1750,0.3331,0.0000
8,10,0.4268,0.9731,2.58,5.93,19.54,58.18,15.91,1073.5,1066.5,3.9,0.0003,0.1609,0.4025,0.4361,4.53e-17,0.0282,0.0820,0.0767,0.0390,0.0862,0.1056,0.0000,0.0000,0.0000,0.0306,0.0436,0.0000,0.1745,0.3336,0.0000
9,10,0.4237,0.9773,2.58,5.94,19.54,58.14,15.89,1091.5,1086.2,4.0,0.0003,0.1605,0.3778,0.4608,2.59e-16,0.0285,0.0770,0.0814,0.0386,0.0809,0.1112,0.0000,0.0000,0.0000,0.0306,0.0437,0.0000,0.1741,0.3340,0.0000
10,10,0.4243,0.9819,2.57,5.94,19.55,58.15,15.87,1107.0,1100.3,4.1,0.0004,0.1588,0.3612,0.4790,7.60e-17,0.0284,0.0734,0.0851,0.0380,0.0776,0.1151,0.0000,0.0000,0.0000,0.0306,0.0438,0.0000,0.1739,0.3342,0.0000
