year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.5204,NaN,14.54,11.23,18.44,70.38,10.63,223.8,264.2,0.0,0.0000,0.7459,0.2513,0.0028,4.73e-16,0.0357,0.0603,0.0017,0.2260,0.0928,0.0000,0.1971,0.0015,0.0000,0.0107,0.0631,0.0000,0.0475,0.2638,0.0000
2,8,0.4596,0.8583,14.75,13.27,19.03,70.35,10.39,163.9,171.0,0.0,0.0000,0.8815,0.1149,0.0036,5.35e-16,0.0582,0.0368,0.0021,0.2769,0.0339,0.0001,0.2070,0.0000,0.0000,0.0057,0.0647,0.0033,0.0230,0.2882,0.0000
3,8,0.5343,0.8730,14.80,14.83,19.56,70.34,10.39,149.0,151.0,0.0,0.0000,0.9345,0.0630,0.0025,1.52e-15,0.0721,0.0235,0.0013,0.2945,0.0152,0.0002,0.2082,0.0000,0.0000,0.0026,0.0481,0.0230,0.0125,0.2420,0.0568
4,7,0.4568,0.9073,14.83,16.04,19.97,70.33,10.40,154.1,153.7,0.0,0.0000,0.9592,0.0387,0.0021,2.17e-16,0.0798,0.0159,0.0011,0.3012,0.0079,0.0002,0.2090,0.0000,0.0000,0.0011,0.0396,0.0330,0.0062,0.1925,0.1125
5,7,0.4448,0.9602,14.85,16.97,20.28,70.33,10.40,165.2,163.9,0.0,0.0000,0.9643,0.0339,0.0018,3.94e-16,0.0808,0.0149,0.0010,0.3027,0.0059,0.0001,0.2096,0.0000,0.0000,0.0003,0.0360,0.0374,0.0021,0.1765,0.1326
6,7,0.4385,0.9778,14.87,17.69,20.52,70.34,10.40,176.7,175.3,0.0,0.0000,0.9594,0.0391,0.0015,5.45e-17,0.0788,0.0168,0.0009,0.3012,0.0072,0.0000,0.2100,0.0000,0.0000,0.0000,0.0342,0.0395,0.0005,0.1684,0.1424
7,7,0.4390,0.9825,14.88,18.24,20.74,70.35,10.40,187.0,185.6,0.0,0.0000,0.9496,0.0489,0.0015,5.01e-16,0.0758,0.0198,0.0009,0.2979,0.0103,0.0000,0.2103,0.0000,0.0000,0.0000,0.0329,0.0408,0.0000,0.1619,0.1493
8,8,0.4409,0.9851,14.89,18.67,20.92,70.36,10.40,195.8,194.5,0.0,0.0000,0.9382,0.0602,0.0016,6.85e-16,0.0727,0.0229,0.0009,0.2938,0.0141,0.0001,0.2105,0.0000,0.0000,0.0000,0.0319,0.0419,0.0000,0.1569,0.1543
9,8,0.4432,0.9870,14.89,19.00,21.05,70.36,10.39,202.9,201.9,0.0,0.0000,0.9271,0.0710,0.0019,4.96e-16,0.0698,0.0257,0.0009,0.2898,0.0180,0.0002,0.2106,0.0000,0.0000,0.0000,0.0310,0.0428,0.0000,0.1533,0.1580
10,9,0.4445,0.9894,14.90,19.26,21.15,70.35,10.39,208.7,207.8,0.0,0.0000,0.9173,0.0805,0.0023,5.69e-17,0.0675,0.0278,0.0011,0.2859,0.0217,0.0003,0.2107,0.0000,0.0000,0.0000,0.0301,0.0436,0.0000,0.1507,0.1605
11,9,0.4455,0.9912,14.90,19.46,21.23,70.34,10.38,213.2,212.6,0.0,0.0000,0.9088,0.0886,0.0026,3.02e-16,0.0657,0.0295,0.0012,0.2825,0.0249,0.0004,0.2108,0.0000,0.0000,0.0000,0.0294,0.0443,0.0000,0.1488,0.1624
12,9,0.4464,0.9930,14.90,19.61,21.29,70.33,10.38,216.9,216.3,0.0,0.0000,0.9018,0.0952,0.0029,9.68e-17,0.0643,0.0308,0.0013,0.2795,0.0277,0.0005,0.2108,0.0000,0.0000,0.0000,0.0289,0.0448,0.0000,0.1474,0.1638
13,9,0.4477,0.9941,14.90,19.73,21.33,70.32,10.38,219.7,219.3,0.0,0.0000,0.8959,0.1009,0.0033,1.65e-16,0.0631,0.0319,0.0015,0.2771,0.0301,0.0005,0.2108,0.0000,0.0000,0.0000,0.0286,0.0451,0.0000,0.1463,0.1650
14,9,0.4483,0.9952,14.90,19.82,21.37,70.31,10.37,221.9,221.6,0.0,0.0000,0.8911,0.1053,0.0036,1.41e-17,0.0621,0.0327,0.0016,0.2751,0.0320,0.0006,0.2108,0.0000,0.0000,0.0000,0.0284,0.0453,0.0000,0.1453,0.1659
15,9,0.4487,0.9963,14.90,19.90,21.39,70.32,10.37,223.7,223.4,0.0,0.0000,0.8873,0.1088,0.0038,1.80e-16,0.0613,0.0334,0.0017,0.2736,0.0335,0.0006,0.2108,0.0000,0.0000,0.0000,0.0283,0.0455,0.0000,0.1448,0.1664
16,9,0.4486,0.9967,14.90,19.95,21.42,70.33,10.36,225.0,224.8,0.0,0.0000,0.8841,0.1118,0.0040,4.86e-17,0.0607,0.0339,0.0019,0.2723,0.0348,0.0006,0.2108,0.0000,0.0000,0.0000,0.0281,0.0456,0.0000,0.1443,0.1670
17,9,0.4493,0.9969,14.90,19.99,21.43,70.34,10.36,226.0,225.9,0.0,0.0000,0.8816,0.1142,0.0042,1.79e-16,0.0601,0.0344,0.0019,0.2713,0.0358,0.0007,0.2107,0.0000,0.0000,0.0000,0.0280,0.0457,0.0000,0.1436,0.1677
18,9,0.4494,0.9980,14.90,20.03,21.44,70.35,10.35,226.9,226.8,0.0,0.0000,0.8796,0.1161,0.0043,1.14e-16,0.0597,0.0348,0.0020,0.2705,0.0366,0.0007,0.2107,0.0000,0.0000,0.0000,0.0280,0.0458,0.0000,0.1435,0.1678
19,9,0.4496,0.9983,14.90,20.05,21.45,70.34,10.35,227.5,227.4,0.0,0.0000,0.8780,0.1175,0.0045,9.77e-17,0.0594,0.0350,0.0021,0.2699,0.0372,0.0007,0.2107,0.0000,0.0000,0.0000,0.0279,0.0459,0.0000,0.1434,0.1678
20,9,0.4505,0.9979,14.90,20.07,21.46,70.33,10.34,228.0,227.9,0.0,0.0000,0.8768,0.1186,0.0046,2.63e-16,0.0592,0.0352,0.0021,0.2694,0.0377,0.0007,0.2106,0.0000,0.0000,0.0000,0.0278,0.0459,0.0000,0.1428,0.1684
