year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.2830,NaN,3.09,7.15,48.89,14.09,8.66,31.4,44.6,0.0,0.0000,0.1999,0.7927,0.0074,1.16e-14,0.0043,0.2645,0.0024,0.0379,0.1277,0.0017,0.0707,0.0557,0.0000,0.0251,0.0361,0.0000,0.1033,0.2705,0.0000
2,8,0.2036,0.8677,3.24,9.07,49.83,14.10,8.52,32.1,32.0,0.0,0.0000,0.3474,0.5904,0.0621,1.68e-15,0.0123,0.2381,0.0195,0.0693,0.0778,0.0154,0.1147,0.0177,0.0002,0.0229,0.0360,0.0023,0.0953,0.2785,0.0000
3,12,0.2679,0.8201,3.26,10.56,50.47,14.08,8.51,34.5,30.8,0.0,0.0000,0.3789,0.4969,0.1242,6.51e-16,0.0204,0.2060,0.0435,0.0754,0.0604,0.0265,0.1183,0.0144,0.0002,0.0215,0.0244,0.0153,0.0901,0.1854,0.0983
4,13,0.2335,0.8704,3.28,11.71,50.98,14.05,8.54,38.8,32.9,0.0,0.0001,0.3717,0.4438,0.1843,5.29e-15,0.0264,0.1763,0.0670,0.0715,0.0539,0.0365,0.1121,0.0205,0.0006,0.0207,0.0196,0.0210,0.0863,0.1284,0.1592
5,13,0.2160,0.8976,3.29,12.61,51.37,14.09,8.55,43.7,36.3,0.2,0.0003,0.3356,0.4191,0.2449,1.56e-15,0.0305,0.1518,0.0872,0.0636,0.0500,0.0482,0.0955,0.0349,0.0030,0.0202,0.0180,0.0232,0.0839,0.1011,0.1888
6,12,0.2062,0.9177,3.29,13.30,51.66,14.10,8.51,48.5,40.1,0.4,0.0005,0.2924,0.4032,0.3036,1.32e-15,0.0339,0.1327,0.1029,0.0564,0.0454,0.0599,0.0750,0.0497,0.0087,0.0197,0.0177,0.0242,0.0820,0.0920,0.1998
7,12,0.2008,0.9303,3.30,13.83,51.89,14.07,8.52,52.9,43.7,0.6,0.0008,0.2593,0.3767,0.3627,1.44e-15,0.0362,0.1182,0.1149,0.0510,0.0397,0.0708,0.0593,0.0549,0.0192,0.0195,0.0175,0.0249,0.0810,0.0857,0.2071
8,13,0.2012,0.9375,3.30,14.25,52.08,14.06,8.55,56.6,47.0,1.0,0.0010,0.2345,0.3420,0.4216,3.79e-15,0.0382,0.1064,0.1245,0.0464,0.0349,0.0800,0.0479,0.0519,0.0337,0.0193,0.0174,0.0255,0.0801,0.0811,0.2126
9,13,0.1967,0.9471,3.31,14.57,52.21,14.10,8.54,59.6,49.7,1.3,0.0015,0.2155,0.3073,0.4746,1.11e-15,0.0397,0.0964,0.1329,0.0425,0.0313,0.0875,0.0396,0.0460,0.0478,0.0192,0.0174,0.0261,0.0791,0.0786,0.2161
10,13,0.1886,0.9569,3.30,14.82,52.37,14.10,8.51,62.0,51.7,1.6,0.0019,0.2009,0.2806,0.5151,6.33e-16,0.0409,0.0880,0.1400,0.0393,0.0285,0.0933,0.0333,0.0420,0.0577,0.0191,0.0173,0.0266,0.0784,0.0757,0.2197
11,13,0.1838,0.9684,3.31,15.01,52.52,14.06,8.54,63.7,53.4,2.0,0.0024,0.1915,0.2591,0.5451,2.01e-15,0.0420,0.0810,0.1458,0.0367,0.0265,0.0975,0.0295,0.0389,0.0646,0.0192,0.0173,0.0271,0.0779,0.0742,0.2217
