year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.2814,NaN,11.99,6.86,7.66,43.63,16.60,109.3,141.3,0.0,0.0000,0.3081,0.6911,0.0008,5.83e-15,0.0170,0.0507,0.0002,0.0266,0.0782,0.0000,0.0301,0.0363,0.0000,0.0848,0.2107,0.0000,0.0861,0.3794,0.0000
2,8,0.2485,0.8229,12.03,8.09,7.74,43.59,16.53,94.5,101.7,0.0,0.0000,0.7356,0.2639,0.0005,3.30e-15,0.0535,0.0141,0.0001,0.0640,0.0394,0.0001,0.0583,0.0096,0.0000,0.0578,0.2377,0.0000,0.0428,0.4228,0.0000
3,8,0.2261,0.9274,11.94,9.11,7.89,43.62,16.56,95.4,94.3,0.0,0.0000,0.7976,0.2022,0.0002,1.44e-15,0.0590,0.0094,0.0000,0.0706,0.0339,0.0001,0.0610,0.0050,0.0000,0.0343,0.2612,0.0000,0.0206,0.4449,0.0000
4,6,0.2182,0.9518,12.12,9.95,8.02,43.61,16.51,100.9,99.5,0.0,0.0000,0.7491,0.2507,0.0002,1.32e-15,0.0573,0.0097,0.0000,0.0598,0.0447,0.0001,0.0620,0.0055,0.0000,0.0183,0.2772,0.0000,0.0119,0.4537,0.0000
5,6,0.2169,0.9599,12.03,10.65,8.07,43.59,16.52,110.1,105.7,0.0,0.0000,0.6796,0.3165,0.0039,7.17e-16,0.0553,0.0126,0.0000,0.0459,0.0559,0.0009,0.0612,0.0071,0.0000,0.0088,0.2866,0.0000,0.0065,0.4590,0.0000
6,6,0.2086,0.9639,12.06,11.22,8.21,43.63,16.56,118.2,114.8,0.0,0.0000,0.6100,0.3743,0.0157,9.20e-16,0.0512,0.0163,0.0000,0.0359,0.0646,0.0037,0.0586,0.0086,0.0000,0.0028,0.2926,0.0000,0.0022,0.4634,0.0000
7,6,0.1947,0.9707,12.15,11.70,8.23,43.59,16.52,125.9,123.1,0.0,0.0000,0.5476,0.4175,0.0349,7.75e-16,0.0476,0.0191,0.0002,0.0265,0.0678,0.0082,0.0568,0.0129,0.0000,0.0005,0.2949,0.0000,0.0004,0.4651,0.0000
8,7,0.1814,0.9781,12.01,12.09,8.29,43.62,16.55,134.1,129.4,0.0,0.0000,0.4998,0.4466,0.0535,3.13e-16,0.0456,0.0218,0.0005,0.0204,0.0710,0.0121,0.0535,0.0139,0.0001,0.0000,0.2955,0.0000,0.0000,0.4655,0.0000
9,6,0.1780,0.9821,12.17,12.42,8.36,43.61,16.51,139.1,137.9,0.0,0.0000,0.4665,0.4626,0.0709,4.70e-16,0.0426,0.0233,0.0008,0.0173,0.0708,0.0158,0.0516,0.0165,0.0004,0.0000,0.2955,0.0000,0.0000,0.4655,0.0000
10,6,0.1745,0.9835,12.09,12.69,8.39,43.59,16.52,145.4,142.1,0.0,0.0000,0.4424,0.4693,0.0883,2.21e-16,0.0411,0.0250,0.0014,0.0138,0.0697,0.0183,0.0509,0.0175,0.0014,0.0000,0.2955,0.0000,0.0000,0.4655,0.0000
11,7,0.1757,0.9857,12.08,12.91,8.49,43.63,16.56,149.8,147.5,0.0,0.0000,0.4228,0.4741,0.1031,2.37e-16,0.0394,0.0263,0.0018,0.0130,0.0696,0.0213,0.0487,0.0175,0.0015,0.0000,0.2955,0.0000,0.0000,0.4655,0.0000
12,7,0.1749,0.9873,12.19,13.10,8.48,43.59,16.52,153.0,152.3,0.0,0.0000,0.4078,0.4757,0.1164,2.06e-17,0.0377,0.0268,0.0022,0.0114,0.0676,0.0231,0.0484,0.0193,0.0025,0.0000,0.2955,0.0000,0.0000,0.4655,0.0000
13,7,0.1745,0.9883,12.04,13.25,8.57,43.61,16.54,157.5,154.0,0.1,0.0001,0.3958,0.4740,0.1299,3.08e-17,0.0371,0.0277,0.0029,0.0107,0.0664,0.0257,0.0468,0.0191,0.0025,0.0000,0.2955,0.0000,0.0000,0.4655,0.0000
14,7,0.1772,0.9882,12.18,13.38,8.59,43.62,16.52,158.8,158.9,0.1,0.0001,0.3855,0.4721,0.1421,2.20e-16,0.0357,0.0280,0.0030,0.0105,0.0648,0.0283,0.0459,0.0200,0.0027,0.0000,0.2955,0.0000,0.0000,0.4655,0.0000
15,8,0.1758,0.9882,12.13,13.48,8.60,43.58,16.52,161.8,159.7,0.1,0.0001,0.3770,0.4686,0.1538,1.71e-16,0.0352,0.0284,0.0036,0.0090,0.0625,0.0296,0.0458,0.0211,0.0035,0.0000,0.2956,0.0000,0.0000,0.4655,0.0000
16,8,0.1786,0.9899,12.07,13.57,8.67,43.63,16.57,163.7,161.6,0.1,0.0002,0.3698,0.4652,0.1642,3.10e-16,0.0346,0.0290,0.0039,0.0092,0.0617,0.0324,0.0446,0.0204,0.0029,0.0000,0.2956,0.0000,0.0000,0.4655,0.0000
17,8,0.1789,0.9909,12.20,13.64,8.64,43.60,16.51,164.3,164.6,0.1,0.0002,0.3641,0.4630,0.1721,1.91e-16,0.0336,0.0289,0.0040,0.0087,0.0602,0.0332,0.0447,0.0215,0.0039,0.0000,0.2957,0.0000,0.0000,0.4655,0.0000
18,8,0.1777,0.9911,12.06,13.70,8.69,43.60,16.53,167.0,164.0,0.1,0.0002,0.3591,0.4605,0.1795,3.36e-16,0.0337,0.0294,0.0046,0.0083,0.0593,0.0346,0.0438,0.0214,0.0037,0.0000,0.2957,0.0000,0.0000,0.4655,0.0000
19,8,0.1807,0.9909,12.17,13.75,8.70,43.62,16.53,166.7,167.1,0.1,0.0002,0.3554,0.4584,0.1852,1.25e-16,0.0329,0.0295,0.0043,0.0085,0.0585,0.0365,0.0435,0.0215,0.0035,0.0000,0.2957,0.0000,0.0000,0.4655,0.0000
