year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,12,0.4289,NaN,18.77,16.92,57.07,27.44,16.23,308.4,340.4,0.6,0.0000,0.6104,0.3496,0.0400,3.99e-15,0.0229,0.1246,0.0123,0.0472,0.0604,0.0073,0.2973,0.0255,0.0044,0.0485,0.0464,0.0871,0.0482,0.0510,0.1167
2,13,0.4486,0.7965,19.16,21.62,58.44,27.46,16.03,484.3,472.4,1.4,0.0000,0.6523,0.2464,0.1014,1.80e-15,0.0486,0.0747,0.0345,0.0663,0.0326,0.0151,0.2778,0.0410,0.0115,0.0407,0.0387,0.1026,0.0404,0.0407,0.1349
3,14,0.4686,0.8791,19.22,23.29,58.91,27.43,16.03,612.3,601.0,4.1,0.0002,0.5857,0.2607,0.1532,1.10e-15,0.0575,0.0499,0.0501,0.0564,0.0344,0.0229,0.2387,0.0727,0.0193,0.0384,0.0366,0.1072,0.0384,0.0373,0.1404
4,15,0.4814,0.9407,19.24,23.90,59.08,27.38,16.03,660.4,649.8,6.0,0.0006,0.5456,0.2667,0.1867,9.63e-16,0.0588,0.0400,0.0583,0.0506,0.0333,0.0297,0.2191,0.0873,0.0244,0.0381,0.0359,0.1086,0.0377,0.0363,0.1421
5,15,0.4847,0.9748,19.24,24.12,59.15,27.36,16.03,677.7,667.5,7.0,0.0009,0.5315,0.2631,0.2038,5.75e-16,0.0595,0.0352,0.0622,0.0485,0.0318,0.0332,0.2120,0.0914,0.0273,0.0382,0.0355,0.1091,0.0377,0.0355,0.1429
6,15,0.4822,0.9881,19.24,24.20,59.17,27.36,16.04,683.9,673.8,7.4,0.0012,0.5268,0.2596,0.2116,8.43e-16,0.0598,0.0324,0.0645,0.0477,0.0313,0.0344,0.2097,0.0926,0.0284,0.0381,0.0355,0.1095,0.0375,0.0352,0.1434
7,15,0.4821,0.9944,19.24,24.23,59.18,27.39,16.04,686.3,676.3,7.6,0.0015,0.5250,0.2568,0.2157,4.47e-16,0.0598,0.0307,0.0661,0.0474,0.0309,0.0350,0.2089,0.0929,0.0289,0.0383,0.0356,0.1096,0.0375,0.0352,0.1434
8,15,0.4821,0.9966,19.24,24.24,59.18,27.43,16.05,687.3,677.4,7.7,0.0017,0.5244,0.2550,0.2178,5.10e-16,0.0598,0.0297,0.0669,0.0473,0.0308,0.0352,0.2086,0.0930,0.0290,0.0382,0.0359,0.1096,0.0373,0.0354,0.1434
9,15,0.4818,0.9979,19.24,24.24,59.18,27.46,16.05,687.7,677.8,7.8,0.0019,0.5238,0.2539,0.2192,6.51e-16,0.0597,0.0290,0.0676,0.0472,0.0308,0.0353,0.2084,0.0931,0.0290,0.0383,0.0359,0.1096,0.0373,0.0354,0.1434
10,15,0.4818,0.9984,19.24,24.24,59.18,27.46,16.06,687.9,678.0,7.8,0.0020,0.5234,0.2530,0.2202,3.75e-16,0.0596,0.0285,0.0681,0.0471,0.0308,0.0354,0.2084,0.0930,0.0291,0.0384,0.0359,0.1096,0.0373,0.0354,0.1434
