year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.6118,NaN,8.48,8.49,23.01,5.06,43.53,69.3,106.7,3.2,0.0000,0.4666,0.4367,0.0966,2.21e-15,0.0239,0.1215,0.0199,0.0215,0.0407,0.0172,0.1497,0.0204,0.0032,0.0193,0.0370,0.0022,0.1331,0.3903,0.0001
2,10,0.5630,0.7624,8.94,13.12,13.40,5.06,43.35,90.6,74.2,6.9,0.0003,0.6943,0.1400,0.1649,1.19e-15,0.1131,0.0250,0.0261,0.0303,0.0130,0.0339,0.1469,0.0205,0.0089,0.0105,0.0424,0.0059,0.0763,0.4469,0.0004
3,10,0.5376,0.9269,9.02,14.73,11.72,5.06,43.31,103.5,83.6,12.5,0.0006,0.6398,0.1529,0.2058,8.53e-16,0.1015,0.0283,0.0340,0.0268,0.0107,0.0392,0.1391,0.0249,0.0128,0.0085,0.0421,0.0085,0.0519,0.4709,0.0007
4,10,0.5126,0.9668,9.05,15.30,11.40,5.06,43.30,108.5,87.8,15.6,0.0008,0.6184,0.1545,0.2251,1.29e-16,0.0973,0.0285,0.0380,0.0251,0.0100,0.0415,0.1361,0.0261,0.0146,0.0077,0.0419,0.0097,0.0384,0.4842,0.0009
5,9,0.4671,0.9710,9.05,15.50,11.28,5.06,43.30,110.4,89.6,17.0,0.0010,0.6100,0.1547,0.2329,5.14e-16,0.0958,0.0284,0.0395,0.0244,0.0097,0.0424,0.1348,0.0266,0.0155,0.0067,0.0425,0.0102,0.0180,0.5044,0.0011
6,9,0.4266,0.9804,9.05,15.57,11.24,5.06,43.30,111.1,90.2,17.5,0.0011,0.6070,0.1544,0.2361,1.68e-16,0.0953,0.0283,0.0400,0.0241,0.0096,0.0428,0.1343,0.0266,0.0159,0.0064,0.0427,0.0104,0.0019,0.5205,0.0012
7,9,0.4266,0.9985,9.05,15.59,11.23,5.06,43.30,111.3,90.6,17.6,0.0011,0.6055,0.1543,0.2375,6.43e-17,0.0951,0.0283,0.0402,0.0239,0.0095,0.0431,0.1341,0.0266,0.0161,0.0064,0.0427,0.0105,0.0017,0.5206,0.0012
8,9,0.4265,0.9993,9.05,15.60,11.23,5.06,43.30,111.5,90.7,17.6,0.0012,0.6049,0.1543,0.2380,1.49e-16,0.0950,0.0283,0.0402,0.0238,0.0095,0.0431,0.1340,0.0266,0.0161,0.0064,0.0427,0.0105,0.0017,0.5206,0.0012
9,9,0.4265,0.9996,9.05,15.60,11.22,5.06,43.30,111.5,90.8,17.7,0.0012,0.6046,0.1544,0.2382,2.04e-16,0.0950,0.0283,0.0403,0.0237,0.0095,0.0432,0.1340,0.0266,0.0162,0.0064,0.0428,0.0105,0.0017,0.5207,0.0012
10,9,0.4265,0.9997,9.05,15.60,11.22,5.06,43.30,111.5,90.8,17.8,0.0012,0.6044,0.1544,0.2383,3.36e-16,0.0950,0.0283,0.0403,0.0237,0.0095,0.0431,0.1339,0.0267,0.0162,0.0064,0.0428,0.0105,0.0017,0.5207,0.0012
11,9,0.4265,0.9997,9.06,15.60,11.22,5.06,43.29,111.6,90.8,18.0,0.0013,0.6043,0.1542,0.2384,1.52e-16,0.0950,0.0283,0.0403,0.0237,0.0095,0.0432,0.1339,0.0266,0.0162,0.0064,0.0428,0.0105,0.0016,0.5207,0.0012
12,9,0.4265,0.9997,9.06,15.61,11.22,5.06,43.29,111.6,90.9,18.0,0.0013,0.6043,0.1541,0.2384,5.33e-17,0.0950,0.0283,0.0403,0.0237,0.0095,0.0431,0.1339,0.0266,0.0162,0.0064,0.0428,0.0106,0.0016,0.5207,0.0012
13,9,0.4265,0.9998,9.06,15.61,11.22,5.06,43.30,111.6,90.9,18.2,0.0014,0.6042,0.1540,0.2384,1.62e-16,0.0950,0.0283,0.0403,0.0237,0.0095,0.0431,0.1339,0.0266,0.0162,0.0064,0.0429,0.0106,0.0016,0.5207,0.0012
14,9,0.4265,0.9999,9.06,15.61,11.22,5.06,43.30,111.6,90.9,18.2,0.0014,0.6043,0.1540,0.2384,8.40e-17,0.0950,0.0283,0.0403,0.0237,0.0094,0.0431,0.1339,0.0266,0.0162,0.0064,0.0429,0.0106,0.0016,0.5207,0.0012
15,9,0.4265,0.9999,9.06,15.61,11.22,5.06,43.30,111.6,90.9,18.2,0.0015,0.6042,0.1540,0.2383,1.11e-16,0.0950,0.0283,0.0403,0.0237,0.0094,0.0431,0.1339,0.0266,0.0162,0.0064,0.0429,0.0106,0.0016,0.5207,0.0012
16,9,0.4265,0.9999,9.06,15.61,11.22,5.06,43.30,111.6,90.9,18.2,0.0015,0.6042,0.1539,0.2383,1.83e-17,0.0950,0.0283,0.0403,0.0237,0.0094,0.0431,0.1339,0.0266,0.0162,0.0064,0.0429,0.0106,0.0016,0.5207,0.0012
