year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,5,0.1885,NaN,-12.17,4.79,38.31,17.87,4.52,111.2,112.0,0.0,0.0000,0.0466,0.9224,0.0310,3.22e-15,0.0068,0.3114,0.0103,0.0100,0.0207,0.0008,0.0000,0.0000,0.0000,0.0235,0.0109,0.0000,0.1947,0.4108,0.0000
2,5,0.1264,0.8561,-12.12,8.38,41.95,17.87,4.47,122.4,116.0,0.9,0.0000,0.1301,0.7176,0.1523,1.85e-15,0.0373,0.2410,0.0498,0.0095,0.0174,0.0051,0.0000,0.0000,0.0000,0.0185,0.0159,0.0000,0.1381,0.4674,0.0000
3,5,0.0969,0.9171,-12.13,9.30,42.90,17.87,4.48,130.1,122.3,3.7,0.0000,0.1918,0.5444,0.2637,1.95e-15,0.0624,0.1804,0.0853,0.0067,0.0156,0.0097,0.0000,0.0000,0.0000,0.0180,0.0165,0.0000,0.1280,0.4776,0.0000
4,5,0.0870,0.9486,-12.12,9.54,43.14,17.87,4.46,134.0,126.1,5.9,0.0001,0.2400,0.4264,0.3334,1.53e-15,0.0805,0.1401,0.1073,0.0059,0.0134,0.0127,0.0000,0.0000,0.0000,0.0179,0.0166,0.0000,0.1262,0.4794,0.0000
5,5,0.0723,0.9616,-12.12,9.60,43.21,17.87,4.48,136.6,128.4,6.8,0.0001,0.2713,0.3440,0.3845,1.16e-15,0.0924,0.1125,0.1230,0.0053,0.0113,0.0154,0.0000,0.0000,0.0000,0.0179,0.0167,0.0000,0.1244,0.4812,0.0000
6,5,0.0652,0.9741,-12.12,9.61,43.22,17.87,4.46,138.3,130.2,7.0,0.0001,0.2929,0.2881,0.4187,4.69e-16,0.1005,0.0939,0.1335,0.0049,0.0098,0.0172,0.0000,0.0000,0.0000,0.0179,0.0167,0.0000,0.1244,0.4812,0.0000
7,5,0.0615,0.9817,-12.12,9.62,43.23,17.87,4.48,139.4,131.4,7.1,0.0002,0.3074,0.2510,0.4411,7.16e-16,0.1060,0.0815,0.1404,0.0047,0.0089,0.0184,0.0000,0.0000,0.0000,0.0180,0.0167,0.0000,0.1244,0.4812,0.0000
8,5,0.0580,0.9853,-12.12,9.62,43.23,17.87,4.46,140.2,132.0,7.3,0.0002,0.3194,0.2224,0.4577,8.18e-16,0.1105,0.0717,0.1456,0.0045,0.0084,0.0191,0.0000,0.0000,0.0000,0.0180,0.0167,0.0000,0.1244,0.4812,0.0000
9,5,0.0545,0.9895,-12.12,9.62,43.23,17.87,4.47,140.4,132.4,7.4,0.0003,0.3281,0.2030,0.4681,6.73e-16,0.1137,0.0648,0.1492,0.0044,0.0083,0.0193,0.0000,0.0000,0.0000,0.0180,0.0167,0.0000,0.1244,0.4812,0.0000
10,5,0.0532,0.9917,-12.12,9.62,43.23,17.87,4.47,140.8,132.5,7.4,0.0004,0.3353,0.1888,0.4749,4.81e-16,0.1164,0.0597,0.1516,0.0043,0.0083,0.0193,0.0000,0.0000,0.0000,0.0181,0.0167,0.0000,0.1244,0.4812,0.0000
11,5,0.0517,0.9934,-12.12,9.62,43.23,17.87,4.47,140.8,132.8,7.6,0.0004,0.3401,0.1792,0.4795,9.05e-16,0.1181,0.0562,0.1533,0.0043,0.0083,0.0194,0.0000,0.0000,0.0000,0.0182,0.0167,0.0000,0.1244,0.4812,0.0000
12,5,0.0513,0.9946,-12.12,9.62,43.23,17.87,4.48,141.1,132.7,7.6,0.0005,0.3437,0.1716,0.4835,2.42e-16,0.1195,0.0534,0.1547,0.0043,0.0083,0.0194,0.0000,0.0000,0.0000,0.0182,0.0167,0.0000,0.1244,0.4812,0.0000
