year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.4677,NaN,18.97,19.79,10.18,24.03,30.70,99.0,118.2,0.5,0.0001,0.4698,0.4103,0.1197,3.17e-14,0.0313,0.0216,0.0140,0.0220,0.0554,0.0189,0.1078,0.0637,0.0082,0.0000,0.0242,0.0278,0.0000,0.2462,0.3588
2,8,0.4258,0.7963,19.49,20.99,10.17,24.08,30.89,105.4,96.7,1.3,0.0004,0.6309,0.2224,0.1456,1.41e-14,0.0375,0.0189,0.0071,0.0499,0.0200,0.0241,0.1290,0.0374,0.0187,0.0000,0.0160,0.0364,0.0000,0.1690,0.4360
3,9,0.4034,0.9199,19.54,21.94,10.01,24.17,30.95,115.0,101.8,1.9,0.0006,0.6094,0.2186,0.1701,1.11e-14,0.0361,0.0194,0.0079,0.0500,0.0169,0.0269,0.1230,0.0387,0.0235,0.0000,0.0106,0.0420,0.0000,0.1241,0.4809
4,9,0.3799,0.9435,19.58,22.71,9.91,24.39,30.89,125.6,110.3,3.1,0.0008,0.5723,0.2272,0.1981,9.94e-15,0.0338,0.0195,0.0099,0.0474,0.0163,0.0297,0.1151,0.0422,0.0283,0.0000,0.0078,0.0450,0.0000,0.0960,0.5090
5,9,0.3697,0.9579,19.61,23.32,9.85,24.29,30.80,134.9,118.0,4.4,0.0010,0.5379,0.2338,0.2254,6.18e-15,0.0316,0.0197,0.0116,0.0444,0.0163,0.0325,0.1085,0.0442,0.0332,0.0001,0.0065,0.0465,0.0000,0.0794,0.5256
6,9,0.3682,0.9675,19.63,23.81,9.80,24.20,30.77,142.6,124.3,5.8,0.0012,0.5101,0.2373,0.2493,7.14e-15,0.0297,0.0199,0.0132,0.0419,0.0164,0.0347,0.1034,0.0451,0.0376,0.0001,0.0057,0.0474,0.0000,0.0682,0.5368
7,10,0.3679,0.9728,19.64,24.21,9.75,24.04,30.84,149.1,129.7,7.4,0.0013,0.4881,0.2377,0.2702,3.96e-15,0.0282,0.0200,0.0147,0.0401,0.0162,0.0363,0.0992,0.0453,0.0416,0.0001,0.0051,0.0482,0.0000,0.0592,0.5457
8,10,0.3678,0.9769,19.64,24.52,9.70,24.05,30.94,154.5,133.7,8.5,0.0016,0.4701,0.2388,0.2865,4.87e-15,0.0269,0.0203,0.0159,0.0387,0.0162,0.0378,0.0957,0.0454,0.0446,0.0001,0.0046,0.0489,0.0000,0.0515,0.5535
9,10,0.3680,0.9811,19.65,24.77,9.66,24.02,30.93,158.9,137.0,9.6,0.0017,0.4560,0.2389,0.3001,3.77e-15,0.0259,0.0203,0.0168,0.0375,0.0162,0.0390,0.0930,0.0454,0.0472,0.0001,0.0043,0.0493,0.0000,0.0450,0.5599
10,10,0.3689,0.9843,19.66,24.98,9.64,24.16,30.84,162.4,140.0,10.4,0.0019,0.4447,0.2389,0.3109,3.32e-15,0.0252,0.0202,0.0173,0.0361,0.0163,0.0401,0.0912,0.0454,0.0493,0.0001,0.0041,0.0497,0.0000,0.0401,0.5649
11,10,0.3706,0.9857,19.67,25.14,9.64,24.19,30.77,165.0,141.9,11.2,0.0021,0.4356,0.2382,0.3201,2.84e-15,0.0247,0.0200,0.0178,0.0351,0.0163,0.0410,0.0896,0.0454,0.0510,0.0001,0.0040,0.0500,0.0000,0.0352,0.5697
12,9,0.3716,0.9892,19.68,25.27,9.62,24.24,30.79,167.2,143.7,12.2,0.0022,0.4281,0.2378,0.3276,2.38e-15,0.0242,0.0200,0.0184,0.0345,0.0163,0.0414,0.0881,0.0452,0.0526,0.0002,0.0039,0.0502,0.0000,0.0324,0.5726
13,10,0.3745,0.9894,19.67,25.37,9.60,24.06,30.89,169.1,145.1,12.8,0.0023,0.4223,0.2377,0.3332,2.17e-15,0.0239,0.0201,0.0189,0.0341,0.0163,0.0417,0.0868,0.0451,0.0537,0.0002,0.0037,0.0504,0.0000,0.0288,0.5761
