year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,6,0.4081,NaN,-1.28,-0.32,15.32,38.54,22.18,90.7,117.3,0.0,0.0000,0.2849,0.7113,0.0038,5.77e-15,0.0449,0.2134,0.0015,0.0862,0.1138,0.0003,0.0000,0.0000,0.0000,0.0695,0.0014,0.0000,0.4692,0.0000,0.0000
2,7,0.5249,0.6891,-1.16,1.45,14.81,38.49,22.14,78.8,86.4,0.0,0.0000,0.6357,0.3341,0.0302,1.95e-15,0.1300,0.1152,0.0127,0.1624,0.0385,0.0012,0.0000,0.0000,0.0000,0.0524,0.0184,0.0000,0.3518,0.1173,0.0000
3,8,0.4924,0.8625,-1.14,2.59,14.51,38.48,22.14,74.4,77.3,0.0,0.0000,0.7380,0.2283,0.0338,9.68e-16,0.1595,0.0835,0.0146,0.1799,0.0215,0.0009,0.0000,0.0000,0.0000,0.0430,0.0279,0.0000,0.2837,0.1855,0.0000
4,7,0.4754,0.9314,-1.12,3.32,14.33,38.61,22.15,73.8,74.7,0.0,0.0000,0.7745,0.1944,0.0311,2.35e-15,0.1709,0.0728,0.0138,0.1854,0.0167,0.0005,0.0000,0.0000,0.0000,0.0382,0.0326,0.0000,0.2518,0.2174,0.0000
5,7,0.4679,0.9593,-1.11,3.79,14.22,38.51,22.15,74.6,74.5,0.0,0.0000,0.7812,0.1902,0.0286,2.30e-15,0.1734,0.0711,0.0128,0.1859,0.0164,0.0003,0.0000,0.0000,0.0000,0.0357,0.0352,0.0000,0.2346,0.2346,0.0000
6,7,0.4656,0.9717,-1.11,4.09,14.16,38.49,22.16,75.7,75.3,0.0,0.0000,0.7759,0.1964,0.0277,4.04e-16,0.1718,0.0729,0.0125,0.1851,0.0175,0.0002,0.0000,0.0000,0.0000,0.0343,0.0365,0.0000,0.2244,0.2448,0.0000
7,7,0.4652,0.9784,-1.11,4.29,14.11,38.51,22.16,76.9,76.3,0.0,0.0000,0.7676,0.2037,0.0287,1.96e-16,0.1693,0.0747,0.0129,0.1838,0.0190,0.0002,0.0000,0.0000,0.0000,0.0336,0.0372,0.0000,0.2182,0.2510,0.0000
8,8,0.4638,0.9828,-1.11,4.42,14.09,38.60,22.17,77.9,77.3,0.0,0.0000,0.7606,0.2084,0.0310,2.27e-16,0.1674,0.0755,0.0140,0.1825,0.0203,0.0002,0.0000,0.0000,0.0000,0.0332,0.0377,0.0000,0.2140,0.2551,0.0000
9,8,0.4638,0.9872,-1.11,4.50,14.07,38.48,22.17,78.8,78.2,0.0,0.0000,0.7552,0.2112,0.0334,7.65e-17,0.1663,0.0755,0.0151,0.1811,0.0217,0.0003,0.0000,0.0000,0.0000,0.0329,0.0380,0.0000,0.2116,0.2575,0.0000
10,8,0.4653,0.9904,-1.11,4.55,14.06,38.48,22.17,79.5,78.9,0.0,0.0001,0.7508,0.2133,0.0358,2.32e-16,0.1654,0.0754,0.0162,0.1800,0.0228,0.0003,0.0000,0.0000,0.0000,0.0327,0.0381,0.0000,0.2099,0.2593,0.0000
11,8,0.4641,0.9934,-1.11,4.58,14.06,38.52,22.17,80.0,79.5,0.0,0.0001,0.7465,0.2153,0.0381,4.61e-16,0.1642,0.0756,0.0172,0.1792,0.0235,0.0003,0.0000,0.0000,0.0000,0.0327,0.0382,0.0000,0.2092,0.2600,0.0000
12,8,0.4661,0.9946,-1.11,4.61,14.06,38.55,22.16,80.5,80.0,0.0,0.0001,0.7427,0.2174,0.0398,3.96e-16,0.1632,0.0759,0.0180,0.1785,0.0241,0.0003,0.0000,0.0000,0.0000,0.0326,0.0383,0.0000,0.2084,0.2608,0.0000
13,8,0.4659,0.9962,-1.11,4.62,14.05,38.47,22.15,80.8,80.4,0.0,0.0001,0.7400,0.2189,0.0410,4.76e-16,0.1623,0.0763,0.0186,0.1781,0.0244,0.0003,0.0000,0.0000,0.0000,0.0326,0.0383,0.0000,0.2081,0.2610,0.0000
14,8,0.4668,0.9964,-1.11,4.63,14.05,38.52,22.14,81.0,80.7,0.0,0.0001,0.7380,0.2199,0.0420,5.04e-16,0.1617,0.0766,0.0190,0.1778,0.0245,0.0003,0.0000,0.0000,0.0000,0.0325,0.0384,0.0000,0.2075,0.2617,0.0000
15,8,0.4660,0.9973,-1.11,4.63,14.05,38.48,22.13,81.2,81.0,0.0,0.0001,0.7365,0.2207,0.0427,6.66e-17,0.1611,0.0769,0.0193,0.1776,0.0246,0.0003,0.0000,0.0000,0.0000,0.0325,0.0384,0.0000,0.2074,0.2618,0.0000
