step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,734,32.59,2.57,4.09,2.66,20.80,0.05,1.52,0.016,0.255,437081.6,163160.9,17,17,4.78,1.59,1.41,30.6321,1132.89,27650.8,4.3480,0.9464,5462,24.4935,196,69.7756,388851.9,165.42,2.3394,0.0,0.0000,1.000,0.7635
10000,1,712,31.09,1.97,3.72,3.19,21.89,0.04,1.51,0.015,0.248,396945.1,139828.7,19,27,4.90,1.52,1.45,25.7832,622.33,29074.5,6.2303,1.0788,5461,24.4891,180,60.9627,347269.2,81.35,20.2417,0.0,0.0000,1.000,0.2025
10000,2,425,31.13,2.53,3.20,4.34,22.47,0.03,1.55,0.012,0.159,269335.6,82700.9,11,30,5.05,1.44,1.69,15.1018,215.51,31639.3,3.1086,1.1112,5461,24.4891,251,41.6411,218171.3,53.21,37.1673,0.0,0.0000,1.000,0.0207
20000,0,985,18.11,1.77,1.17,1.70,12.58,0.01,1.42,0.004,0.195,194381.0,63388.0,6,80,3.72,1.43,1.64,10.3581,986.62,27319.4,0.1598,1.6249,5462,8.6589,42,31.5264,178269.0,165.42,0.8332,0.0,0.0000,1.000,0.7635
20000,1,767,14.36,0.84,0.61,0.89,11.22,0.00,1.22,0.001,0.118,79852.3,21865.7,3,56,3.29,1.20,1.32,3.5940,427.01,34009.3,0.0252,1.2064,5461,8.6573,75,13.3114,67711.9,81.35,4.5953,0.0,0.0000,1.000,0.2025
20000,2,453,17.60,1.22,1.02,0.91,12.91,0.00,1.31,0.002,0.084,42802.2,10285.7,2,68,3.68,1.35,1.42,1.7024,254.77,40976.8,0.0061,0.8330,5461,8.6573,76,7.3071,33747.7,53.21,8.0172,0.0,0.0000,1.000,0.0207
30000,0,1717,9.73,0.37,2.96,0.10,4.18,0.02,1.13,0.013,0.149,442325.8,232563.8,2,106,2.27,1.14,1.16,29.6371,671.52,27240.1,12.2863,1.3063,5462,27.3224,69,60.7928,430993.6,165.42,2.5937,0.0,0.0000,1.000,0.7635
30000,1,1630,10.44,0.55,2.92,0.16,4.56,0.02,1.20,0.010,0.152,390682.5,195769.5,1,244,2.32,1.19,1.23,25.3726,519.04,31008.0,13.2972,1.4834,5461,27.3174,97,53.1671,378106.9,81.35,17.6208,0.0,0.0000,1.000,0.2025
30000,2,1032,11.95,0.85,2.93,0.37,5.58,0.04,1.29,0.016,0.116,262118.0,121694.2,1,220,2.63,1.37,1.38,16.1678,553.45,39038.6,5.5581,1.5823,5461,27.3174,93,35.2677,248415.0,53.21,34.5236,0.0,0.0000,1.000,0.0207
40000,0,877,30.05,0.86,5.70,0.69,12.88,0.00,1.21,0.001,0.202,197293.7,110163.2,2,56,3.79,1.22,1.21,10.2705,1383.21,27759.7,0.0314,1.3875,5462,8.5896,41,32.5267,184285.7,165.42,1.0438,0.0,0.0000,1.000,0.7635
40000,1,591,26.74,0.41,5.01,1.10,12.73,0.00,1.13,0.002,0.130,80999.8,42109.9,2,70,3.72,1.17,1.12,3.4091,565.24,34112.6,0.0255,1.0063,5461,8.5881,63,13.7165,71353.9,81.35,4.3151,0.0,0.0000,1.000,0.2025
40000,2,369,24.90,0.41,4.75,0.69,12.34,0.00,1.10,0.000,0.077,43504.2,23908.5,2,65,3.60,1.11,1.11,1.6284,314.89,41706.2,0.0011,0.8142,5461,8.5881,52,6.2634,35547.5,53.21,7.5057,0.0,0.0000,1.000,0.0207
50000,0,892,22.03,0.23,5.11,0.06,6.97,0.00,1.08,0.001,0.127,422524.0,372918.8,2,88,2.75,1.08,1.09,37.7420,974.89,34111.6,4.1312,0.8822,5462,19.4146,109,70.3207,418506.4,165.42,2.6862,0.0,0.0000,1.000,0.7635
50000,1,738,27.49,0.20,6.49,0.07,7.96,0.00,1.06,0.003,0.123,396017.8,346846.0,2,101,2.96,1.06,1.06,33.2308,903.13,34043.9,5.8398,1.1366,5461,19.4111,175,66.9464,388359.2,81.35,18.6843,0.0,0.0000,1.000,0.2025
50000,2,533,25.07,0.15,6.86,0.02,6.58,0.01,1.05,0.002,0.083,245566.7,223915.3,2,89,2.87,1.04,1.04,20.1542,534.21,37042.2,2.0627,1.1964,5461,19.4111,153,39.8119,235256.4,53.21,32.4269,0.0,0.0000,1.000,0.0207
60000,0,1171,12.90,0.13,2.24,0.50,6.32,0.00,1.05,0.000,0.123,187597.1,148186.3,2,56,2.73,1.04,1.06,11.8937,1205.52,30879.0,0.0428,1.6906,5462,7.3425,23,28.0164,170852.0,165.42,0.7638,0.0,0.0000,1.000,0.7635
60000,1,741,14.35,0.11,2.19,0.40,7.91,0.00,1.04,0.001,0.090,77207.7,56621.0,2,98,2.81,1.03,1.04,4.2493,797.10,36197.1,0.0172,1.2118,5461,7.3411,54,11.7267,65067.5,81.35,4.4836,0.0,0.0000,1.000,0.2025
