step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water
100000,5.19,27,0,0,0,5,0,1.00,16,0.000,2768,0.00,263.93,31.85,558,0,0,0,1.00,1.00,1.00,2,4,2,24.4,3.233,5,1.038,0.390,7,1.000
100000,31.93,16,0,3,0,13,0,1.00,0,0.094,2729,4.61,128.87,37.95,715,0,0,0,1.00,1.00,1.00,2,4,4,3.9,80.382,16,1.996,0.228,4,1.000
100000,10.22,11,0,0,0,10,0,1.00,8,0.000,2685,0.00,159.88,16.57,558,0,0,0,1.00,1.00,1.00,3,3,7,21.4,9.054,10,1.022,0.443,7,1.000
100000,41.81,25,0,13,0,8,0,1.00,0,0.311,2672,5.01,206.05,85.36,729,0,0,0,1.00,1.00,1.00,3,5,5,7.4,163.532,21,1.991,0.294,5,1.000
100000,49.78,25,0,13,0,12,0,1.00,0,0.261,2665,1.93,168.53,0.32,729,0,0,0,1.00,1.00,1.00,4,5,5,7.1,91.716,25,1.991,0.294,5,1.000
100000,34.74,36,0,14,9,9,0,1.00,0,0.403,2654,0.00,72.49,77.49,582,0,0,0,1.00,1.00,1.00,4,6,6,22.0,9.577,32,1.263,0.477,6,1.000
100000,7.15,11,0,0,0,7,0,1.00,12,0.000,2651,0.00,117.36,7.38,558,0,0,0,1.00,1.00,1.00,5,3,7,21.0,35.759,7,1.022,0.443,7,1.000
100000,8.17,11,0,0,0,8,0,1.00,10,0.000,2649,0.00,274.83,27.46,558,0,0,0,1.00,1.00,1.00,3,3,7,16.0,40.376,8,1.022,0.443,7,1.000
100000,15.96,16,0,5,0,3,0,1.00,2,0.313,2631,2.38,77.13,18.16,715,0,0,0,1.00,1.00,1.00,2,3,4,3.8,20.982,8,1.995,0.188,4,1.000
100000,19.07,19,0,2,4,13,0,1.00,4,0.105,2610,1.96,266.06,58.63,582,0,0,0,1.00,1.00,1.00,5,4,6,18.7,91.283,19,1.122,0.480,6,1.000
100000,13.86,13,0,0,0,13,0,1.00,8,0.000,2584,3.36,325.16,12.01,558,1,1,0,1.00,1.00,1.00,3,3,7,26.8,69.313,13,1.066,0.388,7,1.000
100000,18.27,17,0,0,0,17,0,1.00,6,0.000,2551,2.42,309.09,104.96,558,0,0,0,1.00,1.00,1.00,6,4,7,23.8,91.361,17,1.075,0.360,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2532,-0.00,127.31,1.40,558,1,0,0,1.00,1.00,1.00,2,3,7,29.1,30.353,11,1.022,0.443,7,1.000
100000,10.22,11,0,0,0,10,0,1.00,10,0.000,2509,0.00,224.72,3.46,558,2,0,0,1.00,1.00,1.00,3,2,7,43.3,27.955,10,1.022,0.443,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2505,0.00,139.79,2.67,558,2,0,0,1.00,1.00,1.00,4,3,7,42.8,35.279,11,1.022,0.443,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2499,0.00,135.37,87.80,558,2,0,0,1.00,1.00,1.00,5,3,7,48.3,36.477,11,1.022,0.443,7,1.000
100000,18.44,22,0,0,0,22,0,1.00,4,0.000,2497,0.00,128.13,14.84,558,2,0,0,1.00,1.00,1.00,4,5,7,45.1,12.410,22,0.838,0.427,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2485,0.00,234.77,83.15,558,2,0,0,1.00,1.00,1.00,5,3,7,40.7,49.548,11,1.022,0.443,7,1.000
100000,49.78,25,0,13,0,12,0,1.00,0,0.261,2483,4.37,74.56,158.41,729,0,0,0,1.00,1.00,1.00,4,5,5,5.9,132.830,25,1.991,0.294,5,1.000
100000,29.57,33,0,14,3,7,0,1.00,0,0.473,2481,0.00,163.84,10.28,582,0,0,0,1.00,1.00,1.00,5,6,6,16.6,56.448,24,1.314,0.373,6,1.000
100000,54.80,46,0,22,9,15,0,1.00,0,0.401,2480,0.00,25.98,15.32,582,0,0,0,1.00,1.00,1.00,4,7,7,16.9,0.000,46,1.320,0.378,7,1.000
100000,6.85,7,0,0,0,7,0,1.00,14,0.000,2480,0.00,76.14,1.71,558,2,0,0,1.00,1.00,1.00,1,3,4,42.2,19.213,7,0.978,0.427,7,1.000
100000,14.08,13,0,0,0,13,0,1.00,8,0.000,2476,0.00,225.17,136.43,558,2,0,0,1.00,1.00,1.00,3,3,7,43.5,28.163,13,1.083,0.379,7,1.000
100000,6.85,7,0,0,0,7,0,1.00,14,0.000,2475,0.00,69.08,1.09,558,0,0,0,1.00,1.00,1.00,2,3,4,18.3,16.210,7,0.978,0.427,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2474,-0.00,244.98,29.44,558,1,0,0,1.00,1.00,1.00,3,3,7,33.4,46.929,11,1.022,0.443,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2466,-0.00,176.17,38.75,558,0,0,0,1.00,1.00,1.00,3,3,7,14.9,24.898,11,1.022,0.443,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2464,0.00,145.98,162.24,558,0,0,0,1.00,1.00,1.00,4,3,7,16.7,11.907,11,1.022,0.443,7,1.000
100000,31.98,16,0,0,0,16,0,1.00,0,0.000,2461,0.70,23.39,68.16,715,0,0,0,1.00,1.00,1.00,4,4,4,9.1,45.378,16,1.999,0.140,4,1.000
100000,8.00,16,0,0,0,4,0,1.00,6,0.000,2461,1.19,194.76,66.64,715,1,1,0,1.00,1.00,1.00,2,1,4,25.8,39.988,4,1.999,0.123,4,1.000
100000,10.22,11,0,0,0,10,0,1.00,10,0.000,2456,-0.00,191.39,46.70,558,0,0,0,1.00,1.00,1.00,4,3,7,14.5,19.592,10,1.022,0.443,7,1.000
100000,10.63,11,0,0,0,11,0,1.00,8,0.000,2455,0.00,122.71,127.24,558,2,0,0,1.00,1.00,1.00,4,3,7,42.3,11.402,11,0.966,0.479,7,1.000
100000,13.36,14,0,0,0,14,0,1.00,6,0.000,2453,0.14,443.80,4.44,558,0,0,0,1.00,1.00,1.00,3,4,7,23.1,29.367,14,0.954,0.442,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,2451,0.00,112.39,58.65,558,1,0,0,1.00,1.00,1.00,3,3,7,28.7,1.045,11,0.950,0.436,7,1.000
100000,9.53,12,0,0,0,12,0,1.00,12,0.000,2444,0.00,132.84,23.26,558,2,0,0,1.00,1.00,1.00,3,2,8,38.8,28.801,12,0.794,0.418,8,1.000
100000,9.60,10,0,0,0,10,0,1.00,8,0.000,2443,0.00,148.76,33.12,558,1,0,0,1.00,1.00,1.00,3,3,7,36.9,30.135,10,0.960,0.400,7,1.000
100000,60.32,49,0,30,8,11,0,1.00,0,0.497,2436,0.00,205.39,45.01,582,0,0,0,1.00,1.00,1.00,9,7,7,16.2,138.466,49,1.341,0.392,7,1.000
100000,13.36,14,0,0,0,14,0,1.00,6,0.000,2436,-0.00,344.20,0.00,558,0,0,0,1.00,1.00,1.00,2,4,7,13.3,31.514,14,0.954,0.442,7,1.000
100000,15.92,22,0,0,0,19,0,1.00,6,0.000,2419,-0.00,124.98,33.89,558,1,0,0,1.00,1.00,1.00,6,5,7,27.4,25.336,19,0.838,0.427,7,1.000
100000,13.36,14,0,0,0,14,0,1.00,6,0.000,2415,-0.00,214.00,2.22,558,0,0,0,1.00,1.00,1.00,2,4,7,11.1,43.359,14,0.954,0.442,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2404,0.00,65.51,8.90,558,0,0,0,1.00,1.00,1.00,4,3,7,7.1,0.008,11,1.022,0.443,7,1.000
100000,10.24,10,0,0,0,10,0,1.00,8,0.000,2403,-0.00,54.94,136.72,558,0,0,0,1.00,1.00,1.00,3,3,7,11.0,31.052,10,1.024,0.395,7,1.000
100000,9.55,13,0,0,0,10,0,1.00,12,0.000,2394,0.18,105.78,54.06,558,0,0,0,1.00,1.00,1.00,3,2,6,21.2,22.513,10,0.955,0.430,7,1.000
100000,19.07,19,0,2,4,13,0,1.00,4,0.105,2384,3.65,64.42,69.14,582,0,0,0,1.00,1.00,1.00,4,4,6,19.7,55.990,19,1.122,0.480,6,1.000
100000,7.47,7,0,0,0,7,0,1.00,16,0.000,2382,0.00,100.93,1.94,558,0,0,0,1.00,1.00,1.00,3,2,8,16.7,29.926,7,1.068,0.417,8,1.000
100000,36.34,33,0,0,0,33,0,1.00,0,0.000,2377,0.00,204.08,132.43,558,0,0,0,1.00,1.00,1.00,6,7,7,13.8,67.895,33,1.101,0.410,7,1.000
100000,0.91,5,0,0,0,1,0,1.00,24,0.000,2370,0.00,91.33,0.67,558,0,1,0,1.00,1.00,1.00,1,1,1,11.5,2.225,1,0.911,0.492,7,1.000
100000,11.22,19,0,2,4,6,0,1.00,10,0.178,2368,0.00,90.09,11.97,582,2,0,0,1.00,1.00,1.00,1,4,3,62.6,3.005,12,1.122,0.480,6,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,2363,0.00,104.87,21.69,558,0,0,0,1.00,1.00,1.00,5,3,7,7.2,47.029,11,0.950,0.436,7,1.000
100000,6.13,11,0,0,0,6,0,1.00,16,0.000,2361,1.63,90.91,59.10,558,0,0,0,1.00,1.00,1.00,4,3,7,22.4,30.651,6,1.022,0.443,7,1.000
100000,45.31,28,9,0,0,17,0,3.96,4,0.000,2350,0.00,15.41,1.00,485,0,0,0,4.43,4.43,3.30,5,5,7,16.6,0.000,26,1.295,0.419,7,1.000
100000,24.91,24,0,0,0,24,0,1.00,4,0.000,2349,2.52,161.26,50.44,558,0,0,0,1.00,1.00,1.00,6,5,7,4.0,33.329,24,1.038,0.390,7,1.000
100000,6.85,7,0,0,0,7,0,1.00,14,0.000,2341,0.03,70.74,0.21,558,1,0,0,1.00,1.00,1.00,1,3,4,28.9,14.859,7,0.978,0.427,7,1.000
100000,74.10,47,12,12,0,17,0,4.36,4,0.162,2323,0.00,0.39,1.66,485,0,0,3,4.88,5.12,3.50,6,6,8,12.7,0.000,41,1.398,0.415,8,1.000
100000,11.45,14,0,0,0,12,0,1.00,8,0.000,2322,0.00,73.17,193.36,558,2,0,0,1.00,1.00,1.00,2,4,6,38.3,33.765,12,0.954,0.442,7,1.000
100000,22.05,23,0,0,3,19,0,1.00,6,0.000,2316,0.00,168.58,52.94,582,1,0,0,1.00,1.00,1.00,3,4,7,27.6,36.594,22,1.076,0.472,7,1.000
100000,19.07,19,0,2,4,13,0,1.00,4,0.105,2308,0.00,87.00,7.83,582,0,0,0,1.00,1.00,1.00,4,4,6,17.9,0.410,19,1.122,0.480,6,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,2291,0.00,155.65,8.43,558,2,0,0,1.00,1.00,1.00,2,3,7,38.6,14.338,11,0.950,0.436,7,1.000
100000,13.36,14,0,0,0,14,0,1.00,6,0.000,2289,-0.00,27.07,138.63,558,0,0,0,1.00,1.00,1.00,3,4,7,10.9,32.412,14,0.954,0.442,7,1.000
100000,17.94,19,0,2,4,12,0,1.00,4,0.111,2268,1.75,77.21,64.59,582,0,0,0,1.00,1.00,1.00,5,4,6,18.3,69.714,18,1.122,0.480,6,1.000
100000,19.07,19,0,2,4,13,0,1.00,4,0.105,2266,0.00,160.51,7.82,582,0,0,0,1.00,1.00,1.00,5,4,6,17.3,20.193,19,1.122,0.480,6,1.000
100000,56.19,47,9,5,2,21,0,3.14,0,0.089,2256,0.00,43.83,11.94,582,0,0,3,1.00,4.14,3.71,6,7,7,18.0,0.000,37,1.249,0.433,7,1.000
100000,56.54,30,14,0,0,16,0,5.38,4,0.000,2241,0.00,210.03,19.39,485,0,0,0,6.43,5.29,4.70,5,5,7,18.5,46.569,30,1.285,0.419,7,1.000
100000,11.41,11,0,0,0,11,0,1.00,8,0.000,2234,2.07,177.60,117.08,558,1,1,0,1.00,1.00,1.00,4,3,7,27.4,57.052,11,1.037,0.433,7,1.000
100000,35.94,36,0,10,4,16,0,1.00,0,0.278,2222,0.00,333.02,79.84,582,0,0,0,1.00,1.00,1.00,5,6,6,16.1,70.795,30,1.283,0.447,6,1.000
100000,9.50,11,0,0,0,10,0,1.00,10,0.000,2221,0.02,164.34,70.85,558,2,0,0,1.00,1.00,1.00,2,3,7,43.9,12.692,10,0.950,0.436,7,1.000
100000,18.27,17,0,0,0,17,0,1.00,6,0.000,2176,2.53,425.98,202.62,558,0,0,0,1.00,1.00,1.00,3,4,7,23.8,91.361,17,1.075,0.360,7,1.000
100000,56.54,30,14,0,0,16,0,5.38,4,0.000,2163,0.00,148.31,28.62,485,0,0,0,6.43,5.29,4.70,6,5,7,13.4,54.119,30,1.285,0.419,7,1.000
100000,19.39,18,0,0,0,18,0,1.00,0,0.000,2161,0.00,152.24,31.45,558,0,0,0,1.00,1.00,1.00,4,6,6,22.3,5.285,18,1.077,0.428,6,1.000
100000,20.25,19,0,0,0,19,0,1.00,6,0.000,2160,0.00,149.66,89.18,558,0,0,0,1.00,1.00,1.00,4,4,7,22.3,101.274,19,1.066,0.380,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,2143,0.13,116.09,100.81,558,2,0,0,1.00,1.00,1.00,4,3,7,50.1,12.423,11,0.950,0.436,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,2140,0.00,91.93,13.07,558,2,0,0,1.00,1.00,1.00,5,3,7,44.6,30.233,11,1.022,0.443,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,2134,-0.00,75.87,71.88,558,0,0,0,1.00,1.00,1.00,3,3,7,23.3,16.821,11,0.950,0.436,7,1.000
100000,52.14,30,11,1,0,18,0,4.21,4,0.019,2131,0.00,1.04,1.00,485,0,0,0,5.14,3.71,3.90,6,5,7,20.2,0.000,30,1.272,0.470,7,1.000
100000,8.17,11,0,0,0,8,0,1.00,12,0.000,2116,0.00,63.41,0.98,558,0,0,0,1.00,1.00,1.00,3,3,5,18.1,3.176,8,1.022,0.443,7,1.000
100000,64.66,36,14,1,3,18,0,4.83,0,0.015,2101,0.00,67.48,21.90,582,0,0,1,1.00,7.00,5.67,6,6,6,15.4,0.000,36,1.333,0.513,6,1.000
100000,28.02,27,0,0,0,27,0,1.00,0,0.000,2081,-0.00,104.64,2.68,558,2,0,0,1.00,1.00,1.00,8,7,7,60.6,3.496,27,1.038,0.390,7,1.000
100000,12.41,13,0,0,0,13,0,1.00,8,0.000,2070,0.00,214.49,30.54,558,0,0,0,1.00,1.00,1.00,2,3,7,12.2,10.447,13,0.955,0.430,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,2062,0.00,176.09,15.18,558,0,0,0,1.00,1.00,1.00,3,3,7,25.2,36.021,11,0.950,0.436,7,1.000
100000,4.09,11,0,0,0,4,0,1.00,16,0.000,2054,0.00,235.28,11.56,558,0,0,0,1.00,1.00,1.00,2,2,5,15.6,20.434,4,1.022,0.443,7,1.000
100000,9.20,11,0,0,0,9,0,1.00,10,0.000,2044,0.00,129.31,38.09,558,0,0,0,1.00,1.00,1.00,4,3,6,15.1,34.247,9,1.022,0.443,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,1997,0.95,54.93,11.82,558,0,0,0,1.00,1.00,1.00,3,3,7,17.5,22.265,11,1.022,0.443,7,1.000
100000,5.70,11,0,0,0,6,0,1.00,16,0.000,1985,-0.00,46.48,30.44,558,1,0,0,1.00,1.00,1.00,5,3,7,25.7,18.521,6,0.950,0.436,7,1.000
100000,13.36,14,0,0,0,14,0,1.00,6,0.000,1969,0.14,57.14,51.74,558,0,0,0,1.00,1.00,1.00,4,4,7,24.0,23.892,14,0.954,0.442,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,1963,2.46,93.29,1.27,558,0,0,0,1.00,1.00,1.00,3,3,7,22.7,16.424,11,1.022,0.443,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,1921,-0.00,66.99,1.34,558,1,0,0,1.00,1.00,1.00,3,3,7,28.8,12.251,11,1.022,0.443,7,1.000
100000,28.02,27,0,0,0,27,0,1.00,0,0.000,1905,0.00,423.97,53.40,558,0,0,0,1.00,1.00,1.00,8,7,7,6.7,133.579,27,1.038,0.390,7,1.000
100000,28.02,27,0,0,0,27,0,1.00,0,0.000,1888,-0.00,88.15,24.51,558,0,0,0,1.00,1.00,1.00,8,7,7,9.8,38.508,27,1.038,0.390,7,1.000
100000,20.25,19,0,0,0,19,0,1.00,6,0.000,1888,3.88,169.43,19.34,558,0,0,0,1.00,1.00,1.00,4,4,7,21.8,101.274,19,1.066,0.380,7,1.000
100000,7.82,9,0,0,0,8,0,1.00,12,0.000,1885,0.00,65.45,2.42,558,2,1,0,1.00,1.00,1.00,2,3,6,45.6,17.120,8,0.978,0.427,7,1.000
100000,10.22,11,0,0,0,10,0,1.00,10,0.000,1883,0.02,78.82,17.38,558,1,0,0,1.00,1.00,1.00,4,3,7,37.2,27.832,10,1.022,0.443,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,1878,1.35,176.40,12.72,558,1,0,0,1.00,1.00,1.00,6,3,7,34.1,48.970,11,1.022,0.443,7,1.000
100000,6.85,9,0,0,0,7,0,1.00,12,0.000,1873,-0.00,56.15,2.45,558,1,1,0,1.00,1.00,1.00,2,2,6,32.1,17.834,7,0.978,0.427,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,1870,-0.00,55.28,2.60,558,2,0,0,1.00,1.00,1.00,3,3,7,38.9,1.522,11,1.022,0.443,7,1.000
100000,8.80,9,0,0,0,9,0,1.00,10,0.000,1859,0.00,65.11,1.09,558,1,1,0,1.00,1.00,1.00,5,3,6,33.4,19.586,9,0.978,0.427,7,1.000
100000,37.87,25,0,12,0,7,0,1.00,0,0.317,1833,4.73,49.03,6.03,715,0,0,0,1.00,1.00,1.00,4,5,5,2.8,16.506,19,1.993,0.144,5,1.000
100000,10.63,11,0,0,0,11,0,1.00,8,0.000,1832,0.00,32.05,39.74,558,0,0,0,1.00,1.00,1.00,4,3,7,11.4,6.849,11,0.966,0.479,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,1828,0.00,67.19,1.65,558,2,1,0,1.00,1.00,1.00,3,3,7,41.7,13.556,11,0.950,0.436,7,1.000
100000,26.98,26,0,0,0,26,0,1.00,0,0.000,1827,3.97,384.40,115.81,558,0,0,0,1.00,1.00,1.00,6,7,7,4.2,134.912,26,1.038,0.390,7,1.000
100000,28.02,27,0,0,0,27,0,1.00,0,0.000,1815,0.00,169.09,40.94,558,0,0,0,1.00,1.00,1.00,8,7,7,7.0,89.853,27,1.038,0.390,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,1813,-0.00,90.87,16.24,558,2,1,0,1.00,1.00,1.00,4,3,7,51.7,19.144,11,0.950,0.436,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,1801,0.08,106.38,3.01,558,2,0,0,1.00,1.00,1.00,4,3,7,54.8,32.478,11,0.950,0.436,7,1.000
100000,3.05,3,0,0,0,3,0,1.00,20,0.000,1800,0.00,46.44,2.65,558,0,0,0,1.00,1.00,1.00,1,2,2,19.4,13.908,3,1.016,0.463,7,1.000
100000,8.17,11,0,0,0,8,0,1.00,12,0.000,1797,-0.00,57.02,1.75,558,0,0,0,1.00,1.00,1.00,2,3,5,19.9,3.906,8,1.022,0.443,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,1791,0.00,59.93,1.39,558,1,0,0,1.00,1.00,1.00,3,3,7,31.8,5.766,11,1.022,0.443,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,1787,0.00,81.85,6.13,558,0,0,0,1.00,1.00,1.00,3,3,7,22.1,21.691,11,0.950,0.436,7,1.000
100000,28.02,27,0,0,0,27,0,1.00,0,0.000,1783,0.00,83.56,2.73,558,0,0,0,1.00,1.00,1.00,6,7,7,9.7,0.000,27,1.038,0.390,7,1.000
100000,11.24,11,0,0,0,11,0,1.00,8,0.000,1780,0.00,67.41,3.90,558,1,1,0,1.00,1.00,1.00,3,3,7,30.1,6.692,11,1.022,0.443,7,1.000
100000,15.03,19,0,10,0,5,0,1.00,8,0.666,1771,0.00,67.53,74.86,558,0,0,0,1.00,1.00,1.00,2,3,7,16.4,68.067,15,1.002,0.412,7,1.000
100000,6.85,7,0,0,0,7,0,1.00,14,0.000,1762,0.00,51.76,4.30,558,2,0,0,1.00,1.00,1.00,3,3,4,38.6,3.447,7,0.978,0.427,7,1.000
100000,4.01,19,0,4,0,0,0,1.00,14,0.998,1753,0.00,61.69,66.50,558,0,0,0,1.00,1.00,1.00,3,4,4,15.2,9.683,4,1.002,0.412,7,1.000
100000,2.00,19,0,0,0,2,0,1.00,22,0.000,1750,0.68,44.45,30.95,558,0,0,0,1.00,1.00,1.00,1,2,1,14.8,10.017,2,1.002,0.412,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,1745,0.00,22.96,30.34,558,2,0,0,1.00,1.00,1.00,4,3,7,40.4,4.883,11,0.950,0.436,7,1.000
100000,25.99,16,0,0,0,13,0,1.00,0,0.000,1737,4.20,219.04,169.30,715,0,0,0,1.00,1.00,1.00,4,4,4,18.8,80.939,13,1.999,0.115,4,1.000
100000,49.83,25,0,0,0,25,0,1.00,0,0.000,1728,4.18,369.01,38.19,715,1,1,0,1.00,1.00,1.00,4,5,5,26.8,130.264,25,1.993,0.307,5,1.000
100000,6.49,13,0,0,0,6,0,1.00,16,0.000,1724,0.52,54.28,5.22,558,1,1,0,1.00,1.00,1.00,1,2,4,32.4,12.077,6,1.082,0.379,7,1.000
100000,31.98,16,0,0,0,16,0,1.00,0,0.000,1721,4.36,204.74,85.35,715,0,0,0,1.00,1.00,1.00,2,4,4,6.3,110.144,16,1.999,0.110,4,1.000
100000,12.02,19,0,10,0,2,0,1.00,12,0.832,1717,0.00,74.26,14.71,558,0,0,0,1.00,1.00,1.00,3,2,6,15.1,45.055,12,1.002,0.412,7,1.000
100000,6.85,7,0,0,0,7,0,1.00,14,0.000,1717,0.00,48.47,0.99,558,0,1,0,1.00,1.00,1.00,3,3,4,23.1,6.938,7,0.978,0.427,7,1.000
100000,11.73,19,0,0,0,11,0,1.00,14,0.000,1703,1.83,469.05,6.77,558,0,0,0,1.00,1.00,1.00,3,4,7,24.4,58.632,11,1.066,0.380,7,1.000
100000,4.89,7,0,0,0,5,0,1.00,18,0.000,1698,0.00,86.78,10.44,558,0,1,0,1.00,1.00,1.00,2,3,2,20.3,22.938,5,0.978,0.427,7,1.000
100000,4.55,5,0,0,0,5,0,1.00,16,0.000,1685,2.27,74.09,10.51,558,2,0,0,1.00,1.00,1.00,2,2,4,49.2,22.773,5,0.911,0.492,7,1.000
100000,20.11,20,0,14,0,6,0,1.00,2,0.696,1679,0.00,98.54,25.68,558,0,0,0,1.00,1.00,1.00,3,6,7,15.7,66.170,20,1.006,0.398,7,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,1677,-0.00,76.93,8.47,558,2,0,0,1.00,1.00,1.00,2,3,7,44.4,22.672,11,0.950,0.436,7,1.000
100000,31.99,16,0,0,0,16,0,1.00,0,0.000,1662,4.49,171.03,171.16,715,0,0,0,1.00,1.00,1.00,4,4,4,5.3,68.431,16,1.999,0.120,4,1.000
100000,29.01,29,0,0,0,28,0,1.00,2,0.000,1659,3.96,122.25,17.19,558,1,1,0,1.00,1.00,1.00,7,7,8,28.7,48.128,28,1.036,0.437,8,1.000
100000,19.01,20,0,1,6,13,0,1.00,0,0.053,1658,3.02,242.76,11.20,582,1,1,0,1.00,1.00,1.00,5,6,6,26.0,95.036,20,1.118,0.481,6,1.000
100000,19.07,19,0,2,4,13,0,1.00,4,0.105,1642,3.03,133.77,53.11,582,0,0,0,1.00,1.00,1.00,3,4,6,21.9,41.043,19,1.122,0.480,6,1.000
100000,2.11,2,0,0,0,2,0,1.00,18,0.000,1635,1.94,39.00,26.40,558,1,1,0,1.00,1.00,1.00,2,2,1,28.4,10.531,2,1.053,0.398,6,1.000
100000,10.45,11,0,0,0,11,0,1.00,8,0.000,1624,1.82,237.59,25.31,558,1,0,0,1.00,1.00,1.00,3,3,7,27.3,52.274,11,0.950,0.436,7,1.000
100000,11.35,6,0,0,0,6,0,1.00,4,0.000,1620,1.60,88.52,37.01,728,0,0,0,1.00,1.00,1.00,2,3,3,3.0,39.134,6,1.892,0.078,4,1.000
100000,13.86,13,0,0,0,13,0,1.00,8,0.000,1620,3.29,36.87,73.75,558,1,1,0,1.00,1.00,1.00,6,3,7,26.3,57.843,13,1.066,0.388,7,1.000
100000,18.66,19,0,0,6,13,0,1.00,4,0.000,1619,3.27,87.84,43.96,582,0,0,0,1.00,1.00,1.00,4,4,6,20.2,82.645,19,1.166,0.441,6,1.000
