step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water
100000,76.42,45,14,0,0,31,0,3.43,0,0.000,2304,0.00,476.33,112.94,89,0,0,0,1.00,5.29,3.71,9,7,7,18.6,138.161,45,1.295,0.480,7,1.000
100000,34.16,26,0,0,0,26,0,1.00,0,0.000,2254,0.00,0.00,0.28,89,0,0,0,1.00,1.00,1.00,3,7,7,20.2,0.000,26,1.314,0.484,7,1.000
100000,12.05,11,0,0,0,11,0,1.00,10,0.000,2241,0.00,168.38,23.68,89,1,0,0,1.00,1.00,1.00,2,4,3,26.7,50.394,11,1.096,0.629,6,0.293
100000,25.93,22,0,0,0,22,0,1.00,0,0.000,2202,0.00,256.00,34.04,89,0,0,0,1.00,1.00,1.00,6,6,6,19.1,94.977,22,1.179,0.397,6,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,2174,0.00,89.44,26.72,89,0,0,0,1.00,1.00,1.00,4,3,7,16.9,0.000,13,1.374,0.517,7,1.000
100000,12.06,10,0,0,0,10,0,1.00,8,0.000,2136,0.00,48.86,1.15,89,0,1,0,1.00,1.00,1.00,6,2,6,19.1,0.000,10,1.206,0.421,6,1.000
100000,58.37,49,8,0,0,41,0,2.36,0,0.000,2128,0.00,121.08,12.74,89,0,0,0,2.43,2.43,2.29,6,7,7,9.3,0.032,49,1.024,0.545,7,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,2114,1.55,173.86,30.21,89,1,1,0,1.00,1.00,1.00,3,3,7,31.4,55.375,13,1.374,0.517,7,1.000
100000,35.70,43,0,0,23,20,0,1.00,0,0.000,2071,0.00,267.41,22.37,89,0,0,0,1.00,1.00,1.00,9,7,7,22.8,126.420,43,1.133,0.497,7,1.000
100000,11.69,11,0,0,0,11,0,1.00,10,0.000,2069,2.32,220.89,121.39,89,0,0,0,1.00,1.00,1.00,1,4,3,10.7,58.448,11,1.063,0.637,6,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1998,0.00,8.59,58.53,89,0,0,0,1.00,1.00,1.00,3,3,7,17.8,0.000,13,1.374,0.517,7,1.000
100000,14.88,14,0,0,0,14,0,1.00,6,0.000,1959,0.00,26.63,54.12,89,0,0,0,1.00,1.00,1.00,4,6,3,9.6,0.000,14,1.063,0.637,6,0.444
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1949,0.00,83.01,3.68,89,0,0,0,1.00,1.00,1.00,5,2,7,21.7,52.173,9,1.338,0.494,7,0.622
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1883,0.00,88.50,17.97,89,0,0,0,1.00,1.00,1.00,3,2,7,24.5,8.292,9,1.338,0.494,7,0.316
100000,24.74,22,0,0,0,22,0,1.00,8,0.000,1866,4.43,101.21,28.82,89,0,1,0,1.00,1.00,1.00,6,4,8,17.5,51.962,22,1.124,0.447,8,1.000
100000,35.70,43,0,0,23,20,0,1.00,0,0.000,1841,2.30,217.65,0.17,89,1,1,0,1.00,1.00,1.00,5,7,7,28.2,121.235,43,1.133,0.497,7,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1839,0.00,57.67,32.17,89,0,0,0,1.00,1.00,1.00,3,3,7,16.8,0.000,13,1.374,0.517,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1808,0.00,122.77,0.76,89,0,0,0,1.00,1.00,1.00,2,2,7,16.7,51.358,9,1.338,0.494,7,1.000
100000,89.64,42,24,0,0,18,0,7.29,0,0.000,1800,0.00,0.29,1.15,89,0,0,0,1.00,10.57,8.79,8,7,7,11.4,0.000,42,1.358,0.493,7,1.000
100000,14.88,14,0,0,0,14,0,1.00,6,0.000,1797,3.37,280.75,8.25,89,0,0,0,1.00,1.00,1.00,2,6,3,14.4,74.389,14,1.063,0.637,6,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1778,0.00,49.04,32.85,89,0,1,0,1.00,1.00,1.00,3,2,7,16.2,32.968,9,1.338,0.494,7,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1769,-0.00,157.65,43.26,89,0,0,0,1.00,1.00,1.00,2,3,7,24.5,62.972,13,1.374,0.517,7,0.490
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1766,-0.00,179.02,7.92,89,0,0,0,1.00,1.00,1.00,3,3,7,25.0,67.614,13,1.374,0.517,7,0.764
100000,8.13,47,0,6,0,1,0,1.00,12,0.738,1758,0.00,45.02,0.59,89,1,0,0,1.00,1.00,1.00,3,1,7,26.7,0.020,7,1.161,0.372,7,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1734,0.00,129.65,129.22,89,0,0,0,1.00,1.00,1.00,2,3,7,21.5,48.243,13,1.374,0.517,7,1.000
100000,35.70,43,0,0,23,20,0,1.00,0,0.000,1731,0.00,94.77,55.83,89,0,0,0,1.00,1.00,1.00,4,7,7,7.8,9.143,43,1.133,0.497,7,1.000
100000,5.70,4,0,0,0,4,0,1.00,18,0.000,1715,-0.00,35.60,17.47,89,0,0,0,1.00,1.00,1.00,3,1,7,15.3,11.900,4,1.424,0.478,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1710,0.00,122.04,17.27,89,0,0,0,1.00,1.00,1.00,3,2,7,12.6,23.965,9,1.338,0.494,7,1.000
100000,30.93,22,0,0,0,22,0,1.00,4,0.000,1690,0.00,32.87,90.87,89,0,0,0,1.00,1.00,1.00,6,5,7,13.9,0.795,22,1.406,0.559,7,1.000
100000,20.63,21,0,0,0,21,0,1.00,0,0.000,1667,0.00,140.34,154.35,89,0,0,0,1.00,1.00,1.00,3,6,6,12.8,50.605,21,0.982,0.306,6,1.000
100000,30.93,22,0,0,0,22,0,1.00,4,0.000,1656,0.00,119.20,37.46,89,0,0,0,1.00,1.00,1.00,4,5,7,14.9,22.620,22,1.406,0.559,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1651,0.00,47.67,16.82,89,0,0,0,1.00,1.00,1.00,3,2,7,14.3,49.903,9,1.338,0.494,7,1.000
100000,18.62,14,0,0,0,14,0,1.00,6,0.000,1634,-0.00,137.91,3.40,89,1,0,0,1.00,1.00,1.00,5,3,6,29.8,79.515,14,1.330,0.435,6,0.646
100000,44.74,36,0,0,0,36,0,1.00,0,0.000,1633,5.40,367.59,61.20,89,1,0,0,1.00,1.00,1.00,9,6,6,26.6,100.887,36,1.243,0.452,6,0.632
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1626,0.00,106.86,18.54,89,0,0,0,1.00,1.00,1.00,4,3,7,19.6,27.394,13,1.374,0.517,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1625,1.00,133.24,29.34,89,0,0,0,1.00,1.00,1.00,2,2,7,19.6,58.693,9,1.338,0.494,7,1.000
100000,61.38,28,16,0,0,12,0,6.50,0,0.000,1624,0.00,139.27,44.82,89,0,0,0,1.00,8.33,8.33,5,6,6,18.4,120.583,28,1.395,0.520,6,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1622,0.00,112.04,57.97,89,0,0,0,1.00,1.00,1.00,3,2,7,20.6,49.659,9,1.338,0.494,7,1.000
100000,35.70,43,0,0,23,20,0,1.00,0,0.000,1620,0.00,6.40,1.17,89,0,0,0,1.00,1.00,1.00,9,7,7,14.8,0.000,43,1.133,0.497,7,1.000
100000,43.95,22,14,0,0,8,0,5.75,0,0.000,1619,0.00,0.57,15.51,89,0,0,0,1.00,7.33,7.33,4,6,6,18.7,0.000,22,1.221,0.494,6,1.000
100000,8.51,7,0,0,0,7,0,1.00,20,0.000,1614,-0.00,42.49,19.61,89,0,0,0,1.00,1.00,1.00,2,4,2,20.5,8.030,7,1.215,0.386,8,1.000
100000,76.19,28,25,0,0,3,0,11.33,0,0.000,1611,0.00,72.82,4.32,89,0,0,0,8.33,12.50,12.25,6,6,6,20.7,15.779,28,1.437,0.533,6,1.000
100000,80.36,49,27,0,15,7,0,7.93,0,0.000,1601,5.62,171.79,22.93,89,0,0,0,1.00,11.57,9.57,6,7,7,18.5,167.283,49,1.173,0.666,7,1.000
100000,35.70,43,0,0,23,20,0,1.00,0,0.000,1600,0.00,47.07,37.19,89,0,0,0,1.00,1.00,1.00,6,7,7,20.8,0.000,43,1.133,0.497,7,1.000
100000,41.31,21,11,0,0,10,0,4.67,0,0.000,1573,4.20,131.14,74.63,89,0,0,0,1.00,6.00,5.83,5,6,6,18.5,109.866,21,1.291,0.459,6,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1564,0.00,140.65,17.79,89,1,0,0,1.00,1.00,1.00,5,2,7,28.9,52.555,9,1.338,0.494,7,0.640
100000,39.34,18,12,0,0,6,0,5.36,2,0.000,1557,0.00,111.46,10.34,89,0,0,0,1.00,6.33,7.40,4,6,6,20.3,52.210,18,1.311,0.569,6,1.000
100000,1.74,4,0,0,0,2,0,1.00,26,0.000,1555,0.00,35.26,0.06,89,0,0,0,1.00,1.00,1.00,2,2,1,24.4,8.707,2,0.871,0.662,8,1.000
100000,24.74,22,0,0,0,22,0,1.00,8,0.000,1543,0.00,209.12,99.90,89,0,0,0,1.00,1.00,1.00,3,4,8,16.1,73.833,22,1.124,0.447,8,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1537,0.00,80.53,4.03,89,0,0,0,1.00,1.00,1.00,2,2,7,15.6,42.910,9,1.338,0.494,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1522,0.00,105.87,34.67,89,0,0,0,1.00,1.00,1.00,3,2,7,13.5,58.100,9,1.338,0.494,7,1.000
100000,40.34,32,0,0,0,32,0,1.00,4,0.000,1521,0.00,124.82,14.33,89,0,0,0,1.00,1.00,1.00,6,6,8,15.2,48.951,32,1.261,0.408,8,1.000
100000,54.56,47,0,28,0,19,0,1.00,0,0.513,1518,0.00,13.34,0.14,89,0,0,0,1.00,1.00,1.00,6,7,7,14.7,0.000,47,1.161,0.372,7,1.000
100000,58.80,64,0,36,0,12,0,1.00,0,0.612,1518,0.00,94.14,50.34,89,1,1,0,1.00,1.00,1.00,7,8,8,27.3,44.250,48,1.225,0.359,8,1.000
100000,24.74,22,0,0,0,22,0,1.00,8,0.000,1517,4.45,319.43,124.73,89,0,0,0,1.00,1.00,1.00,4,4,8,18.9,98.895,22,1.124,0.447,8,0.016
100000,24.74,22,0,0,0,22,0,1.00,8,0.000,1509,0.00,55.06,11.74,89,0,0,0,1.00,1.00,1.00,5,4,8,18.5,7.021,22,1.124,0.447,8,0.024
100000,34.57,42,0,0,23,19,0,1.00,0,0.000,1508,0.00,104.61,29.48,89,0,0,0,1.00,1.00,1.00,6,7,7,16.0,29.707,42,1.133,0.497,7,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1507,0.00,87.21,30.05,89,0,1,0,1.00,1.00,1.00,2,3,7,14.6,12.890,13,1.374,0.517,7,1.000
100000,47.71,36,0,0,0,36,0,1.00,0,0.000,1503,0.00,211.84,199.15,89,0,0,0,1.00,1.00,1.00,6,6,6,15.8,123.243,36,1.325,0.421,6,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1501,1.67,121.84,11.65,89,0,0,0,1.00,1.00,1.00,3,2,7,17.3,20.034,9,1.338,0.494,7,1.000
100000,34.57,42,0,0,23,19,0,1.00,0,0.000,1497,0.00,208.27,29.83,89,0,0,0,1.00,1.00,1.00,4,7,7,15.2,138.117,42,1.133,0.497,7,1.000
100000,43.95,22,14,0,0,8,0,5.75,0,0.000,1490,0.00,14.51,0.03,89,0,0,0,1.00,7.33,7.33,4,6,6,20.2,0.000,22,1.221,0.494,6,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1487,2.50,104.99,11.75,89,0,0,0,1.00,1.00,1.00,3,2,7,16.7,20.214,9,1.338,0.494,7,1.000
100000,39.34,18,12,0,0,6,0,5.36,2,0.000,1481,0.00,62.73,37.21,89,0,0,0,1.00,6.33,7.40,4,6,6,20.3,43.462,18,1.311,0.569,6,1.000
100000,34.57,42,0,0,23,19,0,1.00,0,0.000,1481,0.00,56.42,0.12,89,0,0,0,1.00,1.00,1.00,4,7,7,15.1,0.000,42,1.133,0.497,7,1.000
100000,34.57,42,0,0,23,19,0,1.00,0,0.000,1467,4.46,390.49,80.88,89,0,0,0,1.00,1.00,1.00,4,7,7,13.5,170.172,42,1.133,0.497,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1462,1.96,82.70,79.40,89,0,0,0,1.00,1.00,1.00,3,2,7,13.1,51.387,9,1.338,0.494,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1461,1.45,162.22,37.77,89,0,0,0,1.00,1.00,1.00,4,2,7,13.9,60.196,9,1.338,0.494,7,1.000
100000,24.74,22,0,0,0,22,0,1.00,8,0.000,1461,2.80,180.20,6.80,89,0,0,0,1.00,1.00,1.00,4,4,8,19.7,94.771,22,1.124,0.447,8,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1459,2.40,76.25,28.53,89,0,0,0,1.00,1.00,1.00,3,2,7,16.8,19.761,9,1.338,0.494,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1452,0.00,117.46,3.85,89,2,1,0,1.00,1.00,1.00,3,2,7,43.7,47.343,9,1.338,0.494,7,0.582
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1446,0.00,69.05,15.05,89,0,0,0,1.00,1.00,1.00,5,2,7,16.2,31.763,9,1.338,0.494,7,1.000
100000,0.89,2,0,0,0,1,0,1.00,24,0.000,1434,0.00,28.70,0.00,89,1,1,0,1.00,1.00,1.00,1,1,1,28.1,4.438,1,0.888,0.695,7,1.000
100000,48.76,47,0,24,0,18,0,1.00,0,0.492,1432,2.74,130.36,6.70,89,1,1,0,1.00,1.00,1.00,9,7,7,27.7,58.647,42,1.161,0.372,7,1.000
100000,78.41,64,0,47,0,17,0,1.00,0,0.599,1424,6.11,179.52,3.80,89,1,1,0,1.00,1.00,1.00,9,8,8,30.2,114.848,64,1.225,0.359,8,1.000
100000,12.05,11,0,0,0,11,0,1.00,10,0.000,1421,1.72,41.76,50.85,89,1,0,0,1.00,1.00,1.00,2,4,3,34.2,47.190,11,1.096,0.629,6,0.129
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1412,0.00,93.15,40.80,89,0,0,0,1.00,1.00,1.00,2,2,7,13.5,53.268,9,1.338,0.494,7,1.000
100000,6.46,6,0,0,0,6,0,1.00,12,0.000,1407,2.56,121.82,33.68,89,0,0,0,1.00,1.00,1.00,3,3,3,12.9,32.299,6,1.077,0.640,6,1.000
100000,7.48,7,0,0,0,7,0,1.00,12,0.000,1405,0.00,32.27,2.59,89,1,0,0,1.00,1.00,1.00,2,4,2,28.6,8.201,7,1.069,0.627,6,0.408
100000,40.50,32,1,24,0,7,0,1.14,0,0.593,1399,4.14,139.46,9.30,89,1,1,4,1.00,1.29,1.14,5,7,7,30.3,99.226,32,1.227,0.321,7,1.000
100000,28.18,64,0,11,0,12,0,1.00,0,0.390,1398,3.68,81.54,0.11,89,1,1,0,1.00,1.00,1.00,5,8,8,30.3,44.278,23,1.225,0.359,8,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1397,0.00,236.44,24.94,89,1,1,0,1.00,1.00,1.00,3,3,7,30.8,63.820,13,1.374,0.517,7,1.000
100000,34.57,42,0,0,23,19,0,1.00,0,0.000,1385,0.00,1.95,0.65,89,0,0,0,1.00,1.00,1.00,6,7,7,7.6,0.000,42,1.133,0.497,7,1.000
100000,96.66,45,32,0,0,13,0,9.86,0,0.000,1382,0.00,115.97,0.01,89,0,0,0,1.00,13.86,12.29,6,7,7,19.5,40.063,45,1.255,0.522,7,1.000
100000,13.46,17,0,0,7,10,0,1.00,4,0.000,1382,0.00,55.61,2.52,89,0,0,0,1.00,1.00,1.00,5,6,5,12.0,20.986,17,0.997,0.701,6,1.000
100000,49.73,35,0,0,0,35,0,1.00,0,0.000,1380,0.00,433.58,28.52,89,1,2,0,1.00,1.00,1.00,6,7,7,29.6,131.343,35,1.421,0.570,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1371,0.14,118.21,10.64,89,1,0,0,1.00,1.00,1.00,2,2,7,35.2,25.851,9,1.338,0.494,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1367,1.38,117.37,26.82,89,0,0,0,1.00,1.00,1.00,3,2,7,13.5,50.826,9,1.338,0.494,7,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1358,2.88,122.72,6.89,89,1,2,0,1.00,1.00,1.00,3,3,7,32.2,45.791,13,1.374,0.517,7,1.000
100000,39.34,18,12,0,0,6,0,5.36,2,0.000,1356,-0.00,37.98,6.22,89,0,0,0,1.00,6.33,7.40,4,6,6,23.1,5.816,18,1.311,0.569,6,1.000
100000,34.57,42,0,0,23,19,0,1.00,0,0.000,1355,3.44,149.80,102.07,89,0,0,0,1.00,1.00,1.00,6,7,7,10.0,119.819,42,1.133,0.497,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1351,2.60,85.89,18.68,89,0,0,0,1.00,1.00,1.00,3,2,7,13.5,37.834,9,1.338,0.494,7,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1350,0.00,18.98,29.74,89,0,1,0,1.00,1.00,1.00,2,3,7,14.4,0.000,13,1.374,0.517,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1340,1.80,122.82,54.93,89,0,0,0,1.00,1.00,1.00,3,2,7,12.2,57.736,9,1.338,0.494,7,1.000
100000,2.49,2,0,0,0,2,0,1.00,22,0.000,1339,0.00,17.53,15.48,89,0,0,0,1.00,1.00,1.00,2,1,7,13.9,6.248,2,1.247,0.476,7,1.000
100000,42.63,20,16,0,0,4,0,7.91,2,0.000,1335,0.00,71.40,14.48,89,0,0,0,4.67,8.00,9.80,6,6,6,15.1,78.862,20,1.184,0.471,6,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1335,0.00,131.98,48.14,89,0,0,0,1.00,1.00,1.00,5,3,7,11.6,62.521,13,1.374,0.517,7,1.000
100000,34.57,42,0,0,23,19,0,1.00,0,0.000,1333,0.00,132.50,0.09,89,0,0,0,1.00,1.00,1.00,4,7,7,13.4,103.661,42,1.133,0.497,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1328,-0.00,26.52,9.85,89,0,0,0,1.00,1.00,1.00,3,2,7,17.5,4.496,9,1.338,0.494,7,1.000
100000,41.31,21,11,0,0,10,0,4.67,0,0.000,1327,0.00,29.50,1.53,89,0,0,0,1.00,6.00,5.83,3,6,6,15.4,0.000,21,1.291,0.459,6,1.000
100000,21.70,20,0,0,0,20,0,1.00,2,0.000,1316,3.14,41.43,8.54,89,0,0,0,1.00,1.00,1.00,3,7,6,7.4,19.734,20,1.085,0.463,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1310,0.00,79.95,10.25,89,0,0,0,1.00,1.00,1.00,5,2,7,17.0,5.543,9,1.338,0.494,7,1.000
100000,24.74,22,0,0,0,22,0,1.00,8,0.000,1289,0.77,35.95,136.14,89,0,0,0,1.00,1.00,1.00,3,4,8,22.9,78.184,22,1.124,0.447,8,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1287,0.00,29.16,5.60,89,0,0,0,1.00,1.00,1.00,5,2,7,18.3,4.682,9,1.338,0.494,7,1.000
100000,7.48,7,0,0,0,7,0,1.00,12,0.000,1286,0.00,74.79,35.79,89,0,0,0,1.00,1.00,1.00,2,4,2,19.4,16.997,7,1.069,0.627,6,1.000
100000,10.89,8,0,0,0,8,0,1.00,8,0.000,1279,0.00,70.98,6.51,89,0,0,0,1.00,1.00,1.00,2,2,6,21.0,25.298,8,1.361,0.514,6,1.000
100000,2.49,2,0,0,0,2,0,1.00,22,0.000,1270,0.00,11.47,13.60,89,2,0,0,1.00,1.00,1.00,2,1,7,43.2,7.814,2,1.247,0.476,7,0.560
100000,35.70,43,0,0,23,20,0,1.00,0,0.000,1269,0.00,11.80,5.65,89,0,0,0,1.00,1.00,1.00,6,7,7,15.9,0.000,43,1.133,0.497,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1267,0.00,30.92,5.54,89,0,0,0,1.00,1.00,1.00,3,2,7,18.0,5.932,9,1.338,0.494,7,1.000
100000,18.73,13,0,0,0,13,0,1.00,8,0.000,1258,0.00,55.64,50.26,89,0,0,0,1.00,1.00,1.00,3,3,7,10.8,0.128,13,1.441,0.480,7,1.000
100000,10.89,8,0,0,0,8,0,1.00,8,0.000,1256,0.00,28.21,33.78,89,0,0,0,1.00,1.00,1.00,2,2,6,20.4,28.072,8,1.361,0.514,6,1.000
100000,55.90,33,11,0,0,22,0,2.92,0,0.000,1254,0.00,286.98,59.73,89,1,1,0,1.00,6.00,2.33,4,6,6,29.2,119.957,33,1.270,0.547,6,1.000
100000,17.86,13,0,0,0,13,0,1.00,8,0.000,1251,0.00,53.19,3.98,89,1,0,0,1.00,1.00,1.00,3,3,7,26.2,20.062,13,1.374,0.517,7,0.493
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1247,0.00,150.81,11.13,89,0,0,0,1.00,1.00,1.00,2,2,7,13.5,59.696,9,1.338,0.494,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1246,0.00,82.44,40.53,89,0,0,0,1.00,1.00,1.00,4,2,7,15.4,21.513,9,1.338,0.494,7,1.000
100000,1.40,1,0,0,0,1,0,1.00,20,0.000,1242,0.00,11.16,9.68,89,0,0,0,1.00,1.00,1.00,1,1,1,19.3,0.196,1,1.400,0.529,6,1.000
100000,49.73,35,0,0,0,35,0,1.00,0,0.000,1236,6.86,170.18,99.23,89,1,1,0,1.00,1.00,1.00,9,7,7,27.8,126.072,35,1.421,0.570,7,1.000
100000,15.78,16,0,0,0,16,0,1.00,8,0.000,1234,0.00,50.66,108.41,89,0,0,0,1.00,1.00,1.00,3,3,7,23.8,69.572,16,0.986,0.418,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1233,0.00,81.13,53.57,89,0,0,0,1.00,1.00,1.00,2,2,7,15.9,26.092,9,1.338,0.494,7,1.000
100000,16.29,11,0,0,0,11,0,1.00,8,0.000,1233,0.00,70.00,24.75,89,0,0,0,1.00,1.00,1.00,2,3,7,10.7,20.242,11,1.481,0.499,7,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1226,0.00,69.54,46.10,89,0,0,0,1.00,1.00,1.00,2,2,7,13.9,37.044,9,1.338,0.494,7,1.000
100000,58.36,36,8,0,0,28,0,1.67,0,0.000,1224,0.00,61.99,290.57,89,1,1,0,1.00,3.67,1.00,4,6,6,29.9,110.998,36,1.326,0.543,6,1.000
100000,58.36,36,8,0,0,28,0,1.67,0,0.000,1209,0.00,50.08,80.37,89,1,1,0,1.00,3.67,1.00,4,6,6,31.3,77.728,36,1.326,0.543,6,1.000
100000,12.04,9,0,0,0,9,0,1.00,10,0.000,1195,0.00,65.29,1.28,89,0,0,0,1.00,1.00,1.00,2,2,7,14.9,11.546,9,1.338,0.494,7,1.000
