step,event,lineage,other,size
5000,birth,1,0,32
5000,birth,3,0,91
5000,birth,4,0,7
5000,birth,6,0,5
5000,birth,7,0,26
5000,birth,11,0,6
5000,birth,15,0,46
5000,birth,16,0,10
5000,birth,17,0,5
5000,birth,18,0,22
5000,birth,25,0,68
5000,birth,30,0,109
5000,birth,31,0,200
5000,birth,33,0,94
5000,birth,37,0,14
5000,birth,44,0,55
5000,birth,45,0,5
5000,birth,52,0,10
6000,extinct,45,0,5
7000,birth,55,0,38
7000,birth,62,0,10
7000,birth,63,0,17
7000,birth,65,0,6
7000,split,66,11,23
7000,extinct,4,0,7
7000,extinct,6,0,5
7000,extinct,17,0,5
8000,birth,68,0,497
8000,extinct,7,0,6
8000,merge,44,31,70
9000,extinct,1,0,32
9000,extinct,11,0,8
9000,extinct,65,0,6
9000,extinct,66,0,13
11000,split,78,68,37
11000,split,80,25,21
11000,extinct,18,0,13
11000,extinct,62,0,6
11000,extinct,63,0,9
13000,split,89,68,119
13000,extinct,16,0,9
13000,extinct,37,0,8
13000,extinct,52,0,11
13000,extinct,78,0,5
14000,split,96,68,8
14000,extinct,31,0,6
15000,split,104,68,30
15000,split,105,68,35
15000,extinct,25,0,9
16000,extinct,30,0,8
16000,extinct,55,0,6
16000,extinct,96,0,8
17000,extinct,80,0,6
18000,split,117,68,15
18000,extinct,15,0,5
19000,extinct,33,0,5
19000,extinct,104,0,16
19000,extinct,105,0,11
21000,extinct,3,0,9
23000,extinct,68,0,25
27000,extinct,117,0,5
32000,split,128,89,6
33000,split,138,89,9
35000,split,150,89,35
35000,extinct,128,0,6
36000,split,151,89,36
37000,extinct,138,0,7
38000,split,156,89,39
39000,merge,151,89,104
41000,extinct,156,0,40
42000,split,161,89,13
43000,extinct,161,0,13
44000,extinct,150,0,5
45000,split,169,165,26
46000,merge,169,89,26
48000,split,172,89,60
51000,split,190,89,68
52000,split,196,89,472
56000,split,215,89,88
57000,extinct,172,0,14
57000,extinct,190,0,26
58000,split,221,215,5
59000,extinct,221,0,5
62000,split,225,215,27
66000,split,230,215,80
66000,extinct,215,0,23
69000,extinct,225,0,12
70000,split,242,196,45
70000,split,243,230,64
70000,extinct,230,0,43
72000,split,257,89,66
72000,extinct,243,0,22
73000,extinct,242,0,8
76000,extinct,196,0,5
76000,extinct,257,0,7
78000,split,274,89,11
79000,extinct,274,0,11
88000,split,280,89,166
93000,extinct,280,0,27
