step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,398,43.1,1.5,5.7,3.2,33.1,0.2,1.24,3.6,173,1011,98.93,40.32,203,142,53,0.3,1.23,1.27,1.22,5.92,7.02,7.12,26.3,0.980,0.497,7.96
5000,14,141,14.3,0.5,0.7,0.1,15.3,0.0,1.13,11.0,73,323,22.18,7.27,0,33,108,0.0,1.09,1.18,1.13,3.46,4.30,6.11,44.5,0.838,0.331,7.89
5000,80,92,22.3,4.7,2.2,0.0,17.1,0.0,2.37,7.3,54,574,46.65,14.30,79,11,2,0.2,1.56,2.82,2.55,3.93,5.15,4.83,17.7,0.802,0.376,6.77
5000,85,85,38.9,1.6,3.5,0.0,25.8,0.1,1.24,6.4,51,831,77.94,32.90,48,37,0,0.2,1.21,1.14,1.32,5.11,6.64,6.71,24.5,1.201,0.426,8.05
5000,5,84,21.9,2.4,3.6,0.0,18.2,0.0,1.79,15.1,49,1012,51.33,14.82,50,34,0,0.3,1.84,1.74,1.82,4.44,6.33,6.42,24.9,0.814,0.567,9.92
5000,2,63,18.5,0.3,0.0,3.0,18.6,0.0,1.15,7.0,29,666,47.56,13.31,9,29,25,0.0,1.00,1.22,1.17,4.00,5.98,4.21,35.2,0.880,0.414,6.84
5000,72,55,36.7,7.6,1.3,0.0,15.3,0.0,3.68,10.1,25,1345,86.04,28.55,55,0,0,0.7,2.64,5.22,3.59,4.42,6.24,4.91,15.4,1.147,0.472,8.11
5000,21,43,17.3,3.1,0.0,8.5,12.5,0.0,1.85,12.7,23,591,47.37,10.55,0,37,6,0.0,1.16,2.76,1.81,4.88,8.23,3.98,33.4,0.751,0.629,9.26
5000,125,42,18.4,2.8,0.0,0.0,19.2,0.0,1.86,7.9,14,885,52.57,24.11,42,0,0,0.0,1.88,1.72,1.93,3.79,7.64,4.74,7.0,0.730,0.529,8.07
5000,3,38,29.5,0.3,0.4,7.3,19.8,0.0,1.14,6.5,14,861,80.27,39.46,3,22,13,0.0,1.10,1.10,1.25,4.61,4.79,7.37,34.1,1.204,0.351,7.66
5000,4,38,37.6,0.0,0.9,5.3,26.7,0.0,1.00,0.5,17,927,126.34,61.95,31,7,0,0.0,1.00,1.00,1.00,4.39,5.76,5.92,23.4,1.232,0.408,5.97
