step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,329.2697,439.59,88.00,1.83,101,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,253.7148,350.70,644.03,0.93,180,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,0.4332,0.38,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,515.8618,493.77,95.54,15.06,221,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,177.9287,241.32,498.83,14.14,166,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,0.6330,1.77,7.80,29.42,0,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,449.1902,381.27,63.07,26.41,182,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,188.6015,162.36,635.55,23.27,225,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.8156,2.17,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4323,312.8295,263.15,88.04,33.45,164,27.92,10.259,5.139,0.3251,219.547,0.00,0.0000
1000,-30,1,3255,378.8030,360.38,1520.52,29.61,351,27.20,10.104,5.560,0.4805,310.876,0.00,0.0000
1000,-30,2,599,62.2677,45.97,844.86,34.76,46,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,139.2040,99.61,41.42,55.87,50,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,265.3760,209.85,1071.29,30.03,196,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,361.1976,280.25,11057.66,33.07,499,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,166.5788,164.41,24.37,65.26,23,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,253.4039,221.93,921.16,35.06,11,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,433.6470,380.74,15836.20,34.84,761,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1823,164.5225,188.70,31.03,72.13,8,38.85,17.518,2.984,0.2174,429.393,0.00,0.0000
1000,0,1,1741,234.2239,234.94,842.04,40.69,4,38.58,17.318,3.014,0.3684,748.800,0.00,0.0000
1000,0,2,4803,459.8179,382.30,15266.32,38.05,680,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,266.9045,198.11,51.78,74.60,29,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,353.9073,361.35,1338.79,44.81,95,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,371.4869,371.42,9758.79,22.85,550,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,247.6039,227.20,62.15,62.26,76,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,391.3362,399.53,1560.87,36.39,212,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,132.4989,175.11,2055.87,8.26,181,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,404.1518,372.87,85.12,37.43,263,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,347.0985,278.14,1004.23,42.41,283,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,50.5732,52.34,242.93,71.00,38,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,399.7852,361.89,63.84,28.38,145,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,175.9476,130.56,492.05,49.77,134,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,34.5300,25.16,262.08,65.79,37,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,302.1333,295.90,13.83,19.39,15,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,108.2992,88.51,138.70,53.69,24,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,3.4136,2.29,13.68,35.34,0,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,67.5194,67.59,0.77,11.91,0,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,1.1059,1.08,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,3.8994,4.95,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0237,0.46,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,51.3648,286.40,89.88,-15.57,3,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,20.5173,191.29,609.45,-19.23,1,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.3327,0.48,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,303.9760,457.17,95.63,-9.01,37,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,114.8756,193.45,487.35,-2.32,17,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,0.5298,1.31,6.64,-2.40,0,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,468.0726,417.77,62.58,2.53,131,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
2000,-40,1,1738,169.0629,181.93,633.48,8.43,25,10.81,2.025,10.923,0.6895,84.957,0.00,0.0000
2000,-40,2,2,1.2280,0.78,2.36,-7.22,0,13.35,1.702,8.058,0.6994,123.154,0.00,0.0000
2000,-30,0,4324,468.0121,414.59,87.69,12.53,111,20.48,6.083,7.177,0.3974,130.377,0.00,0.0000
2000,-30,1,3249,481.8248,440.98,1519.57,19.54,123,20.56,6.309,7.379,0.5848,188.784,0.00,0.0000
2000,-30,2,604,135.6360,114.74,855.85,24.64,23,23.13,7.485,6.428,0.7661,291.371,0.00,0.0000
2000,-20,0,1822,260.0383,234.41,41.65,14.50,42,28.03,10.382,5.166,0.3601,243.855,0.00,0.0000
2000,-20,1,2515,472.4713,414.78,1073.52,22.64,95,27.62,10.312,5.438,0.5302,345.839,0.00,0.0000
2000,-20,2,3882,442.2345,379.83,11119.84,32.19,146,27.38,10.248,5.605,0.8377,507.170,0.00,0.0000
2000,-10,0,1809,392.5461,406.41,24.37,24.66,26,34.54,14.528,3.760,0.3146,388.075,0.00,0.0000
2000,-10,1,2069,721.5671,673.76,920.58,25.98,61,34.29,14.499,3.881,0.4454,571.740,0.00,0.0000
2000,-10,2,4346,519.1371,493.61,15882.98,40.53,153,32.26,13.425,4.589,0.8056,796.656,0.00,0.0000
2000,0,0,1823,305.7258,358.40,30.70,25.88,4,38.82,17.356,2.899,0.2200,434.881,0.00,0.0000
2000,0,1,1746,618.4281,642.57,844.75,30.15,1,38.52,17.283,3.001,0.3733,742.273,0.00,0.0000
2000,0,2,4798,592.7040,596.58,15273.59,44.58,182,35.94,15.900,3.877,0.6743,982.112,0.00,0.0000
2000,10,0,3018,354.6762,393.38,51.61,24.91,6,40.19,18.284,2.651,0.1967,456.697,0.00,0.0000
2000,10,1,2733,718.7109,770.91,1359.43,33.80,9,39.78,18.152,2.804,0.3477,781.156,0.00,0.0000
2000,10,2,3694,377.5086,384.79,9745.88,57.89,171,35.83,16.131,4.175,0.6058,886.586,0.00,0.0000
2000,20,0,3997,358.7518,399.58,61.81,30.00,16,37.77,16.883,3.354,0.1467,259.228,0.00,0.0000
2000,20,1,3278,694.8552,712.03,1555.62,49.18,35,38.29,17.244,3.245,0.3499,635.806,0.00,0.0000
2000,20,2,1170,145.9037,172.48,2059.37,66.05,48,35.24,15.639,4.219,0.5306,711.008,0.00,0.0000
2000,30,0,6747,574.2629,592.96,85.04,43.10,46,35.06,14.968,3.826,0.1900,255.760,0.00,0.0000
2000,30,1,2301,360.7285,384.98,995.49,42.29,5,37.24,16.027,3.027,0.3659,522.109,0.00,0.0000
2000,30,2,226,68.7083,75.34,250.65,19.24,2,35.14,14.587,3.405,0.5481,628.225,0.00,0.0000
2000,40,0,6690,655.9904,581.94,63.39,43.94,85,31.11,12.075,4.414,0.1967,165.607,0.00,0.0000
2000,40,1,1253,294.7280,273.91,495.32,28.54,37,33.94,13.298,3.231,0.5218,457.785,0.00,0.0000
2000,40,2,227,36.3096,30.57,269.99,16.88,12,33.30,13.140,3.566,0.6600,588.430,0.00,0.0000
2000,50,0,5132,463.8443,350.08,13.43,41.77,44,24.99,8.038,5.644,0.1461,61.269,0.00,0.0000
2000,50,1,573,243.7762,85.97,143.41,18.66,93,29.84,10.179,3.702,0.7086,360.496,0.00,0.0000
2000,50,2,11,4.2788,3.11,14.09,26.53,0,28.47,9.094,3.678,0.9209,429.064,0.00,0.0000
2000,60,0,3853,171.2951,162.94,0.77,34.55,3,18.77,3.947,6.704,0.0913,14.815,0.00,0.0000
2000,60,1,2,2.4218,2.65,0.34,35.46,0,21.43,4.747,5.302,0.9202,167.863,0.00,0.0000
2000,70,0,4656,47.6071,42.93,0.15,26.53,1,15.11,1.227,6.292,0.0639,2.573,0.00,0.0000
2000,80,0,3564,7.4894,7.03,0.06,26.15,0,15.33,0.201,3.831,0.0540,0.033,0.00,0.0000
3000,-60,0,5356,1.1572,176.17,91.47,-15.88,1,-15.20,0.000,30.200,0.5392,5.360,0.00,0.0000
3000,-60,1,2376,0.2846,111.50,573.79,-18.05,0,-17.45,0.000,32.452,0.9640,5.559,0.00,0.0000
3000,-60,2,2,0.0747,0.35,2.32,-14.98,0,-5.04,0.000,20.042,0.9997,24.251,0.00,0.0000
3000,-50,0,7155,184.5692,376.20,95.44,-3.48,25,-5.14,0.000,20.550,0.4313,12.157,0.00,0.0000
3000,-50,1,1539,78.7432,168.29,466.58,-20.52,2,-5.99,0.000,21.346,0.7984,20.298,0.00,0.0000
3000,-50,2,4,0.3833,0.88,6.42,-10.77,0,0.12,0.000,15.318,0.9771,36.415,0.00,0.0000
3000,-40,0,6347,445.2353,433.30,62.04,6.34,57,6.31,0.701,12.848,0.3986,35.303,0.00,0.0000
3000,-40,1,1732,305.9985,284.79,625.21,-11.75,35,4.62,0.542,14.067,0.7092,52.773,0.00,0.0000
3000,-40,2,2,0.0040,0.00,2.34,27.50,0,9.71,0.359,9.391,0.9836,121.028,0.00,0.0000
3000,-30,0,4330,525.9138,324.25,87.73,12.09,156,15.51,3.827,8.928,0.4353,89.003,0.00,0.0000
3000,-30,1,3236,545.6378,328.83,1512.71,2.95,198,15.36,3.991,9.236,0.6489,136.244,0.00,0.0000
3000,-30,2,611,126.7758,67.98,867.94,-1.79,29,17.99,5.007,8.091,0.8656,225.533,0.00,0.0000
3000,-20,0,1819,355.7547,229.43,41.46,14.49,157,23.99,8.197,6.318,0.3886,182.238,0.00,0.0000
3000,-20,1,2506,477.3821,272.18,1068.51,19.88,164,23.76,8.119,6.455,0.5745,258.737,0.00,0.0000
3000,-20,2,3894,572.0188,242.64,11158.93,6.93,496,23.12,7.914,6.771,0.9007,391.719,0.00,0.0000
3000,-10,0,1811,571.8745,538.33,24.51,12.59,74,31.50,12.709,4.431,0.3388,340.548,0.00,0.0000
3000,-10,1,2058,792.8690,643.81,916.38,31.37,90,32.02,12.959,4.303,0.4773,483.458,0.00,0.0000
3000,-10,2,4355,532.2430,221.29,15915.21,11.08,594,29.23,11.571,5.250,0.8614,694.958,0.00,0.0000
3000,0,0,1824,465.0993,554.32,30.51,24.15,13,37.41,16.494,3.151,0.2301,425.221,0.00,0.0000
3000,0,1,1746,966.0677,1021.53,844.59,37.49,10,37.91,16.781,3.075,0.3812,693.176,0.00,0.0000
3000,0,2,4797,707.5069,419.31,15269.44,16.99,423,34.46,14.927,4.116,0.6949,948.455,0.00,0.0000
3000,10,0,3026,501.6794,566.79,51.36,35.83,11,40.63,18.682,2.575,0.1709,432.692,0.00,0.0000
3000,10,1,2748,1120.8591,1240.31,1368.85,39.59,16,40.90,18.911,2.604,0.3071,755.170,0.00,0.0000
3000,10,2,3671,501.0928,419.84,9696.51,10.42,231,35.66,15.945,4.091,0.5751,933.279,0.00,0.0000
3000,20,0,4005,477.4918,573.09,61.66,30.01,13,39.70,18.275,2.973,0.1202,280.053,0.00,0.0000
3000,20,1,3295,1048.7528,1178.12,1559.81,23.74,9,40.39,18.650,2.791,0.2855,685.372,0.00,0.0000
3000,20,2,1145,207.8554,207.34,2023.62,18.17,23,36.78,16.550,3.783,0.4529,778.895,0.00,0.0000
3000,30,0,6759,845.7586,948.37,84.92,23.69,36,38.74,17.388,3.021,0.1427,299.256,0.00,0.0000
3000,30,1,2292,692.1064,745.58,986.31,33.32,13,41.06,18.618,2.288,0.2722,598.930,0.00,0.0000
3000,30,2,223,148.1221,155.38,247.92,36.98,0,39.23,17.346,2.607,0.4455,813.709,0.00,0.0000
3000,40,0,6694,699.6155,710.55,63.17,19.30,44,36.45,15.410,3.132,0.1375,209.555,0.00,0.0000
3000,40,1,1249,454.0343,361.20,498.56,39.83,26,39.59,16.999,2.119,0.4010,626.107,0.00,0.0000
3000,40,2,227,71.9654,49.39,272.95,41.55,2,38.35,16.455,2.533,0.5485,815.007,0.00,0.0000
3000,50,0,5128,334.8376,344.00,13.07,12.37,11,31.96,11.949,3.647,0.1006,88.177,0.00,0.0000
3000,50,1,577,151.6457,98.27,147.86,37.17,14,36.75,14.451,2.160,0.5784,575.612,0.00,0.0000
