step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,359.0743,555.89,88.00,1.83,149,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,264.3068,442.79,644.03,0.93,250,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,0.1085,0.00,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,522.5729,581.92,95.54,15.06,301,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,181.6376,216.79,498.83,14.14,267,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,0.2307,0.18,7.80,29.42,2,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,477.2959,484.94,63.07,26.41,408,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,206.1314,242.93,635.55,23.27,253,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.1169,0.00,2.39,13.17,1,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4323,370.2406,359.70,88.04,33.45,249,27.92,10.259,5.139,0.3251,219.547,0.00,0.0000
1000,-30,1,3255,410.8936,487.65,1520.52,29.61,423,27.20,10.104,5.560,0.4805,310.876,0.00,0.0000
1000,-30,2,599,66.7638,77.89,844.86,34.76,92,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,199.1627,221.66,41.42,55.87,26,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2520,403.2845,560.67,1070.25,30.03,235,32.56,13.429,4.305,0.4401,492.132,0.00,0.0000
1000,-20,2,3879,436.8167,430.03,11058.61,33.07,658,31.74,13.095,4.630,0.7286,739.877,0.00,0.0000
1000,-10,0,1808,172.8668,168.04,24.37,65.26,32,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,310.8128,236.99,921.16,35.06,68,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,490.6377,613.94,15836.18,34.84,608,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1823,167.0041,195.38,31.03,72.13,16,38.85,17.518,2.984,0.2174,429.393,0.00,0.0000
1000,0,1,1741,284.8778,366.10,842.04,40.69,27,38.58,17.318,3.014,0.3684,748.800,0.00,0.0000
1000,0,2,4803,625.4350,817.43,15264.94,38.05,667,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,322.1867,371.57,51.77,74.60,31,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,436.2733,618.06,1338.78,44.81,93,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,487.2700,709.60,9758.28,22.85,566,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,280.8088,333.69,62.14,62.26,110,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,426.2219,496.35,1560.85,36.39,304,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,156.2970,200.84,2055.85,8.26,202,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,446.2735,542.55,85.12,37.43,257,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,313.2444,385.28,1004.23,42.41,305,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,35.4395,32.09,242.93,71.00,40,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,424.3889,449.27,63.84,28.38,239,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,188.7052,157.48,492.05,49.77,155,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,31.1268,15.43,262.08,65.79,29,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,316.5927,318.89,13.83,19.39,28,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,89.2536,51.19,138.70,53.69,20,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,1.1698,1.03,13.68,35.34,2,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,81.5136,82.42,0.77,11.91,0,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,1.6091,1.88,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,5.2744,6.51,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0247,0.43,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,55.2235,346.80,89.88,-15.57,8,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,18.1308,220.88,609.45,-19.23,8,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.0000,0.00,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,330.2432,529.60,95.63,-9.01,35,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,93.1229,154.68,487.35,-2.32,22,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,0.0339,0.03,6.64,-2.40,1,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,458.4489,515.87,62.59,2.53,108,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
2000,-40,1,1738,209.7788,270.66,633.48,8.43,43,10.81,2.025,10.923,0.6895,84.957,0.00,0.0000
2000,-40,2,2,0.0020,0.00,2.36,-7.22,0,13.35,1.702,8.058,0.6994,123.154,0.00,0.0000
2000,-30,0,4324,490.7353,445.48,87.68,12.53,130,20.48,6.083,7.177,0.3974,130.377,0.00,0.0000
2000,-30,1,3249,484.9201,502.93,1519.57,19.54,146,20.56,6.309,7.379,0.5848,188.784,0.00,0.0000
2000,-30,2,604,65.2797,56.70,855.85,24.64,44,23.13,7.485,6.428,0.7661,291.371,0.00,0.0000
2000,-20,0,1822,360.8551,261.34,41.64,14.50,98,28.03,10.382,5.166,0.3601,243.855,0.00,0.0000
2000,-20,1,2515,713.2807,715.55,1073.46,22.64,148,27.62,10.312,5.438,0.5302,345.839,0.00,0.0000
