step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,555.2963,575.27,88.00,1.83,195,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,437.9891,389.80,644.03,0.93,205,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,0.5953,1.57,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,784.3942,567.70,95.54,15.06,332,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,308.3719,204.99,498.83,14.14,198,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,0.9088,0.00,7.80,29.42,0,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,641.3483,438.90,63.07,26.41,230,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,325.9390,137.16,635.55,23.27,250,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.5312,0.00,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4323,483.9192,300.09,88.04,33.45,210,27.92,10.259,5.139,0.3251,219.547,0.00,0.0000
1000,-30,1,3255,651.7971,498.91,1520.52,29.61,377,27.20,10.104,5.560,0.4805,310.876,0.00,0.0000
1000,-30,2,599,103.8841,46.87,844.86,34.76,78,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,229.6551,170.28,41.42,55.87,35,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,453.7778,237.45,1071.28,30.03,178,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,650.1618,243.66,11057.65,33.07,549,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,188.7626,109.55,24.37,65.26,13,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,421.5801,284.97,921.15,35.06,20,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,850.6013,591.51,15836.29,34.84,704,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1823,172.8287,110.05,31.03,72.13,5,38.85,17.518,2.984,0.2174,429.393,0.00,0.0000
1000,0,1,1741,339.3229,264.07,842.04,40.69,3,38.58,17.318,3.014,0.3684,748.800,0.00,0.0000
1000,0,2,4803,918.4824,520.61,15265.98,38.05,607,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,407.6841,279.64,51.77,74.60,19,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,584.7204,383.66,1338.77,44.81,74,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,789.6000,601.79,9758.56,22.85,607,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,380.2221,298.11,62.14,62.26,76,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,720.8315,488.73,1560.86,36.39,243,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,256.4307,175.51,2055.87,8.26,152,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,604.6239,386.49,85.12,37.43,252,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,569.9243,301.47,1004.23,42.41,299,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,77.9112,41.75,242.93,71.00,56,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,579.9194,378.42,63.84,28.38,191,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,331.0647,168.18,492.05,49.77,200,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,72.8229,40.00,262.08,65.79,41,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,306.9655,237.18,13.83,19.39,44,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,153.2363,101.04,138.70,53.69,31,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,3.1961,1.02,13.68,35.34,0,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,70.4258,67.46,0.77,11.91,3,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,1.2024,1.10,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,3.8477,4.89,0.16,8.42,2,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0237,0.46,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,64.3010,362.57,89.88,-15.57,2,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,21.9101,196.33,609.45,-19.23,6,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.3823,0.31,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,323.2964,503.81,95.63,-9.01,45,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,114.0747,167.91,487.35,-2.32,21,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,0.0000,0.00,6.64,-2.40,0,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,506.7990,509.36,62.59,2.53,134,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
2000,-40,1,1738,163.1682,174.55,633.48,8.43,42,10.81,2.025,10.923,0.6895,84.957,0.00,0.0000
2000,-40,2,2,0.0002,0.00,2.36,-7.22,0,13.35,1.702,8.058,0.6994,123.154,0.00,0.0000
2000,-30,0,4324,475.2461,400.84,87.68,12.53,128,20.48,6.083,7.177,0.3974,130.377,0.00,0.0000
2000,-30,1,3249,590.8621,511.38,1519.57,19.54,235,20.56,6.309,7.379,0.5848,188.784,0.00,0.0000
2000,-30,2,604,97.8936,70.04,855.85,24.64,38,23.13,7.485,6.428,0.7661,291.371,0.00,0.0000
2000,-20,0,1822,322.5784,270.19,41.64,14.50,67,28.03,10.382,5.166,0.3601,243.855,0.00,0.0000
