step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,blocks_cell,shaded,grass_under,grass_free
1000,7104,4843,128242,679509,646859,541040,10227,62082,664,0,280145,4302667,150410.444,74089.351,1.0767,55237.177,0.235,0.300,0.245,0.220,0.587,0.346,1248,0.0814,0.6765,0.099,22.1,51.2,92.7,46.61,5.18,7.24,2.33,31.86,7.59,1.130,0.148,0.078,0.078,16.792,0.661,0.0029,131,434,1573,22363,44,0,0.000,3892,2318,2104,2682,534,2339,4231,0.00,1.70,8320,8.8105,66729,7770,536293,1856.2,-0.0,481191,54.202,2631002.543,1.47e-14,0.00093,30.00,199800,92.418,3.197,88.824,0.397,92.422,5950,244,910,0,0.3041,0.878,1.101,1.441,1.124,0.918,1.229,0.000,27410.830,8582.171,155693.734,27898.110,22055.777,0.000,14487.130,1718.006,2647.038,0.000,0.642,0.543,0.453,0.000,0.849,0.691,0.582,0.000,6820,47834,0.7089,0.5101,0.5951,0.0000,1.0000,0.0460,0.0592,0.0000,0.5431,0.6901,0.8051,0.0000,0.1197,0.1123,0.0397,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,11521,0.9998,0.7618,0.8275,0.0000,0.9991,0.0460,0.0592,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1630,4.8147,4.8122,0.0000,0.0718,0.1822,0.1568,0.317,0.349,0.315,0.358,10436,0.1731,0.0110,0.0141,0.0000,0.00237,0.00175,0.00153,0.00000,23.22,27.38,26.74,0.00,81.8547,0.0436,49.1799,33.7560,20.4455,1089098,1533453,0.8101,0.0067,1723.7,81.8547,21.62,0,0,0,0,0,0,12577,18852.174,16880.527,0.9689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.81,1.012,9.72,0.822,0.0854,0.0719
2000,10558,1345,39019,81865,75339,42159,687,18912,167,0,119012,1463667,21526.805,14092.194,1.0193,6510.180,0.142,0.589,0.140,0.130,0.515,0.350,164,0.0450,0.6441,0.067,15.5,35.0,63.1,33.33,1.34,5.70,0.80,25.50,7.20,1.129,0.156,0.056,0.056,6.010,0.288,0.0043,125,947,409,6286,17,0,0.000,3845,544,2774,7240,402,637,9519,0.00,11.42,12329,12.1221,66831,13120,497932,2156.3,-0.0,531550,12.282,2631002.543,3.42e-14,0.00070,25.34,26803,18.845,3.054,15.399,0.392,18.849,1794,3145,5619,0,0.3411,0.916,1.052,1.519,1.178,0.934,1.224,0.000,8108.466,9849.717,5097.709,8083.278,14855.997,0.000,4592.509,948.441,2041.065,0.000,0.436,0.539,0.561,0.000,0.414,0.483,0.582,0.000,16004,9267,0.5622,0.4319,0.4102,0.0000,0.9994,0.0358,0.0451,0.0000,0.6447,0.9338,0.9048,0.0000,0.1229,0.0196,0.0192,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3260,0.9975,0.6876,0.7446,0.0000,0.9971,0.0358,0.0451,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0751,4.8790,4.8293,0.0000,0.0398,0.0830,0.0674,0.132,0.098,0.134,0.124,1266,0.1038,0.0036,0.0039,0.0000,0.00257,0.00089,0.00085,0.00000,25.68,26.82,26.56,0.00,365.6698,0.0557,22.9886,6.9837,5.2987,1095974,1529043,1.5999,0.0556,2844.3,365.6698,26.00,0,0,0,0,0,0,2693,7582.015,6858.844,0.9812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,28.70,1.121,11.21,0.829,0.0966,0.1129
3000,8296,1458,55729,122142,113236,65409,1004,22046,114,0,169336,2153231,31048.685,21670.842,0.9539,11575.160,0.103,0.705,0.091,0.102,0.503,0.364,204,0.0846,0.6599,0.068,18.4,42.2,68.4,36.10,2.73,9.33,1.05,23.00,7.28,1.191,0.228,0.187,0.190,6.024,0.291,0.0039,85,340,444,11992,21,0,0.000,3855,27,1545,6724,285,1002,7009,3.50,12.07,14371,15.2078,66756,12255,464501,1384.9,-0.0,565114,11.645,2631002.543,6.55e-15,0.00166,14.43,38227,23.572,3.258,20.059,0.255,23.577,2975,1851,3470,0,0.2904,0.947,1.078,1.627,1.334,0.955,1.193,0.000,9404.250,13396.474,11266.177,9362.917,21994.751,0.000,4826.967,1409.214,3859.501,0.000,0.502,0.514,0.499,0.000,0.439,0.513,0.594,0.000,17556,25336,0.7358,0.3409,0.3083,0.0000,0.9994,0.0476,0.0416,0.0000,0.5904,0.8926,0.9177,0.0000,0.1471,0.0384,0.0299,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5060,0.9974,0.7389,0.6956,0.0000,0.9970,0.0476,0.0416,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4164,4.5159,4.6818,0.0000,0.0340,0.1022,0.0906,0.059,0.242,0.135,0.128,1144,0.0812,0.0049,0.0032,0.0000,0.00236,0.00108,0.00085,0.00000,22.04,27.44,26.87,0.00,1690.8176,0.0711,31.6091,3.9094,7.7354,1096323,1529889,2.0899,0.1130,2578.3,1690.8176,22.38,0,0,0,0,0,0,4291,10095.682,9067.398,0.9627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,28.51,1.061,9.67,0.797,0.0750,0.1371
4000,7821,1585,54318,106838,96754,51754,766,21986,183,0,176876,2095178,29013.271,20136.857,1.0216,8843.248,0.072,0.729,0.097,0.102,0.484,0.368,221,0.1001,0.6583,0.071,18.8,41.4,68.1,33.63,1.94,9.06,0.53,22.10,6.87,1.249,0.225,0.153,0.155,6.111,0.328,0.0040,88,341,386,16209,50,0,0.000,3816,44,1220,6557,151,747,6923,5.76,13.57,16051,15.2399,66798,11788,438449,1962.1,0.0,594053,11.075,2631002.543,1.42e-15,0.00123,37.93,34997,22.762,3.138,19.317,0.307,22.766,2062,1795,3964,0,0.2543,0.955,1.130,1.704,1.393,0.951,1.310,0.000,8677.906,12529.354,10810.336,8606.893,18439.290,0.000,4992.326,1617.927,4683.356,0.000,0.470,0.521,0.476,0.000,0.480,0.437,0.516,0.000,20323,22964,0.7029,0.3610,0.3466,0.0000,0.9994,0.0380,0.0450,0.0000,0.6232,0.8782,0.8452,0.0000,0.1643,0.0186,0.0211,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3531,0.9985,0.7843,0.7361,0.0000,0.9985,0.0382,0.0450,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5445,4.7166,4.8515,0.0000,0.0354,0.0730,0.0680,0.066,0.130,0.055,0.157,1285,0.0911,0.0053,0.0039,0.0000,0.00227,0.00098,0.00090,0.00000,26.37,27.38,27.71,0.00,1474.0544,0.0772,27.2872,4.3194,6.7553,1098152,1528396,2.2039,0.1329,2632.0,1474.0544,25.42,0,0,0,0,0,0,4844,11293.609,10119.992,0.9637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.76,1.059,9.57,0.777,0.0695,0.1518
5000,7737,1618,46417,82726,73234,35753,556,19360,54,0,149448,1978164,24072.187,16062.367,1.0282,6458.465,0.050,0.800,0.094,0.056,0.477,0.379,111,0.0945,0.6613,0.067,20.5,42.4,72.0,32.48,2.81,9.43,0.49,19.74,6.65,1.309,0.231,0.235,0.239,6.218,0.309,0.0040,92,344,382,10854,76,3,0.036,3796,64,1618,6055,252,1430,6055,7.00,14.56,19579,18.3081,66790,14695,417580,1502.5,-0.0,616358,9.520,2631002.543,1.82e-14,0.00049,12.68,27925,19.674,3.097,16.298,0.279,19.678,3436,1301,3000,0,0.2140,0.984,1.255,1.836,1.366,0.973,1.391,0.000,7008.558,9779.382,9456.455,6955.684,14118.513,0.000,4315.643,1608.220,3680.039,0.000,0.477,0.501,0.460,0.000,0.396,0.380,0.488,0.000,25182,20528,0.5904,0.3888,0.3772,0.0000,0.9992,0.0431,0.0490,0.0000,0.5796,0.9928,0.9281,0.0000,0.1527,0.0227,0.0248,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,2344,0.9990,0.8315,0.7984,0.0000,0.9978,0.0431,0.0491,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6712,4.5776,4.8482,0.0000,0.0345,0.0601,0.0542,0.067,0.112,0.057,0.134,773,0.0564,0.0069,0.0044,0.0000,0.00257,0.00083,0.00089,0.00000,26.45,26.51,26.53,0.00,1620.9739,0.0735,21.3146,3.3948,6.1249,1098512,1527932,1.5380,0.0940,2540.1,1620.9739,23.03,0,0,0,0,0,0,3442,9603.902,8599.150,0.9577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.99,1.037,8.98,0.775,0.1122,0.1865
6000,8830,1806,58059,105467,93458,46751,657,23704,124,0,235296,2333062,30976.365,22474.466,0.9915,7894.076,0.045,0.831,0.060,0.064,0.459,0.395,166,0.1017,0.6401,0.071,19.3,44.2,79.6,34.25,2.97,9.74,0.40,21.14,6.83,1.327,0.231,0.232,0.237,5.919,0.284,0.0042,83,354,446,16609,52,5,0.132,4369,471,1462,6897,1038,1764,6028,8.75,14.95,15440,17.2048,66801,16872,395923,1595.6,-0.0,649096,11.192,2631002.543,1.24e-15,0.00013,23.20,35750,24.475,3.168,20.897,0.409,24.479,4432,1463,2935,0,0.2342,0.967,1.310,1.852,1.347,0.966,1.478,0.000,6704.741,10112.396,18809.314,6651.438,13409.689,0.000,7375.953,1437.827,5766.611,0.000,0.484,0.446,0.436,0.000,0.503,0.370,0.417,0.000,31568,23564,0.5176,0.2375,0.2621,0.0000,0.9992,0.0367,0.0460,0.0000,0.5525,1.0506,0.9387,0.0000,0.1308,0.0203,0.0255,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2340,0.9980,0.8217,0.7815,0.0000,0.9981,0.0367,0.0462,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4688,4.5194,4.8927,0.0000,0.0305,0.0553,0.0472,0.075,0.063,0.071,0.083,867,0.0529,0.0075,0.0047,0.0000,0.00235,0.00072,0.00064,0.00000,23.17,27.18,27.13,0.00,1805.6101,0.1017,20.3373,5.4981,5.6939,1099153,1526724,0.8217,0.0299,2331.8,1805.6101,19.40,0,0,0,0,0,0,6367,14580.390,12950.891,0.9567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.92,1.043,9.21,0.785,0.1042,0.1472
7000,5454,1280,55170,99046,87244,43265,611,22274,97,0,222970,2041330,27926.015,20909.366,0.9494,7679.153,0.044,0.854,0.056,0.046,0.434,0.406,220,0.1694,0.6352,0.078,23.4,45.0,75.9,33.43,2.94,10.68,0.30,19.52,6.49,1.407,0.236,0.265,0.271,6.207,0.288,0.0043,77,339,355,13510,24,7,0.095,2754,498,684,4272,703,758,3993,13.25,20.22,15662,16.0345,66872,17286,372324,1422.3,-0.0,680505,10.867,2631002.543,1.35e-14,0.00090,24.47,35704,22.820,3.091,19.558,0.172,22.824,2697,768,1989,0,0.1724,0.986,1.429,1.929,1.421,0.959,1.561,0.000,7570.920,10542.236,13242.772,7501.882,14860.513,0.000,6291.439,1756.502,5182.273,0.000,0.416,0.466,0.436,0.000,0.404,0.400,0.484,0.000,37099,26667,0.5787,0.1802,0.2775,0.0000,0.9995,0.0323,0.0511,0.0000,0.5848,0.9127,0.8758,0.0000,0.1525,0.0111,0.0225,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2204,0.9987,0.7114,0.7737,0.0000,0.9982,0.0323,0.0511,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7154,4.9108,4.8235,0.0000,0.0290,0.0405,0.0363,0.037,0.068,0.080,0.043,1143,0.0711,0.0058,0.0048,0.0000,0.00215,0.00078,0.00074,0.00000,27.16,26.91,27.14,0.00,1489.2793,0.1008,22.6670,5.7128,5.1545,1101535,1526192,0.6344,0.0138,2429.3,1489.2793,21.78,0,0,0,0,0,0,6161,13230.214,11764.994,0.9580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.45,1.028,8.54,0.759,0.0761,0.1493
8000,7007,1289,50821,92317,82165,41124,372,17753,116,0,187487,1737235,26665.351,18001.765,0.9490,6880.914,0.055,0.837,0.044,0.064,0.433,0.413,202,0.1060,0.6400,0.085,20.0,41.1,75.1,32.77,2.46,9.32,0.55,20.44,6.45,1.354,0.236,0.199,0.203,5.698,0.278,0.0040,73,319,285,6677,23,7,0.100,3551,718,1012,5277,716,508,5783,11.25,17.57,17001,17.5098,66774,18086,354056,1878.8,-0.0,702843,8.560,2631002.543,1.12e-14,0.00114,7.77,32442,20.083,3.172,16.631,0.280,20.087,2679,1491,2837,0,0.2535,0.971,1.241,1.969,1.410,0.965,1.504,0.000,6090.105,11174.418,12671.278,6029.778,14845.209,0.000,5763.583,1029.125,4328.143,0.000,0.433,0.488,0.404,0.000,0.484,0.354,0.461,0.000,41515,22210,0.5557,0.1867,0.2929,0.0000,0.9997,0.0381,0.0507,0.0000,0.5827,0.9089,0.8130,0.0000,0.1523,0.0175,0.0255,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2585,0.9986,0.6432,0.7633,0.0000,0.9983,0.0381,0.0507,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7836,4.8513,4.8799,0.0000,0.0288,0.0689,0.0612,0.103,0.104,0.141,0.106,925,0.0657,0.0041,0.0045,0.0000,0.00228,0.00056,0.00072,0.00000,24.39,26.89,27.28,0.00,1420.1953,0.0850,21.2490,4.2110,4.3491,1102602,1524435,1.1023,0.0999,2577.1,1420.1953,16.84,0,0,0,0,0,0,5679,11120.851,9799.652,0.9552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.25,1.047,9.36,0.782,0.0983,0.1600
9000,5472,1045,44365,79127,70036,34347,415,15185,99,0,167355,1499458,23460.555,16368.189,0.9879,6035.434,0.065,0.834,0.037,0.064,0.423,0.419,71,0.1211,0.6318,0.067,23.7,42.9,68.6,32.63,2.65,9.85,0.35,19.78,6.29,1.409,0.226,0.237,0.241,5.584,0.254,0.0039,77,319,291,5316,21,14,0.187,2670,23,822,4627,96,941,4435,13.75,18.95,22573,20.0237,66768,19297,340702,1545.8,-0.0,714536,7.559,2631002.543,4.60e-15,0.00023,30.68,29956,18.494,3.130,15.171,0.193,18.503,2201,858,2413,0,0.2078,0.971,1.384,1.989,1.357,0.966,1.613,0.000,4462.550,12860.849,7979.830,4433.315,17082.844,0.000,4695.761,621.677,5015.317,0.000,0.430,0.456,0.405,0.000,0.390,0.295,0.489,0.000,44113,21699,0.6739,0.1331,0.2146,0.0000,0.9996,0.0304,0.0393,0.0000,0.5666,0.9003,0.8964,0.0000,0.1489,0.0196,0.0271,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2824,0.9990,0.6893,0.7564,0.0000,0.9971,0.0304,0.0393,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8469,4.8766,4.4882,0.0000,0.0285,0.0418,0.0375,0.058,0.064,0.046,0.066,746,0.0665,0.0040,0.0042,0.0000,0.00270,0.00066,0.00097,0.00000,25.67,27.34,28.08,0.00,1413.8514,0.0720,21.7257,3.3099,4.2487,1103774,1524144,1.9897,0.1802,2715.2,1413.8514,18.95,0,0,0,0,0,0,5347,10332.755,9096.227,0.9548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.38,1.030,8.76,0.763,0.1154,0.2128
10000,6859,1357,60349,140473,130273,79342,782,16584,76,0,171498,1561352,38083.593,22399.081,0.9878,11811.203,0.080,0.690,0.054,0.176,0.439,0.405,92,0.0963,0.6328,0.087,20.6,43.4,78.3,36.48,2.58,9.85,0.34,23.71,6.76,1.291,0.222,0.251,0.256,6.320,0.273,0.0035,64,290,361,5890,7,13,0.247,3279,25,1013,5821,256,1417,5186,9.00,16.16,16138,17.3552,66773,16413,325137,3371.2,0.0,735728,8.604,2631002.543,2.19e-14,0.00302,11.37,48366,24.756,3.167,21.353,0.236,24.759,2945,1198,2716,0,0.2175,0.956,1.184,1.795,1.344,0.951,1.384,0.000,7552.512,14642.679,22382.089,7511.938,20000.770,0.000,5446.143,727.829,4413.906,0.000,0.444,0.463,0.425,0.000,0.676,0.425,0.505,0.000,43685,32018,0.6019,0.1634,0.2119,0.0000,0.9999,0.0355,0.0430,0.0000,0.5778,0.8464,0.8291,0.0000,0.1222,0.0253,0.0314,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4160,0.9981,0.6059,0.7124,0.0000,0.9978,0.0355,0.0430,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7956,5.4791,5.1222,0.0000,0.0289,0.0475,0.0449,0.034,0.105,0.074,0.056,802,0.0600,0.0018,0.0020,0.0000,0.00266,0.00094,0.00097,0.00000,26.06,27.74,27.67,0.00,1409.3876,0.0796,27.8085,3.9904,4.6136,1104030,1522766,2.4097,0.1847,2826.8,1409.3876,19.36,0,0,0,0,0,0,5322,10587.879,9366.556,0.9631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.27,1.036,9.35,0.790,0.1026,0.1516
