step,event,lineage,other,size
5000,birth,1,0,469
5000,birth,2,0,44
5000,birth,3,0,30
5000,birth,4,0,7
5000,birth,5,0,24
5000,birth,13,0,6
5000,birth,14,0,15
5000,birth,18,0,41
5000,birth,19,0,353
5000,birth,22,0,7
5000,birth,26,0,26
5000,birth,27,0,6
5000,birth,31,0,40
5000,birth,32,0,8
5000,birth,33,0,5
5000,birth,36,0,11
5000,birth,37,0,37
5000,birth,39,0,18
5000,birth,40,0,6
5000,birth,44,0,5
5000,birth,48,0,17
5000,birth,49,0,57
5000,birth,55,0,8
5000,birth,56,0,38
5000,birth,63,0,9
5000,birth,66,0,8
5000,birth,71,0,42
5000,birth,72,0,21
5000,birth,73,0,10
5000,birth,75,0,31
5000,birth,78,0,47
5000,birth,80,0,10
5000,birth,82,0,26
5000,birth,99,0,6
6000,birth,108,0,47
6000,birth,112,0,7
6000,merge,49,1,57
7000,birth,116,0,91
7000,birth,118,0,20
7000,birth,120,0,49
7000,extinct,13,0,6
7000,extinct,22,0,7
7000,extinct,32,0,5
7000,extinct,33,0,5
7000,extinct,36,0,8
7000,extinct,55,0,5
7000,extinct,80,0,8
8000,birth,121,0,56
8000,split,122,1,8
8000,birth,124,0,18
8000,split,130,1,37
8000,split,131,5,15
8000,birth,134,0,28
8000,extinct,4,0,6
8000,extinct,40,0,6
8000,extinct,99,0,6
9000,birth,12,0,5
9000,split,111,1,61
9000,extinct,66,0,8
9000,extinct,72,0,5
9000,extinct,112,0,7
10000,birth,117,0,19
10000,extinct,12,0,5
10000,extinct,19,0,9
10000,merge,82,1,35
11000,split,133,55,41
11000,split,140,1,23
11000,split,143,2,23
11000,extinct,18,0,9
11000,extinct,39,0,5
11000,extinct,63,0,6
11000,extinct,122,0,8
12000,extinct,2,0,13
12000,extinct,56,0,13
12000,extinct,73,0,5
12000,extinct,120,0,5
12000,extinct,124,0,5
13000,extinct,5,0,5
13000,extinct,26,0,6
13000,extinct,27,0,5
13000,extinct,31,0,21
13000,extinct,48,0,8
13000,extinct,71,0,10
14000,extinct,14,0,5
14000,extinct,75,0,5
14000,extinct,108,0,10
14000,extinct,116,0,9
14000,extinct,118,0,14
14000,extinct,134,0,14
14000,extinct,143,0,7
15000,split,156,1,257
15000,split,158,1,7
15000,extinct,3,0,10
15000,extinct,44,0,9
16000,split,169,1,122
16000,extinct,37,0,6
16000,extinct,111,0,5
16000,extinct,117,0,8
16000,extinct,121,0,20
16000,extinct,130,0,7
16000,extinct,133,0,15
16000,extinct,158,0,7
17000,extinct,131,0,14
18000,split,176,158,6
18000,extinct,78,0,9
19000,extinct,140,0,11
21000,split,179,169,130
22000,extinct,1,0,8
22000,extinct,176,0,9
24000,merge,179,169,88
25000,split,181,169,21
27000,split,182,169,10
27000,extinct,181,0,21
30000,split,187,169,74
31000,split,188,169,62
33000,split,195,169,32
35000,split,202,169,20
35000,split,204,169,19
35000,extinct,188,0,8
36000,split,207,156,34
36000,extinct,182,0,5
37000,split,215,169,49
37000,split,216,169,22
38000,extinct,187,0,6
39000,split,221,169,327
39000,extinct,195,0,15
39000,extinct,202,0,8
40000,split,223,169,8
42000,extinct,207,0,5
43000,extinct,223,0,8
44000,split,228,169,27
44000,extinct,156,0,8
44000,extinct,216,0,67
44000,extinct,221,0,473
47000,split,234,169,9
48000,split,235,215,19
48000,split,238,169,8
49000,extinct,204,0,9
49000,extinct,228,0,7
50000,extinct,234,0,14
50000,extinct,235,0,6
51000,split,270,169,12
51000,extinct,238,0,6
52000,split,251,169,27
52000,split,271,169,505
52000,split,272,169,18
52000,split,277,169,9
53000,split,287,169,23
53000,extinct,277,0,9
54000,split,310,169,13
55000,split,314,169,5
55000,split,315,301,15
56000,split,319,271,146
56000,extinct,251,0,27
56000,extinct,314,0,5
57000,extinct,270,0,7
57000,extinct,287,0,11
58000,extinct,271,0,16
58000,extinct,272,0,8
59000,extinct,310,0,7
59000,extinct,315,0,7
61000,split,344,339,542
61000,split,346,319,1210
63000,split,349,346,42
63000,extinct,319,0,7
64000,split,359,346,1060
64000,split,360,319,15
64000,split,361,350,186
64000,split,364,346,49
64000,split,367,350,5
65000,split,369,346,10
65000,split,371,346,40
66000,split,377,346,22
66000,split,378,169,6
67000,split,392,344,88
67000,split,397,361,9
67000,split,404,346,33
67000,extinct,364,0,5
67000,extinct,369,0,10
68000,split,420,359,18
68000,split,421,344,40
68000,split,422,346,5
68000,split,438,398,18
68000,split,440,379,14
68000,split,454,346,5
68000,extinct,378,0,6
69000,split,457,359,1133
69000,split,459,361,5
69000,split,471,420,9
69000,split,473,346,10
69000,extinct,169,0,24
69000,extinct,346,0,6
69000,extinct,349,0,6
69000,extinct,367,0,5
69000,extinct,377,0,10
70000,split,492,457,56
70000,split,499,392,6
70000,split,509,359,7
70000,extinct,215,0,13
70000,extinct,361,0,7
70000,extinct,404,0,14
70000,extinct,422,0,5
70000,extinct,454,0,5
71000,split,523,344,184
71000,extinct,397,0,5
71000,extinct,420,0,18
71000,extinct,440,0,21
72000,extinct,371,0,14
72000,extinct,421,0,19
72000,extinct,438,0,12
72000,extinct,459,0,6
72000,extinct,473,0,7
72000,extinct,509,0,7
73000,split,563,457,8
73000,split,565,457,43
73000,extinct,359,0,11
73000,extinct,360,0,10
73000,extinct,499,0,6
74000,split,580,457,5
74000,split,582,457,9
74000,split,584,457,6
74000,extinct,471,0,7
75000,split,606,457,6
75000,split,609,457,6
75000,extinct,344,0,6
