step,event,lineage,other,size
5000,birth,1,0,735
5000,birth,2,0,986
5000,birth,4,0,12
5000,birth,5,0,6
5000,birth,6,0,24
5000,birth,9,0,31
5000,birth,10,0,10
5000,birth,12,0,22
5000,birth,16,0,25
5000,birth,18,0,73
5000,birth,23,0,25
5000,birth,26,0,10
5000,birth,27,0,33
5000,birth,28,0,12
5000,birth,33,0,30
5000,birth,35,0,74
5000,birth,42,0,7
5000,birth,46,0,27
5000,birth,51,0,8
5000,birth,52,0,46
5000,birth,55,0,23
5000,birth,56,0,6
5000,birth,66,0,11
7000,extinct,4,0,10
7000,extinct,42,0,5
8000,birth,108,0,5
8000,birth,113,0,5
8000,extinct,26,0,10
8000,extinct,55,0,35
9000,extinct,1,0,5
9000,extinct,23,0,20
9000,extinct,27,0,5
10000,extinct,5,0,6
10000,extinct,6,0,5
10000,extinct,9,0,26
10000,extinct,12,0,6
10000,extinct,18,0,6
10000,extinct,28,0,6
10000,extinct,33,0,10
10000,extinct,108,0,5
10000,extinct,113,0,5
11000,split,121,2,43
11000,split,122,2,10
11000,split,125,2,12
11000,extinct,10,0,12
11000,extinct,51,0,15
11000,extinct,56,0,9
11000,extinct,66,0,6
12000,split,130,121,9
13000,extinct,16,0,12
13000,extinct,46,0,8
14000,extinct,52,0,7
14000,extinct,121,0,17
15000,split,144,2,15
15000,extinct,122,0,9
15000,extinct,125,0,6
15000,extinct,130,0,9
16000,extinct,35,0,17
26000,extinct,144,0,8
30000,split,171,2,128
30000,split,172,2,22
31000,split,182,2,35
32000,split,209,182,33
32000,split,213,170,6
33000,split,251,2,5
33000,split,253,2,12
33000,extinct,172,0,11
34000,split,278,2,19
34000,split,288,2,9
35000,split,294,2,18
35000,extinct,171,0,19
35000,extinct,182,0,7
35000,extinct,209,0,10
35000,extinct,251,0,5
36000,split,318,2,25
36000,extinct,213,0,6
37000,split,325,2,11
37000,split,327,2,12
37000,extinct,253,0,12
38000,split,333,294,36
38000,extinct,288,0,5
39000,split,336,2,51
39000,extinct,278,0,6
40000,split,338,278,55
40000,split,339,2,8
40000,split,340,325,16
40000,extinct,325,0,5
41000,split,337,2,69
41000,split,342,325,29
41000,extinct,294,0,12
42000,split,344,340,50
43000,extinct,327,0,6
44000,extinct,342,0,20
45000,split,347,318,23
45000,extinct,338,0,11
45000,extinct,340,0,11
45000,extinct,344,0,49
48000,split,385,2,69
48000,split,423,318,21
48000,extinct,318,0,34
48000,extinct,336,0,9
48000,extinct,337,0,6
48000,extinct,347,0,31
49000,split,426,2,77
49000,split,428,2,13
49000,split,450,2,13
49000,extinct,333,0,13
50000,split,472,2,10
50000,split,473,2,9
50000,split,474,435,11
50000,split,479,385,7
50000,split,485,427,12
50000,split,495,2,11
50000,split,500,2,17
50000,split,515,423,7
51000,split,516,2,7
51000,split,518,474,11
51000,split,519,385,43
51000,split,556,2,5
52000,split,564,2,70
52000,split,584,2,7
52000,split,594,546,29
52000,extinct,450,0,11
52000,extinct,479,0,7
52000,extinct,485,0,5
53000,split,438,318,14
53000,split,600,2,6
53000,split,607,564,13
53000,split,608,564,11
53000,extinct,495,0,11
53000,extinct,518,0,11
