step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
40000,2872,0.4318,20822.2,338,1063,922,887,96,74,85,22882,36863,47770,0,0,0
41000,3501,0.4476,32292.6,396,1154,1268,1079,82,90,90,22190,30444,40310,0,0,0
42000,3729,0.4409,44044.7,528,1168,1321,1240,86,64,89,20854,24859,33267,0,0,0
43000,4053,0.4431,42874.2,494,1322,1439,1292,87,81,94,22261,24445,30261,0,0,0
44000,4532,0.4429,45868.1,470,1488,1404,1640,123,99,117,23410,22844,27335,0,0,0
45000,4524,0.4620,46122.1,503,1572,1472,1480,107,88,102,24785,23303,25672,0,0,0
46000,4397,0.5090,50972.3,552,1547,1365,1485,112,91,82,24306,20997,24066,0,0,0
47000,4300,0.4819,52144.0,583,1530,1373,1397,90,137,93,24760,20178,24083,0,0,0
48000,3998,0.5308,52829.5,647,1366,1399,1233,88,102,84,24709,21034,25083,0,0,0
49000,3517,0.5462,50261.8,712,1256,1131,1130,66,81,90,25178,22437,26781,0,0,0
50000,2858,0.5861,43346.5,785,1061,987,810,75,77,81,27356,25755,30444,0,0,0
51000,2492,0.5931,37125.3,783,896,860,736,62,59,84,28865,29031,34736,0,0,0
52000,2037,0.6514,22311.0,746,1044,566,427,53,61,62,30865,35992,42263,0,0,0
53000,1416,0.6674,14007.0,866,852,320,244,51,54,60,31462,40657,47604,0,0,0
54000,1037,0.6567,10116.9,865,691,229,117,25,93,33,29352,44071,51810,0,0,0
55000,744,0.6196,8120.7,746,612,102,30,7,74,21,26927,46043,55173,0,0,0
56000,671,0.5917,8229.2,771,525,115,31,8,80,28,24358,46153,56908,0,0,0
57000,1171,0.5124,12731.7,555,760,248,163,22,87,78,21392,44498,56955,0,0,0
58000,1904,0.4811,20268.6,534,984,504,416,59,132,138,18524,41177,55012,0,0,0
59000,2260,0.4814,24515.3,549,950,648,662,59,115,116,17479,38030,52065,0,0,0
60000,2799,0.4952,37676.5,587,1074,896,829,89,70,78,15708,31393,45106,0,0,0
61000,2963,0.4830,52524.4,693,1122,948,893,86,70,55,13392,23954,36108,0,0,0
62000,3257,0.4483,64019.8,717,1235,1054,968,83,78,58,12493,18648,27627,0,0,0
63000,3455,0.4654,66475.7,705,1166,1111,1178,79,82,69,12039,16759,25524,0,0,0
64000,3515,0.4768,68413.8,744,1195,1155,1165,90,101,76,11735,17117,23192,0,0,0
65000,3551,0.4709,72586.4,778,1079,1298,1174,63,86,74,12522,14764,20372,0,0,0
66000,3801,0.4736,74021.4,749,1303,1278,1220,86,81,78,12258,13970,20568,0,0,0
67000,3556,0.5022,70285.0,790,1185,1192,1179,80,70,86,13108,15754,21483,0,0,0
68000,3195,0.5224,69816.5,855,1053,1074,1068,75,66,56,14490,17037,21518,0,0,0
69000,3156,0.5101,62398.6,808,1068,1061,1027,75,58,68,16129,19432,24908,0,0,0
70000,2735,0.5408,53720.5,844,1026,828,881,62,81,81,19266,23667,29083,0,0,0
71000,2427,0.5468,42335.8,817,980,832,615,59,77,70,22326,29299,35541,0,0,0
72000,1795,0.6095,29589.0,858,880,516,399,60,78,51,24483,35273,42434,0,0,0
73000,1260,0.6524,19643.5,948,663,346,251,45,71,53,26420,40020,47624,0,0,0
74000,880,0.6784,12458.2,1060,572,176,132,27,57,38,27044,43494,51221,0,0,0
75000,754,0.5637,10133.1,802,614,117,23,18,50,13,25514,45800,54348,0,0,0
76000,698,0.5301,10054.6,740,566,98,34,10,52,33,23117,46146,55891,0,0,0
77000,962,0.5229,13126.9,637,607,250,105,15,87,49,20602,44512,56264,0,0,0
78000,1512,0.4689,20943.5,584,711,429,372,48,98,99,18482,40983,53687,0,0,0
79000,2021,0.4656,31464.1,650,844,622,555,72,97,87,16401,35085,48528,0,0,0
80000,2371,0.4534,49016.3,735,832,855,684,71,97,72,13753,26680,39827,0,0,0
81000,2618,0.4083,64626.4,848,852,915,851,86,91,92,10880,18946,30365,0,0,0
82000,2853,0.4392,75766.1,879,915,1030,908,87,94,106,10354,14245,24160,0,0,0
83000,2998,0.4286,81976.0,900,988,992,1018,121,96,89,10055,12065,19705,0,0,0
84000,3006,0.4192,81790.5,964,930,1073,1003,108,137,106,10198,12427,18514,0,0,0
85000,3022,0.4239,85337.4,1001,920,1081,1021,88,142,97,9657,11075,17715,0,0,0
86000,3040,0.4191,87567.6,1002,1005,1081,954,126,140,100,9664,10793,16968,0,0,0
87000,3029,0.4104,82198.8,997,936,1084,1009,114,126,97,10896,12418,18915,0,0,0
88000,2924,0.4484,81287.9,1040,951,1020,953,126,129,102,10799,13655,20192,0,0,0
89000,2741,0.4301,75693.4,1061,942,958,841,132,144,104,12316,15922,22177,0,0,0
90000,2496,0.4315,71110.6,1058,852,807,837,117,152,128,13056,18908,25899,0,0,0
91000,2291,0.4784,60135.1,1067,900,754,637,116,130,99,14859,23574,32210,0,0,0
92000,1729,0.5147,45700.8,1217,696,602,431,90,138,121,18488,30016,39261,0,0,0
93000,1315,0.5681,30545.7,1231,740,297,278,95,100,115,21293,37167,46794,0,0,0
94000,831,0.5187,18173.9,1209,557,161,113,45,88,82,22826,42609,52845,0,0,0
95000,655,0.5679,14402.5,1033,486,130,39,26,106,38,21628,45366,56275,0,0,0
96000,584,0.4572,14872.4,1047,428,105,51,11,83,50,18744,45720,57864,0,0,0
97000,804,0.4353,22179.2,989,506,186,112,17,138,85,15271,42907,56190,0,0,0
98000,1123,0.4559,31553.1,973,547,312,264,38,145,156,12555,38222,52617,0,0,0
99000,1596,0.4449,45015.4,1002,658,508,430,72,164,173,11217,31334,46064,0,0,0
100000,2203,0.4212,54456.4,928,816,722,665,87,156,164,11657,25238,39055,0,0,0
