step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
40000,1,586,28.92,0.80,5.52,0.39,13.25,0.02,1.24,0.009,0.134,73462.0,53665.6,3,68,3.64,1.18,1.26,3.1302,637.19,36756.0,0.0000,1.3016,5461,7.3288,247,15.9421,60787.7,86.56,3.5002,0.0,0.0000
40000,2,483,28.04,0.88,4.93,0.54,13.39,0.02,1.30,0.014,0.109,50574.0,36574.3,3,81,3.71,1.31,1.32,2.1142,470.08,45089.0,0.0000,0.9571,5461,7.3288,290,12.6806,41110.3,71.21,6.2586,0.0,0.0000
50000,0,868,33.01,0.24,5.46,0.06,11.86,0.00,1.09,0.000,0.173,350064.3,345265.2,5,56,3.41,1.10,1.11,29.5220,621.60,32777.5,0.7837,1.6629,5462,20.6407,270,66.2733,336834.9,142.23,4.1032,0.0,0.0000
50000,1,766,32.25,0.49,5.51,0.06,10.78,0.00,1.19,0.000,0.149,384007.2,372088.4,4,69,3.32,1.18,1.20,33.3407,589.74,28980.0,2.6058,1.6929,5461,20.6369,317,69.0527,372275.4,86.56,14.5909,0.0,0.0000
50000,2,669,34.21,0.89,5.66,0.04,11.45,0.01,1.27,0.007,0.138,302579.9,281778.3,4,98,3.48,1.18,1.36,24.1886,412.19,34567.0,1.5288,1.6675,5461,20.6369,341,57.0337,289220.8,71.21,25.4801,0.0,0.0000
60000,0,1056,19.22,0.38,4.43,0.15,6.70,0.02,1.12,0.013,0.141,191932.8,141603.6,4,97,2.91,1.11,1.13,10.3143,1044.97,24064.5,0.0865,2.1770,5462,9.1259,200,33.9957,170915.1,142.23,1.7957,0.0,0.0000
60000,1,944,19.08,0.25,4.26,0.33,7.00,0.01,1.10,0.010,0.127,81739.7,58506.1,3,119,3.04,1.10,1.12,3.8803,906.65,38171.7,0.0015,1.3552,5461,9.1243,216,16.5817,68080.0,86.56,3.5813,0.0,0.0000
60000,2,741,20.36,0.35,4.28,0.07,8.67,0.01,1.13,0.009,0.114,55399.9,33292.4,3,126,3.19,1.12,1.15,2.0519,412.04,49298.9,0.0000,0.9772,5461,9.1243,207,12.3397,45126.8,71.21,6.2997,0.0,0.0000
70000,0,1013,24.25,0.51,4.59,0.26,9.26,0.02,1.17,0.009,0.170,367574.9,247935.9,11,68,3.29,1.15,1.24,25.7904,1097.83,24481.1,3.8003,1.5691,5462,22.9168,202,61.5334,355362.8,142.23,3.4403,0.0,0.0000
70000,1,893,23.83,0.27,5.10,0.20,8.15,0.02,1.10,0.018,0.141,370072.3,241494.8,9,74,3.15,1.10,1.10,25.7483,641.40,27789.8,5.1879,1.6813,5461,22.9126,210,65.1056,355976.7,86.56,13.6469,0.0,0.0000
70000,2,736,25.77,0.51,5.57,0.07,7.96,0.02,1.19,0.019,0.118,337567.2,215588.6,14,102,3.21,1.20,1.19,22.4747,1028.13,32793.2,2.7310,1.7607,5461,22.9126,266,59.8356,323169.4,71.21,25.7745,0.0,0.0000
80000,0,876,23.23,1.32,4.07,0.26,9.34,0.02,1.43,0.008,0.150,218564.9,146387.6,4,63,3.30,1.23,1.51,12.6801,842.95,19468.9,0.3244,2.1210,5462,10.3633,137,34.4664,198626.2,142.23,1.5561,0.0,0.0000
80000,1,722,22.47,1.23,3.74,0.17,10.63,0.00,1.36,0.001,0.130,98561.2,52406.7,4,71,3.49,1.24,1.35,4.7021,709.13,32521.7,0.0064,1.5562,5461,10.3614,174,16.3119,83278.1,86.56,3.6863,0.0,0.0000
80000,2,613,22.05,1.94,2.99,0.37,12.57,0.00,1.54,0.002,0.126,75314.5,33197.6,6,89,3.72,1.46,1.41,3.0251,481.81,43639.0,0.0000,1.2887,5461,10.3614,131,11.9129,62220.1,71.21,5.7782,0.0,0.0000
90000,0,778,29.74,0.88,6.21,0.06,8.81,0.00,1.24,0.003,0.142,360527.2,235595.2,4,53,3.32,1.16,1.24,26.6349,880.99,22017.3,6.1279,1.5576,5462,21.9451,279,60.1921,348912.4,142.23,3.1327,0.0,0.0000
90000,1,788,30.46,0.58,5.79,0.02,10.26,0.00,1.20,0.000,0.151,388532.0,259917.6,3,83,3.28,1.15,1.20,31.5736,979.01,23739.6,6.5577,1.5129,5461,21.9411,232,66.9628,377701.9,86.56,13.8929,0.0,0.0000
90000,2,643,27.74,0.53,5.71,0.04,8.68,0.01,1.17,0.006,0.109,343093.8,232748.3,4,85,3.37,1.14,1.16,27.7650,814.27,30730.0,2.4892,1.4650,5461,21.9411,236,56.8151,331953.9,71.21,25.4816,0.0,0.0000
100000,0,897,22.19,2.21,2.68,0.27,11.36,0.01,1.65,0.002,0.169,230985.0,129938.3,4,57,3.50,1.38,1.59,13.1518,777.93,15529.6,1.0396,2.4661,5462,11.0472,113,32.9610,207413.9,142.23,1.4327,0.0,0.0000
100000,1,810,21.51,2.04,2.25,0.51,12.81,0.00,1.57,0.000,0.163,107566.9,48169.8,4,88,3.62,1.41,1.47,5.1092,829.39,30791.7,0.0455,1.8968,5461,11.0452,131,15.8516,88499.3,86.56,3.7323,0.0,0.0000
100000,2,664,20.48,1.89,2.03,0.53,12.96,0.00,1.49,0.003,0.133,72382.1,30870.3,4,78,3.60,1.24,1.50,3.3918,641.77,46502.1,0.0000,1.4390,5461,11.0452,120,12.0389,57803.8,71.21,6.0538,0.0,0.0000
110000,0,904,26.89,0.71,5.15,0.16,8.48,0.00,1.26,0.001,0.150,358823.8,231142.5,7,52,3.14,1.18,1.25,25.4370,1129.84,20880.8,9.3176,1.8156,5462,23.2165,235,56.0007,344741.3,142.23,3.4878,0.0,0.0000
110000,1,877,27.46,0.65,5.43,0.08,8.84,0.00,1.21,0.002,0.150,388321.6,256472.9,9,131,3.28,1.14,1.19,31.1842,779.36,25339.7,7.4096,1.5563,5461,23.2123,236,63.2778,378399.6,86.56,14.5087,0.0,0.0000
110000,2,717,26.64,0.70,5.01,0.06,9.95,0.00,1.22,0.003,0.130,356785.3,235888.2,6,100,3.39,1.19,1.21,28.1920,753.50,33385.8,2.5822,1.5923,5461,23.2123,199,59.6966,344489.8,71.21,24.8603,0.0,0.0000
120000,0,756,28.91,0.49,5.04,0.09,10.27,0.00,1.13,0.000,0.138,226217.0,138089.1,7,93,3.26,1.13,1.09,13.0370,900.60,18768.5,0.7902,2.4341,5462,11.1225,157,33.8688,202838.4,142.23,1.5153,0.0,0.0000
120000,1,696,28.69,0.41,4.78,0.20,11.88,0.00,1.14,0.000,0.137,106905.2,53674.1,7,101,3.27,1.12,1.14,4.8413,763.40,32405.3,0.0204,2.1448,5461,11.1204,155,15.6073,85508.3,86.56,3.5491,0.0,0.0000
120000,2,651,27.45,0.62,4.18,0.30,11.32,0.00,1.21,0.002,0.123,78909.5,42837.9,7,90,3.29,1.19,1.22,3.7378,628.75,45267.7,0.0000,1.6227,5461,11.1204,137,11.4123,62774.5,71.21,5.9550,0.0,0.0000
130000,0,798,38.05,0.01,5.30,0.00,13.71,0.00,1.00,0.000,0.174,351550.1,189627.8,10,72,3.58,1.00,1.00,24.5003,967.49,16214.8,12.5426,2.3595,5462,21.9929,112,51.1246,330635.2,142.23,3.5608,0.0,0.0000
130000,1,735,37.65,0.01,5.70,0.00,13.11,0.00,1.00,0.000,0.158,411842.4,255734.0,12,84,3.54,1.00,1.00,35.2451,1561.15,23869.7,10.4299,1.8463,5461,21.9888,96,62.4349,396952.0,86.56,14.5426,0.0,0.0000
130000,2,626,37.39,0.00,6.35,0.01,12.33,0.00,1.00,0.000,0.134,352260.4,208973.3,9,89,3.46,1.00,1.00,28.0026,886.64,31812.2,4.4756,1.9533,5461,21.9888,121,55.7327,335345.7,71.21,24.9987,0.0,0.0000
140000,0,634,34.41,0.00,5.04,0.00,12.17,0.00,1.00,0.000,0.125,249555.1,117797.4,12,51,3.46,1.00,1.00,14.7617,821.75,12387.9,3.3689,3.4515,5462,11.8623,104,29.7070,215854.7,142.23,1.4718,0.0,0.0000
140000,1,717,34.83,0.00,4.66,0.00,12.76,0.00,1.00,0.000,0.143,128161.7,57303.3,12,122,3.47,1.00,1.00,7.6183,1028.88,27226.9,0.1973,2.4833,5461,11.8601,68,15.1735,103413.4,86.56,3.3560,0.0,0.0000
140000,2,546,34.38,0.00,4.71,0.00,12.48,0.00,1.00,0.000,0.107,92398.8,36301.1,10,86,3.46,1.00,1.00,4.9476,704.54,42197.1,0.0082,2.2039,5461,11.8601,82,11.0911,70560.1,71.21,5.9165,0.0,0.0000
150000,0,798,31.77,0.00,4.55,0.00,11.34,0.00,1.00,0.000,0.145,341854.7,187810.4,12,81,3.27,1.00,1.00,27.5421,1368.83,14646.8,19.3284,3.2008,5462,19.8328,55,44.9574,312513.9,142.23,3.3415,0.0,0.0000
150000,1,761,32.79,0.00,4.76,0.00,11.64,0.00,1.00,0.000,0.142,412936.3,258179.3,15,95,3.37,1.00,1.00,41.2499,2122.62,21013.8,12.2457,2.1018,5461,19.8292,38,59.4106,395993.4,86.56,14.9449,0.0,0.0000
150000,2,599,32.15,0.00,4.78,0.00,11.30,0.00,1.00,0.000,0.110,372458.5,229572.0,11,73,3.36,1.00,1.00,35.6890,1518.41,26613.9,5.4813,1.9452,5461,19.8292,55,53.4684,356053.1,71.21,24.3426,0.0,0.0000
160000,0,768,31.47,0.01,5.02,0.00,10.70,0.00,1.00,0.000,0.138,254041.6,132302.9,8,86,3.37,1.01,1.00,18.0902,1143.36,14581.6,3.2892,4.0413,5462,11.4275,62,28.8244,214214.0,142.23,1.3502,0.0,0.0000
160000,1,690,30.99,0.00,4.74,0.00,10.75,0.00,1.00,0.000,0.123,136445.0,68683.4,9,87,3.46,1.00,1.00,9.6441,1066.72,25785.1,0.1538,3.5907,5461,11.4254,75,13.9530,100715.9,86.56,3.3930,0.0,0.0000
160000,2,555,33.06,0.00,5.15,0.00,11.38,0.00,1.00,0.000,0.105,102238.0,49687.8,9,100,3.39,1.00,1.00,6.7260,741.15,37752.4,0.0136,2.9090,5461,11.4254,69,10.3024,73626.6,71.21,5.5508,0.0,0.0000
170000,0,762,32.28,0.00,4.37,0.00,11.77,0.00,1.00,0.000,0.140,355273.6,213805.9,13,86,3.37,1.00,1.00,32.3398,1228.64,17209.2,16.4373,3.2902,5462,19.6111,35,46.9144,325471.2,142.23,3.2966,0.0,0.0000
170000,1,776,32.01,0.01,4.47,0.00,11.52,0.00,1.00,0.004,0.142,382012.3,246426.9,20,77,3.30,1.00,1.00,37.2155,1423.20,19981.8,14.3370,2.3872,5461,19.6075,31,53.6387,361039.3,86.56,13.1992,0.0,0.0000
170000,2,631,32.43,0.00,4.48,0.00,11.73,0.00,1.00,0.000,0.118,385345.5,245665.9,14,64,3.24,1.00,1.00,38.1994,1564.94,23383.9,8.1149,2.5683,5461,19.6075,31,55.9365,362649.9,71.21,23.7773,0.0,0.0000
180000,0,789,32.90,0.00,4.11,0.00,12.34,0.00,1.00,0.000,0.148,258979.0,145965.5,13,71,3.41,1.00,1.00,20.6697,1029.79,15782.8,3.0839,4.6739,5462,11.3771,28,28.5459,213056.3,142.23,1.5052,0.0,0.0000
180000,1,681,31.42,0.01,4.25,0.00,11.43,0.00,1.00,0.000,0.122,134929.0,71312.4,12,89,3.33,1.00,1.00,9.9436,797.69,25935.8,0.1863,4.3280,5461,11.3750,51,12.4042,91720.8,86.56,3.3541,0.0,0.0000
180000,2,575,32.29,0.00,4.13,0.00,12.02,0.00,1.00,0.000,0.106,104635.0,48585.0,11,115,3.31,1.00,1.00,6.9112,795.60,36945.0,0.0518,3.6021,5461,11.3750,44,9.3052,68962.2,71.21,5.5109,0.0,0.0000
190000,0,740,31.71,0.01,4.22,0.00,11.61,0.00,1.00,0.000,0.135,352090.2,212035.5,10,92,3.19,1.00,1.01,30.5171,1411.52,13028.4,20.3032,3.9476,5462,18.9531,29,44.5426,315325.7,142.23,3.4396,0.0,0.0000
190000,1,749,30.50,0.00,3.55,0.00,11.70,0.00,1.00,0.000,0.129,355613.8,227214.1,10,85,3.21,1.00,1.00,33.3515,1078.57,19708.2,14.6516,3.2908,5461,18.9496,14,46.8632,325666.2,86.56,13.8251,0.0,0.0000
190000,2,651,31.81,0.01,4.20,0.00,11.69,0.00,1.00,0.000,0.120,391837.3,251895.8,10,90,3.29,1.00,1.00,41.6604,1502.06,31477.1,6.0567,2.4499,5461,18.9496,25,60.8107,370348.7,71.21,22.7121,0.0,0.0000
200000,0,778,30.89,0.00,4.49,0.00,10.96,0.00,1.00,0.000,0.137,261504.9,149095.0,16,66,3.23,1.00,1.00,20.0005,1265.03,14164.2,3.3844,5.2415,5462,11.4263,23,28.0296,209873.5,142.23,1.4618,0.0,0.0000
200000,1,701,30.41,0.00,4.19,0.00,11.02,0.00,1.00,0.000,0.122,132155.7,67596.7,16,89,3.08,1.00,1.00,9.2008,726.74,26229.0,0.3347,4.8083,5461,11.4242,36,11.0409,83994.9,86.56,3.2741,0.0,0.0000
200000,2,546,30.93,0.00,4.65,0.00,10.82,0.00,1.00,0.000,0.097,104903.5,56445.5,15,111,3.29,1.00,1.00,7.8059,483.91,38622.1,0.0023,4.2044,5461,11.4242,50,8.6026,63078.4,71.21,5.4683,0.0,0.0000
210000,0,801,31.00,0.01,4.29,0.00,11.19,0.00,1.01,0.000,0.142,366407.0,225800.2,13,90,3.24,1.01,1.01,33.3406,1069.85,14284.1,18.4826,4.2978,5462,19.3822,12,46.9612,325992.8,142.23,3.1475,0.0,0.0000
210000,1,776,30.62,0.00,4.36,0.00,10.94,0.00,1.00,0.000,0.136,376816.5,241161.7,13,101,3.27,1.00,1.00,36.4353,1249.96,19784.1,13.6223,3.1546,5461,19.3787,9,51.6010,349093.9,86.56,13.6106,0.0,0.0000
210000,2,585,31.33,0.00,5.09,0.00,10.57,0.00,1.00,0.000,0.105,366412.3,240531.7,13,88,3.25,1.00,1.00,36.3224,891.58,25617.8,8.2051,3.0018,5461,19.3787,19,51.6614,339418.4,71.21,24.1069,0.0,0.0000
220000,0,684,30.84,0.00,5.12,0.00,10.30,0.00,1.00,0.000,0.120,256625.3,145616.0,15,70,3.20,1.00,1.00,20.1762,1115.23,15203.3,2.9322,5.2375,5462,11.2249,43,27.8441,205168.6,142.23,1.3534,0.0,0.0000
220000,1,694,30.71,0.01,4.16,0.00,11.17,0.00,1.00,0.000,0.122,136142.6,70934.6,13,99,3.15,1.00,1.00,10.0532,725.45,25111.5,0.2178,4.4361,5461,11.2228,62,12.2359,91771.4,86.56,3.2522,0.0,0.0000
220000,2,572,30.80,0.00,5.02,0.00,10.38,0.00,1.00,0.000,0.101,105049.3,47037.1,15,112,3.18,1.00,1.00,7.1071,768.92,36164.7,0.0262,4.0529,5461,11.2228,27,8.9768,64794.3,71.21,5.5057,0.0,0.0000
230000,0,782,31.12,0.01,4.79,0.00,10.76,0.00,1.00,0.001,0.140,362730.7,214507.7,21,108,3.19,1.00,1.00,33.4063,2123.86,15457.9,16.5953,4.2216,5462,18.7593,11,48.6456,323117.9,142.23,3.6729,0.0,0.0000
230000,1,719,30.78,0.00,4.55,0.00,10.84,0.00,1.00,0.000,0.127,383341.9,240474.8,16,88,3.18,1.00,1.00,36.9417,1334.39,20629.8,15.1304,3.3183,5461,18.7559,9,52.9244,353430.4,86.56,12.7925,0.0,0.0000
230000,2,674,30.67,0.01,4.47,0.00,10.85,0.00,1.00,0.000,0.117,350744.4,220181.9,17,87,3.15,1.00,1.00,33.9189,1270.85,24385.1,7.9082,3.1793,5461,18.7559,16,49.5218,321718.7,71.21,24.1045,0.0,0.0000
240000,0,749,30.41,0.02,4.07,0.00,11.10,0.00,1.00,0.000,0.130,257459.5,143310.7,16,57,3.13,1.00,1.00,19.9608,1165.88,15948.4,3.3773,6.1196,5462,11.2168,28,26.6507,197161.4,142.23,1.4885,0.0,0.0000
240000,1,680,30.95,0.07,3.62,0.00,11.72,0.00,1.03,0.000,0.120,132602.1,67508.0,16,108,3.08,1.04,1.03,9.6335,857.52,26949.5,0.3140,5.0429,5461,11.2148,14,11.1945,82039.5,86.56,3.1893,0.0,0.0000
240000,2,524,30.37,0.00,3.74,0.00,11.45,0.00,1.00,0.000,0.090,103066.4,50816.8,15,113,3.10,1.00,1.00,7.3442,376.90,37811.9,0.0491,4.4965,5461,11.2148,16,7.7979,58317.4,71.21,5.4205,0.0,0.0000
250000,0,746,31.06,0.00,3.62,0.00,11.91,0.00,1.00,0.000,0.132,345357.0,210299.4,20,93,3.20,1.00,1.00,30.5318,1520.25,14415.4,17.7371,5.5225,5462,18.7829,19,41.9031,292701.9,142.23,3.3576,0.0,0.0000
250000,1,791,31.24,0.01,3.97,0.00,11.63,0.00,1.01,0.000,0.142,386198.3,266103.2,18,129,3.12,1.01,1.00,39.3138,1924.53,21218.5,15.0814,3.4559,5461,18.7794,14,53.3136,354731.9,86.56,13.5629,0.0,0.0000
250000,2,719,31.00,0.03,4.64,0.00,10.79,0.00,1.02,0.001,0.127,362350.3,244814.8,20,113,3.22,1.02,1.02,36.9253,1429.13,27714.8,7.0518,4.3026,5461,18.7794,13,50.7317,321614.4,71.21,23.8505,0.0,0.0000
260000,0,713,31.60,0.00,4.76,0.00,11.03,0.00,1.00,0.001,0.129,254853.9,145137.3,19,67,3.14,1.00,1.00,19.6626,999.69,15158.2,3.5365,7.1669,5462,11.3342,44,24.9344,183397.6,142.23,1.5030,0.0,0.0000
260000,1,668,31.03,0.02,3.81,0.00,11.66,0.00,1.01,0.000,0.119,127874.7,62722.0,14,102,3.16,1.01,1.01,8.4607,1012.25,26672.6,0.3390,5.0746,5461,11.3321,27,10.2621,77181.0,86.56,3.1432,0.0,0.0000
260000,2,597,31.13,0.07,4.04,0.00,11.38,0.00,1.03,0.000,0.106,107883.6,54010.6,13,116,3.12,1.04,1.04,7.6458,1094.30,36786.3,0.1021,4.4901,5461,11.3321,22,8.5514,63260.0,71.21,5.6132,0.0,0.0000
270000,0,679,31.29,0.00,4.24,0.00,11.41,0.00,1.00,0.000,0.122,348199.9,213493.2,13,78,3.22,1.00,1.00,32.0941,1206.11,12072.3,18.0534,6.0995,5462,18.1349,35,42.1437,288958.8,142.23,3.2205,0.0,0.0000
270000,1,681,31.72,0.02,3.76,0.00,12.06,0.00,1.01,0.000,0.124,363631.7,234130.5,16,118,3.25,1.01,1.01,35.1684,1280.22,22467.5,11.5822,4.6184,5461,18.1316,19,49.7477,319558.8,86.56,11.3944,0.0,0.0000
270000,2,647,32.26,0.01,3.97,0.00,12.14,0.00,1.00,0.000,0.119,377663.5,248684.3,16,96,3.23,1.00,1.00,39.9303,1856.34,28850.0,7.6693,3.1799,5461,18.1316,13,56.3348,348704.0,71.21,25.7050,0.0,0.0000
280000,0,653,33.21,0.05,4.41,0.00,12.10,0.00,1.02,0.000,0.125,245968.5,135971.6,13,73,3.28,1.02,1.02,19.0218,1040.32,15285.4,3.8377,7.0398,5462,11.0940,28,23.8300,176052.2,142.23,1.3811,0.0,0.0000
280000,1,668,33.09,0.00,3.92,0.00,12.62,0.00,1.00,0.000,0.125,136229.9,72911.3,10,82,3.19,1.00,1.00,9.9823,1131.84,27313.0,0.4614,4.9190,5461,11.0919,13,11.5370,87087.4,86.56,3.1529,0.0,0.0000
280000,2,535,30.88,0.00,4.45,0.00,10.99,0.00,1.00,0.000,0.095,108773.8,62803.2,11,111,3.13,1.00,1.00,8.4561,723.14,37287.5,0.0656,4.2203,5461,11.0919,20,8.9662,66875.1,71.21,5.5138,0.0,0.0000
290000,0,735,34.17,0.00,3.31,0.00,13.77,0.00,1.00,0.000,0.143,355620.7,232893.8,15,88,3.35,1.00,1.00,33.5455,1467.67,13695.2,17.0363,5.3943,5462,18.7973,1,43.0260,303669.6,142.23,3.1667,0.0,0.0000
290000,1,757,33.08,0.03,3.78,0.00,12.71,0.00,1.01,0.001,0.144,397462.7,274856.1,20,89,3.34,1.00,1.01,42.1332,1823.36,23804.3,14.2613,3.8573,5461,18.7938,31,54.6696,362180.2,86.56,14.2134,0.0,0.0000
290000,2,629,31.96,0.03,3.47,0.00,12.44,0.00,1.02,0.000,0.115,347964.7,224124.0,16,86,3.22,1.02,1.02,34.2752,982.40,26753.7,7.5658,4.4967,5461,18.7938,4,47.9772,304989.8,71.21,22.8056,0.0,0.0000
300000,0,721,33.36,0.05,3.80,0.00,12.78,0.00,1.01,0.000,0.138,258318.7,160225.8,8,85,3.29,1.01,1.02,20.8614,715.26,14242.8,2.7469,7.0943,5462,11.6007,15,24.3681,187917.6,142.23,1.3812,0.0,0.0000
300000,1,658,33.46,0.03,3.41,0.00,13.25,0.00,1.01,0.002,0.125,142014.6,77404.6,8,96,3.38,1.01,1.02,10.5245,772.74,27133.2,0.4514,5.3094,5461,11.5985,17,11.8084,88684.0,86.56,3.3804,0.0,0.0000
300000,2,558,32.97,0.06,3.65,0.00,12.71,0.01,1.02,0.002,0.105,101715.5,51041.9,7,123,3.44,1.03,1.03,6.8620,829.36,38581.3,0.0490,4.7371,5461,11.5985,25,7.2263,54657.6,71.21,5.3216,0.0,0.0000
