step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
40000,1,662,40.64,4.81,5.22,0.02,14.26,0.91,2.17,0.216,0.186,117852.3,71882.2,3,117,4.67,2.42,1.55,4.4732,521.86,32027.3,0.0122,4.1165,5461,11.9154,67,11.2992,76891.1,81.35,3.7801,0.0,0.0000
40000,2,513,33.45,3.08,3.76,0.00,14.34,0.67,1.81,0.168,0.125,76648.0,41443.7,2,139,4.27,1.99,1.36,2.0105,265.22,38839.8,0.0033,4.2316,5461,11.9154,52,5.2613,34633.9,53.21,7.6847,0.0,0.0000
50000,0,1126,32.31,3.71,4.50,0.13,10.66,0.88,1.97,0.223,0.243,424566.5,233511.0,4,93,3.91,2.19,1.47,29.3287,1208.07,25869.2,6.0222,0.9699,5462,24.1918,68,71.6466,417618.8,165.42,3.1744,0.0,0.0000
50000,1,1075,32.52,3.75,4.78,0.02,10.50,0.94,1.99,0.227,0.236,385358.5,214000.2,3,106,3.86,2.20,1.52,24.9699,920.57,28431.4,7.7039,1.7454,5461,24.1874,82,59.4871,371118.6,81.35,17.9048,0.0,0.0000
50000,2,848,33.95,3.67,4.84,0.07,11.37,0.79,2.00,0.206,0.193,285347.6,155345.7,4,148,4.13,2.23,1.51,17.1476,499.36,31997.9,3.7324,2.2952,5461,24.1874,116,40.4309,265529.2,53.21,33.0461,0.0,0.0000
60000,0,1127,27.98,2.75,4.77,0.02,9.03,0.66,1.76,0.155,0.212,243419.4,138091.3,4,144,3.65,1.92,1.34,11.9143,882.41,27618.4,0.0783,2.9590,5462,12.3084,38,31.8391,216021.4,165.42,0.9284,0.0,0.0000
60000,1,872,27.03,2.51,4.08,0.02,9.95,0.49,1.68,0.127,0.166,118883.2,58717.5,5,145,3.65,1.84,1.33,4.5353,468.15,32552.2,0.0160,3.5501,5461,12.3061,52,12.5398,83637.4,81.35,4.0005,0.0,0.0000
60000,2,657,26.00,2.24,3.51,0.03,10.72,0.49,1.59,0.111,0.125,77741.3,32043.2,4,178,3.83,1.73,1.24,2.0771,173.50,39237.3,0.0054,3.6849,5461,12.3061,34,5.8351,41119.6,53.21,7.6965,0.0,0.0000
70000,0,1382,22.97,2.30,3.33,0.11,7.84,0.49,1.69,0.132,0.215,439017.5,318293.1,9,123,3.12,1.77,1.42,26.8715,1166.83,25761.4,4.0353,1.1639,5462,27.0843,99,72.0626,429166.4,165.42,2.5444,0.0,0.0000
70000,1,1087,26.65,3.28,4.31,0.17,7.90,0.77,1.99,0.191,0.195,408356.9,291057.2,12,136,3.46,2.11,1.57,23.4653,767.36,29946.5,6.2629,1.5985,5461,27.0793,141,64.8696,394162.8,81.35,18.1477,0.0,0.0000
70000,2,846,27.47,3.04,5.12,0.22,8.30,0.96,1.87,0.227,0.162,271241.2,193093.3,11,133,3.66,2.05,1.41,14.1059,492.67,36094.8,2.5986,2.1895,5461,27.0793,99,40.1549,252329.8,53.21,33.0567,0.0,0.0000
80000,0,981,34.43,6.15,4.81,0.08,9.38,0.89,2.89,0.268,0.230,226320.0,117047.3,5,141,3.98,3.24,1.75,9.2580,885.58,29915.6,0.0450,2.8475,5462,11.8001,67,32.7825,199413.7,165.42,0.8017,0.0,0.0000
80000,1,666,31.11,4.66,4.09,0.01,10.46,0.73,2.34,0.198,0.146,109844.3,54204.5,4,121,3.94,2.67,1.49,3.5247,301.85,33826.9,0.0249,2.9971,5461,11.7979,61,12.8562,80017.6,81.35,4.0575,0.0,0.0000
80000,2,531,31.38,4.68,3.70,0.01,10.70,0.68,2.38,0.190,0.116,72967.6,34692.6,3,168,3.96,2.68,1.51,1.7350,108.62,39434.6,0.0004,3.1766,5461,11.7979,46,6.4564,41642.3,53.21,7.7955,0.0,0.0000
90000,0,1249,26.69,4.29,3.50,0.01,8.51,0.68,2.23,0.213,0.233,383869.2,208868.4,4,111,3.50,2.54,1.51,21.9895,608.87,26495.5,3.0785,0.9122,5462,24.3304,76,71.4357,376313.1,165.42,2.4403,0.0,0.0000
90000,1,1126,30.35,5.18,4.03,0.02,9.01,0.76,2.53,0.226,0.235,378583.6,190712.5,4,113,3.66,2.80,1.75,20.2137,888.84,29217.9,5.4084,1.2893,5461,24.3259,34,67.4142,367066.1,81.35,15.8676,0.0,0.0000
90000,2,688,35.94,6.39,5.22,0.01,9.83,1.02,2.91,0.307,0.169,263514.0,138249.9,3,134,4.13,3.32,1.81,13.7504,215.31,36660.4,1.4074,2.0073,5461,24.3259,107,43.2778,245911.5,53.21,34.0413,0.0,0.0000
100000,0,867,34.83,5.39,4.23,0.03,11.82,0.87,2.59,0.238,0.214,226740.8,98593.1,2,85,4.28,2.88,1.84,9.1865,1201.72,27670.1,0.0622,2.6247,5462,11.3643,83,33.0991,202044.5,165.42,1.0151,0.0,0.0000
100000,1,747,33.11,5.02,4.29,0.01,11.13,0.87,2.45,0.241,0.174,110841.8,52375.4,2,99,4.13,2.74,1.63,3.6840,620.40,31059.4,0.0277,2.8086,5461,11.3623,60,12.6805,83218.4,81.35,3.8400,0.0,0.0000
100000,2,523,31.92,4.72,3.76,0.00,11.13,0.77,2.39,0.218,0.118,71905.5,32287.1,2,120,4.06,2.68,1.53,1.6577,281.08,37714.0,0.0021,2.7075,5461,11.3623,61,7.0031,45164.6,53.21,8.0611,0.0,0.0000
