step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,9.47,24,0,0,0,9,0,1.00,24,0.000,2996,2.34,174.37,6.20,323,0,0,0,1.00,1.00,1.00,3,6,6,18.1,24.579,9,1.052,0.454,10
100000,5.08,11,0,0,0,5,0,1.00,30,0.000,2991,0.51,105.17,0.93,323,2,0,0,1.00,1.00,1.00,1,3,2,39.2,7.734,5,1.015,0.471,10
100000,12.22,12,0,0,0,12,0,1.00,26,0.000,2987,-0.00,123.04,1.18,414,0,0,0,1.00,1.00,1.00,3,4,5,18.6,53.181,12,1.019,0.521,11
100000,3.12,15,0,0,0,3,0,1.00,28,0.000,2985,1.95,161.05,5.57,323,0,0,0,1.00,1.00,1.00,2,2,2,11.3,15.602,3,1.040,0.498,9
100000,19.74,81,0,0,0,18,0,1.00,18,0.000,2954,0.00,401.24,39.59,323,1,2,0,1.00,1.00,1.00,3,7,3,30.6,44.012,18,1.096,0.434,9
100000,18.68,36,0,0,0,19,0,1.00,20,0.000,2939,1.91,196.29,7.86,323,1,2,0,1.00,1.00,1.00,4,4,6,31.4,48.868,19,0.983,0.461,10
100000,1.80,17,0,0,0,2,0,1.00,30,0.000,2909,0.00,139.34,4.19,323,0,0,0,1.00,1.00,1.00,1,2,1,18.2,8.044,2,0.902,0.519,9
100000,17.13,21,0,0,0,19,0,1.00,12,0.000,2904,2.38,290.03,41.76,323,0,0,0,1.00,1.00,1.00,4,4,8,21.8,85.644,19,0.902,0.518,9
100000,10.96,81,0,0,0,10,0,1.00,20,0.000,2890,2.15,341.74,38.32,323,2,2,0,1.00,1.00,1.00,2,5,3,42.2,37.488,10,1.096,0.434,9
100000,6.46,12,0,0,0,7,0,1.00,22,0.000,2869,0.00,89.03,2.18,323,0,1,0,1.00,1.00,1.00,2,2,8,24.8,0.006,7,0.923,0.405,9
100000,10.20,32,0,0,0,10,0,1.00,26,0.000,2852,1.60,519.80,279.08,323,0,0,0,1.00,1.00,1.00,3,2,6,17.0,48.013,10,1.020,0.458,10
