step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
57000,805,0.6273,6846.1,691,576,154,75,16,80,59,35280,43539,48019,0,0,0
58000,1343,0.5562,13267.4,591,805,332,206,29,105,79,32215,40811,46348,0,0,0
59000,2325,0.5501,17887.7,457,1121,649,555,84,134,127,29815,38004,44868,0,0,0
60000,2595,0.6050,23355.9,586,1104,829,662,82,120,128,28615,33763,41989,0,0,0
61000,3234,0.6163,32118.3,667,1340,1196,698,111,136,145,25685,28710,38820,0,0,0
62000,3789,0.5753,39572.4,662,1414,1426,949,119,111,142,21804,25486,35477,0,0,0
63000,4284,0.5726,46209.0,638,1691,1518,1075,105,146,132,19506,23099,33597,0,0,0
64000,4874,0.5548,47425.5,585,1916,1758,1200,138,135,129,19634,21638,32124,0,0,0
65000,5022,0.5611,50388.7,609,1776,1925,1321,122,139,148,18035,21103,31296,0,0,0
66000,4632,0.5771,47916.6,648,1561,1828,1243,146,133,159,19497,21141,31821,0,0,0
67000,4524,0.5701,45866.1,658,1628,1657,1239,142,115,169,20313,21620,32431,0,0,0
68000,4347,0.6087,45047.6,674,1651,1520,1176,162,106,149,20534,23298,33079,0,0,0
69000,3745,0.6056,39744.3,709,1517,1329,899,116,126,131,24398,25673,33837,0,0,0
70000,3594,0.6313,33438.4,686,1465,1275,854,119,121,124,26508,30063,36862,0,0,0
71000,2761,0.6907,23546.5,758,1169,919,673,108,110,135,29544,34983,41199,0,0,0
72000,1927,0.7634,14249.9,961,911,609,407,56,123,102,33258,39263,44022,0,0,0
73000,1268,0.8375,8423.2,1239,627,398,243,35,123,80,36117,42051,44973,0,0,0
74000,900,0.8356,5083.3,1312,542,230,128,24,99,64,37849,43687,45623,0,0,0
75000,541,0.8577,3062.9,1372,385,125,31,11,74,23,39342,44432,45795,0,0,0
76000,334,0.6946,3105.8,1159,246,72,16,4,47,14,39842,44088,44992,0,0,0
77000,470,0.6489,5282.6,676,359,77,34,7,41,27,38492,43324,44668,0,0,0
78000,1003,0.5543,10048.7,456,594,279,130,22,97,74,35635,41642,45290,0,0,0
79000,1939,0.5771,18972.6,484,889,624,426,78,157,122,31366,37910,44009,0,0,0
80000,2713,0.5511,30915.2,543,1167,916,630,117,122,132,27162,32229,39413,0,0,0
81000,3212,0.5676,37549.4,587,1286,1101,825,120,97,147,24678,28465,36289,0,0,0
82000,3428,0.5826,44050.1,678,1322,1132,974,114,104,153,22795,24984,32600,0,0,0
83000,3785,0.5443,45755.8,627,1372,1390,1023,122,139,164,22588,23611,30310,0,0,0
84000,3857,0.5071,42491.0,534,1278,1570,1009,133,125,144,23390,23581,29889,0,0,0
85000,3733,0.5406,45563.4,604,1313,1613,807,145,126,162,21847,21634,30050,0,0,0
86000,3682,0.5486,44380.4,634,1280,1548,854,128,129,179,23110,21898,30276,0,0,0
87000,3514,0.5820,47896.4,698,1236,1414,864,119,139,142,21874,21622,29249,0,0,0
88000,3513,0.5935,49073.6,767,1239,1378,896,135,121,148,20655,22731,29141,0,0,0
89000,3011,0.6579,42316.2,832,1156,1173,682,136,96,130,24216,25616,31641,0,0,0
90000,2675,0.6546,32418.4,835,1053,954,668,130,80,120,28696,30012,35056,0,0,0
91000,2054,0.7327,22543.9,894,860,680,514,108,97,99,32304,34868,38791,0,0,0
92000,1580,0.7747,12683.3,1001,717,504,359,70,106,90,36259,38605,42143,0,0,0
93000,1033,0.8538,7058.8,1309,507,309,217,43,101,82,38330,41155,44489,0,0,0
94000,638,0.9091,4569.2,1663,335,200,103,25,89,46,39318,42538,45265,0,0,0
95000,341,0.8622,3232.6,1583,232,95,14,12,60,11,40325,43050,44834,0,0,0
96000,346,0.6936,3489.8,981,284,54,8,6,43,7,40397,43062,44393,0,0,0
97000,457,0.6018,4762.8,704,349,84,24,11,65,23,39086,42797,44562,0,0,0
98000,932,0.5719,9861.9,540,569,240,123,27,101,69,35730,41005,44471,0,0,0
99000,1493,0.5090,15247.2,434,682,510,301,80,101,99,33021,38134,43296,0,0,0
100000,1687,0.5525,26932.6,651,751,547,389,78,78,76,28910,32787,38090,0,0,0
