step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,1055,33.7,1.4,1.4,3.5,29.5,0.0,1.32,6.2,396,864,66.43,23.81,521,421,113,0.1,1.32,1.34,1.32,5.11,6.34,6.57,25.5,0.962,0.487,7.94
5000,25,68,71.6,2.8,1.6,4.9,50.2,0.0,1.54,1.5,31,987,127.04,38.21,68,0,0,0.2,1.69,1.48,1.49,6.41,8.13,7.91,19.1,1.201,0.445,8.40
5000,47,63,20.3,1.5,0.3,4.9,16.2,0.0,1.47,7.2,32,1036,55.26,12.45,25,38,0,0.0,1.51,1.30,1.57,4.62,5.27,7.25,25.7,0.939,0.326,8.03
5000,8,62,32.3,0.6,0.4,0.3,29.4,0.0,1.16,3.8,23,670,57.11,22.36,0,0,62,0.0,1.18,1.20,1.12,4.65,6.45,5.56,48.8,1.036,0.551,6.84
5000,19,36,34.7,0.0,1.7,8.2,25.0,0.0,1.00,9.4,10,408,46.19,9.99,0,0,36,0.0,1.00,1.00,1.00,4.94,5.89,6.08,44.9,1.171,0.473,8.33
5000,4,28,69.7,4.7,0.2,0.1,67.9,0.0,2.04,0.1,12,1512,97.05,30.71,0,7,21,0.1,1.81,2.44,1.95,9.07,8.61,8.54,43.4,0.905,0.557,8.61
5000,39,28,29.9,3.8,0.7,0.9,27.4,0.0,1.70,1.6,13,1616,63.45,24.35,3,22,3,0.0,1.76,1.77,1.64,6.25,8.82,8.18,31.4,0.831,0.556,8.82
5000,18,24,10.5,0.0,0.0,0.0,13.3,0.0,1.00,20.2,6,648,30.74,19.22,0,24,0,0.0,1.00,1.00,1.00,3.12,4.92,4.54,27.4,0.780,0.543,9.79
5000,11,24,36.6,0.8,0.3,10.5,32.3,0.1,1.13,0.4,14,781,94.84,26.23,21,3,0,0.1,1.25,1.06,1.11,5.17,6.92,6.71,19.0,0.928,0.684,6.92
5000,59,23,77.7,19.4,0.2,0.0,36.3,0.0,5.73,0.0,17,1048,161.61,65.38,18,5,0,0.1,5.54,6.16,5.61,6.48,7.48,7.48,24.5,1.025,0.490,7.48
5000,50,22,46.1,1.1,13.5,0.0,35.0,0.0,1.08,0.9,12,1494,150.07,67.53,14,8,0,0.0,1.10,1.06,1.09,6.73,7.27,7.32,25.6,0.910,0.506,7.50
5000,38,20,30.2,0.0,4.1,1.0,25.3,0.0,1.00,1.5,14,823,79.05,62.99,0,20,0,0.0,1.00,1.00,1.00,4.50,5.55,6.30,34.3,1.005,0.498,6.30
5000,13,19,58.9,3.8,2.7,0.0,47.6,0.0,1.39,0.0,13,952,95.24,33.82,0,0,19,0.3,1.66,1.00,1.46,5.47,7.37,7.37,51.0,1.011,0.579,7.37
5000,45,19,33.1,4.4,0.4,13.9,16.5,0.2,1.88,4.8,11,822,65.40,9.03,19,0,0,0.2,2.98,1.00,1.80,5.68,7.63,5.53,15.9,1.021,0.529,7.79
5000,35,15,155.2,0.0,0.9,0.0,116.8,0.0,1.00,0.0,6,1220,217.25,69.20,0,1,14,0.0,1.00,1.00,1.00,10.47,10.87,10.87,46.2,1.324,0.412,10.87
5000,10,14,55.2,2.3,0.0,0.3,65.8,0.0,1.56,0.0,4,1010,185.93,94.74,0,14,0,0.0,1.68,1.00,1.79,7.43,8.43,8.43,33.1,0.784,0.495,8.43
5000,33,11,27.9,0.0,3.1,0.0,26.4,0.0,1.00,0.2,11,868,63.85,31.93,0,11,0,0.0,1.00,1.00,1.00,4.09,5.64,5.73,30.1,0.934,0.600,5.73
